"Step","110-dynamic","110-dynamic - drop-0__MIN","110-dynamic - drop-0__MAX","110-ofb","110-ofbt - drop-0__MIN","110-ofbt - drop-0__MAX","110-static-1","110-static-1 - drop-0__MIN","110-static-1 - drop-0__MAX","110-every-100","110-every-100 - drop-0__MIN","110-every-100 - drop-0__MAX","110-every-10","110-every-10 - drop-0__MIN","110-every-10 - drop-0__MAX"
"142578","","","","","","","","","","0","0","0","","",""
"142581","","","","","","","","","","0","0","0","","",""
"142585","","","","","","","0","0","0","","","","","",""
"142586","0","0","0","","","","","","","","","","0","0","0"
"142592","","","","0","0","0","","","","","","","","",""
"142593","","","","","","","0","0","0","0","0","0","","",""
"142594","","","","0","0","0","","","","","","","","",""
"142598","0","0","0","0","0","0","","","","","","","0","0","0"
"142600","","","","","","","0","0","0","","","","","",""
"142602","","","","","","","","","","0","0","0","","",""
"142609","0","0","0","","","","0","0","0","0","0","0","0","0","0"
"142612","","","","","","","0","0","0","","","","","",""
"142619","0","0","0","","","","","","","","","","0","0","0"
"142620","","","","0","0","0","","","","","","","","",""
"142621","","","","","","","","","","0","0","0","","",""
"142622","","","","","","","0","0","0","","","","","",""
"142634","0","0","0","","","","","","","0","0","0","0","0","0"
"142638","","","","0","0","0","","","","","","","","",""
"142639","0","0","0","","","","","","","","","","0","0","0"
"142649","","","","","","","0","0","0","0","0","0","","",""
"142657","0","0","0","","","","","","","","","","0","0","0"
"142659","","","","0","0","0","","","","","","","","",""
"142663","","","","","","","","","","0","0","0","","",""
"142664","","","","","","","0","0","0","","","","","",""
"142665","0","0","0","","","","","","","","","","0","0","0"
"142667","0","0","0","","","","","","","","","","0","0","0"
"142673","0","0","0","","","","0","0","0","","","","0","0","0"
"142682","","","","","","","0","0","0","","","","","",""
"142692","","","","0","0","0","","","","","","","","",""
"142696","","","","","","","0","0","0","","","","","",""
"142697","","","","","","","","","","0","0","0","","",""
"142705","","","","0","0","0","","","","","","","","",""
"142706","","","","0","0","0","0","0","0","","","","","",""
"142707","0","0","0","","","","","","","","","","0","0","0"
"142715","","","","","","","0","0","0","","","","","",""
"142717","0","0","0","","","","","","","","","","0","0","0"
"142718","","","","","","","0","0","0","","","","","",""
"142722","0","0","0","","","","","","","","","","0","0","0"
"142725","","","","0","0","0","","","","","","","","",""
"142727","","","","0","0","0","","","","0","0","0","","",""
"142728","","","","","","","","","","0","0","0","","",""
"142731","0","0","0","","","","","","","","","","0","0","0"
"142732","0","0","0","","","","","","","","","","0","0","0"
"142735","0","0","0","","","","","","","","","","0","0","0"
"142737","0","0","0","","","","","","","","","","0","0","0"
"142758","","","","0","0","0","","","","","","","","",""
"142764","","","","","","","0","0","0","","","","","",""
"142765","","","","","","","","","","0","0","0","","",""
"142773","","","","","","","","","","0","0","0","","",""
"142774","0","0","0","","","","","","","","","","0","0","0"
"142778","","","","0","0","0","0","0","0","","","","","",""
"142784","0","0","0","","","","","","","","","","0","0","0"
"142786","","","","0","0","0","","","","","","","","",""
"142789","","","","0","0","0","","","","","","","","",""
"142794","","","","","","","","","","0","0","0","","",""
"142796","","","","0","0","0","","","","","","","","",""
"142802","0","0","0","","","","","","","","","","0","0","0"
"142803","","","","","","","","","","0","0","0","","",""
"142809","0","0","0","0","0","0","","","","0","0","0","0","0","0"
"142816","","","","","","","0","0","0","","","","","",""
"142820","","","","0","0","0","0","0","0","0","0","0","","",""
"142823","0","0","0","","","","","","","","","","0","0","0"
"142831","","","","0","0","0","","","","","","","","",""
"142839","0","0","0","","","","","","","","","","0","0","0"
"142844","","","","","","","","","","0","0","0","","",""
"142848","","","","","","","0","0","0","","","","","",""
"142849","","","","","","","","","","0","0","0","","",""
"142851","0","0","0","","","","","","","","","","0","0","0"
"142854","0","0","0","","","","","","","","","","0","0","0"
"142858","","","","","","","","","","0","0","0","","",""
"142863","","","","0","0","0","","","","","","","","",""
"142865","","","","","","","","","","0","0","0","","",""
"142866","","","","","","","","","","0","0","0","","",""
"142881","0","0","0","","","","","","","","","","0","0","0"
"142883","0","0","0","","","","","","","","","","0","0","0"
"142885","","","","0","0","0","","","","","","","","",""
"142896","","","","","","","0","0","0","","","","","",""
"142897","","","","","","","","","","0","0","0","","",""
"142899","","","","","","","0","0","0","","","","","",""
"142904","0","0","0","","","","","","","","","","0","0","0"
"142910","","","","0","0","0","","","","","","","","",""
"142913","0","0","0","","","","","","","","","","0","0","0"
"142918","0","0","0","0","0","0","","","","","","","0","0","0"
"142921","","","","","","","","","","0","0","0","","",""
"142923","","","","0","0","0","","","","","","","","",""
"142924","0","0","0","","","","","","","","","","0","0","0"
"142944","","","","","","","0","0","0","","","","","",""
"142948","0","0","0","","","","","","","","","","0","0","0"
"142955","","","","","","","","","","0","0","0","","",""
"142957","","","","","","","0","0","0","","","","","",""
"142958","","","","","","","","","","0","0","0","","",""
"142966","","","","0","0","0","","","","","","","","",""
"142977","0","0","0","","","","","","","","","","0","0","0"
"142978","0","0","0","","","","","","","","","","0","0","0"
"142981","","","","0","0","0","","","","","","","","",""
"142982","0","0","0","","","","","","","","","","0","0","0"
"142983","","","","0","0","0","","","","","","","","",""
"142986","","","","","","","0","0","0","","","","","",""
"142992","","","","0","0","0","","","","","","","","",""
"142993","0","0","0","","","","","","","","","","0","0","0"
"142994","","","","","","","","","","0","0","0","","",""
"142997","0","0","0","","","","","","","","","","0","0","0"
"143001","0","0","0","","","","","","","0","0","0","0","0","0"
"143010","","","","","","","0","0","0","","","","","",""
"143028","","","","","","","0","0","0","","","","","",""
"143033","","","","0","0","0","","","","","","","","",""
"143034","","","","","","","","","","0","0","0","","",""
"143041","","","","","","","0","0","0","","","","","",""
"143043","","","","","","","0","0","0","","","","","",""
"143052","","","","","","","0","0","0","","","","","",""
"143055","0","0","0","","","","","","","","","","0","0","0"
"143059","","","","0","0","0","","","","","","","","",""
"143060","","","","","","","","","","0","0","0","","",""
"143067","","","","0","0","0","","","","","","","","",""
"143069","","","","0","0","0","","","","","","","","",""
"143070","","","","","","","0","0","0","","","","","",""
"143071","","","","0","0","0","","","","","","","","",""
"143076","","","","","","","0","0","0","","","","","",""
"143080","","","","0","0","0","","","","","","","","",""
"143086","0","0","0","","","","","","","","","","0","0","0"
"143091","","","","","","","0","0","0","","","","","",""
"143094","","","","","","","0","0","0","","","","","",""
"143102","","","","","","","","","","0","0","0","","",""
"143106","","","","","","","0","0","0","","","","","",""
"143107","0","0","0","","","","","","","","","","0","0","0"
"143108","","","","","","","0","0","0","","","","","",""
"143116","","","","0","0","0","","","","","","","","",""
"143119","0","0","0","","","","","","","","","","0","0","0"
"143128","0","0","0","","","","","","","","","","0","0","0"
"143131","","","","","","","","","","0","0","0","","",""
"143135","","","","0","0","0","0","0","0","","","","","",""
"143138","0","0","0","","","","","","","","","","0","0","0"
"143155","0","0","0","","","","0","0","0","","","","0","0","0"
"143161","0","0","0","","","","","","","","","","0","0","0"
"143163","","","","0","0","0","","","","","","","","",""
"143168","","","","","","","0","0","0","","","","","",""
"143170","","","","","","","0","0","0","","","","","",""
"143171","","","","0","0","0","","","","","","","","",""
"143172","0","0","0","","","","","","","","","","0","0","0"
"143186","","","","","","","0","0","0","","","","","",""
"143189","","","","","","","0","0","0","","","","","",""
"143192","","","","0","0","0","","","","","","","","",""
"143194","","","","0","0","0","0","0","0","","","","","",""
"143195","","","","0","0","0","","","","","","","","",""
"143197","0","0","0","","","","","","","","","","0","0","0"
"143201","0","0","0","","","","","","","","","","0","0","0"
"143204","0","0","0","","","","","","","","","","0","0","0"
"143210","","","","","","","0","0","0","","","","","",""
"143212","0","0","0","","","","","","","","","","0","0","0"
"143217","","","","","","","0","0","0","","","","","",""
"143225","0","0","0","","","","","","","","","","0","0","0"
"143238","","","","","","","","","","0","0","0","","",""
"143242","","","","0","0","0","","","","","","","","",""
"143244","","","","0","0","0","","","","","","","","",""
"143247","0","0","0","","","","","","","","","","0","0","0"
"143249","","","","","","","0","0","0","","","","","",""
"143251","","","","0","0","0","","","","","","","","",""
"143252","0","0","0","","","","","","","","","","0","0","0"
"143264","","","","","","","0","0","0","","","","","",""
"143283","0","0","0","","","","","","","","","","0","0","0"
"143289","0","0","0","","","","","","","","","","0","0","0"
"143296","","","","0","0","0","","","","","","","","",""
"143300","","","","0","0","0","","","","","","","","",""
"143302","","","","","","","0","0","0","","","","","",""
"143303","","","","0","0","0","","","","","","","","",""
"143304","","","","","","","","","","0","0","0","","",""
"143305","","","","","","","0","0","0","","","","","",""
"143311","0","0","0","","","","","","","0","0","0","0","0","0"
"143314","","","","0","0","0","","","","","","","","",""
"143315","","","","","","","0","0","0","","","","","",""
"143316","","","","","","","","","","0","0","0","","",""
"143318","","","","","","","0","0","0","","","","","",""
"143321","","","","0","0","0","","","","","","","","",""
"143331","","","","","","","","","","0","0","0","","",""
"143332","","","","","","","0","0","0","","","","","",""
"143337","","","","0","0","0","","","","","","","","",""
"143340","0","0","0","","","","","","","0","0","0","0","0","0"
"143344","0","0","0","","","","","","","","","","0","0","0"
"143348","","","","","","","","","","0","0","0","","",""
"143349","","","","","","","","","","0","0","0","","",""
"143356","0","0","0","","","","","","","0","0","0","0","0","0"
"143372","","","","","","","","","","0","0","0","","",""
"143376","","","","","","","0","0","0","0","0","0","","",""
"143383","","","","0","0","0","0","0","0","","","","","",""
"143384","","","","0","0","0","","","","0","0","0","","",""
"143387","","","","","","","0","0","0","0","0","0","","",""
"143393","","","","","","","","","","0","0","0","","",""
"143394","","","","","","","0","0","0","","","","","",""
"143396","","","","","","","","","","0","0","0","","",""
"143407","","","","","","","","","","0","0","0","","",""
"143410","","","","0","0","0","","","","0","0","0","","",""
"143416","","","","","","","0","0","0","","","","","",""
"143418","0","0","0","","","","","","","0","0","0","0","0","0"
"143421","0","0","0","","","","","","","","","","0","0","0"
"143430","","","","0","0","0","","","","","","","","",""
"143434","","","","","","","0","0","0","","","","","",""
"143438","","","","","","","","","","0","0","0","","",""
"143466","","","","","","","0","0","0","0","0","0","","",""
"143468","","","","","","","0","0","0","","","","","",""
"143469","0","0","0","","","","","","","","","","0","0","0"
"143471","","","","","","","","","","0","0","0","","",""
"143475","0","0","0","","","","0","0","0","","","","0","0","0"
"143476","","","","0","0","0","","","","","","","","",""
"143487","0","0","0","","","","","","","","","","0","0","0"
"143493","0","0","0","","","","","","","","","","0","0","0"
"143501","0","0","0","","","","0","0","0","","","","0","0","0"
"143504","","","","0","0","0","","","","","","","","",""
"143507","","","","","","","0","0","0","0","0","0","","",""
"143509","","","","","","","","","","0","0","0","","",""
"143516","","","","","","","0","0","0","","","","","",""
"143517","","","","","","","","","","0","0","0","","",""
"143524","0","0","0","","","","","","","","","","0","0","0"
"143530","","","","0","0","0","","","","","","","","",""
"143533","0","0","0","","","","","","","","","","0","0","0"
"143535","","","","","","","","","","0","0","0","","",""
"143545","","","","","","","0","0","0","","","","","",""
"143550","0","0","0","","","","","","","","","","0","0","0"
"143551","","","","0","0","0","","","","","","","","",""
"143552","0","0","0","","","","","","","0","0","0","0","0","0"
"143556","0","0","0","","","","","","","","","","0","0","0"
"143563","","","","0","0","0","","","","","","","","",""
"143564","","","","","","","0","0","0","","","","","",""
"143567","","","","","","","0","0","0","","","","","",""
"143572","","","","0","0","0","","","","","","","","",""
"143576","0","0","0","","","","","","","","","","0","0","0"
"143577","0","0","0","","","","0","0","0","","","","0","0","0"
"143578","","","","","","","0","0","0","","","","","",""
"143582","","","","","","","","","","0","0","0","","",""
"143585","","","","0","0","0","","","","","","","","",""
"143592","","","","0","0","0","","","","","","","","",""
"143597","","","","0","0","0","","","","","","","","",""
"143600","","","","","","","0","0","0","","","","","",""
"143608","","","","","","","","","","0","0","0","","",""
"143609","","","","","","","0","0","0","","","","","",""
"143614","","","","0","0","0","","","","","","","","",""
"143615","","","","0","0","0","","","","","","","","",""
"143626","","","","","","","0","0","0","0","0","0","","",""
"143629","","","","0","0","0","","","","","","","","",""
"143632","0","0","0","","","","","","","","","","0","0","0"
"143635","","","","","","","0","0","0","","","","","",""
"143641","","","","0","0","0","0","0","0","","","","","",""
"143649","","","","","","","","","","0","0","0","","",""
"143655","","","","","","","0","0","0","","","","","",""
"143657","","","","","","","0","0","0","","","","","",""
"143658","0","0","0","","","","","","","","","","0","0","0"
"143661","","","","","","","","","","0","0","0","","",""
"143677","","","","","","","0","0","0","","","","","",""
"143680","","","","","","","0","0","0","","","","","",""
"143683","","","","0","0","0","","","","","","","","",""
"143685","0","0","0","","","","","","","","","","0","0","0"
"143686","0","0","0","","","","","","","","","","0","0","0"
"143689","","","","","","","","","","0","0","0","","",""
"143690","","","","","","","","","","0","0","0","","",""
"143696","","","","","","","0","0","0","","","","","",""
"143698","","","","0","0","0","","","","","","","","",""
"143700","","","","","","","0","0","0","","","","","",""
"143703","0","0","0","","","","","","","","","","0","0","0"
"143707","0","0","0","","","","","","","","","","0","0","0"
"143709","","","","0","0","0","","","","","","","","",""
"143717","","","","","","","","","","0","0","0","","",""
"143719","","","","","","","0","0","0","","","","","",""
"143721","0","0","0","","","","","","","","","","0","0","0"
"143725","0","0","0","","","","","","","","","","0","0","0"
"143726","","","","","","","","","","0","0","0","","",""
"143729","","","","0","0","0","","","","","","","","",""
"143734","","","","0","0","0","","","","","","","","",""
"143737","","","","0","0","0","","","","","","","","",""
"143740","","","","","","","","","","0","0","0","","",""
"143741","","","","","","","0","0","0","","","","","",""
"143742","0","0","0","","","","","","","0","0","0","0","0","0"
"143743","","","","0","0","0","","","","","","","","",""
"143745","","","","","","","0","0","0","","","","","",""
"143747","0","0","0","","","","","","","","","","0","0","0"
"143750","","","","","","","","","","0","0","0","","",""
"143761","","","","","","","","","","0","0","0","","",""
"143772","","","","","","","0","0","0","","","","","",""
"143774","0","0","0","","","","0","0","0","0","0","0","0","0","0"
"143775","0","0","0","","","","","","","","","","0","0","0"
"143777","","","","","","","0","0","0","","","","","",""
"143778","","","","0","0","0","","","","","","","","",""
"143782","","","","0","0","0","","","","","","","","",""
"143783","0","0","0","","","","","","","","","","0","0","0"
"143787","0","0","0","","","","","","","","","","0","0","0"
"143789","","","","0","0","0","","","","0","0","0","","",""
"143791","","","","","","","","","","0","0","0","","",""
"143792","","","","0","0","0","","","","","","","","",""
"143795","0","0","0","","","","","","","","","","0","0","0"
"143797","","","","0","0","0","","","","","","","","",""
"143798","","","","0","0","0","","","","","","","","",""
"143799","","","","","","","","","","0","0","0","","",""
"143805","0","0","0","","","","","","","","","","0","0","0"
"143806","0","0","0","","","","","","","","","","0","0","0"
"143814","","","","0","0","0","","","","","","","","",""
"143815","0","0","0","","","","","","","0","0","0","0","0","0"
"143817","0","0","0","","","","","","","","","","0","0","0"
"143819","0","0","0","","","","","","","","","","0","0","0"
"143826","","","","","","","","","","0","0","0","","",""
"143836","","","","","","","0","0","0","","","","","",""
"143842","","","","","","","","","","0","0","0","","",""
"143843","0","0","0","","","","","","","","","","0","0","0"
"143871","0","0","0","","","","","","","","","","0","0","0"
"143879","","","","0","0","0","0","0","0","","","","","",""
"143880","","","","","","","0","0","0","0","0","0","","",""
"143888","0","0","0","0","0","0","","","","","","","0","0","0"
"143894","","","","0","0","0","","","","","","","","",""
"143897","","","","","","","","","","0","0","0","","",""
"143902","","","","","","","","","","0","0","0","","",""
"143905","","","","","","","0","0","0","","","","","",""
"143910","0","0","0","","","","","","","","","","0","0","0"
"143911","","","","","","","","","","0","0","0","","",""
"143917","","","","","","","","","","0","0","0","","",""
"143918","","","","","","","","","","0","0","0","","",""
"143922","","","","","","","0","0","0","","","","","",""
"143924","","","","0","0","0","","","","","","","","",""
"143929","","","","0","0","0","","","","","","","","",""
"143933","","","","","","","0","0","0","","","","","",""
"143937","0","0","0","","","","","","","","","","0","0","0"
"143939","","","","0","0","0","","","","","","","","",""
"143941","0","0","0","","","","","","","","","","0","0","0"
"143951","0","0","0","","","","","","","","","","0","0","0"
"143953","","","","0","0","0","","","","","","","","",""
"143956","0","0","0","","","","","","","","","","0","0","0"
"143971","0","0","0","","","","","","","","","","0","0","0"
"143974","","","","0","0","0","","","","","","","","",""
"143975","","","","0","0","0","","","","","","","","",""
"143976","","","","","","","0","0","0","","","","","",""
"143981","","","","","","","0","0","0","","","","","",""
"143985","","","","","","","","","","0","0","0","","",""
"143988","","","","","","","0","0","0","","","","","",""
"143989","","","","","","","0","0","0","","","","","",""
"143992","0","0","0","","","","","","","","","","0","0","0"
"143994","0","0","0","","","","0","0","0","","","","0","0","0"
"144001","","","","","","","0","0","0","","","","","",""
"144004","0","0","0","","","","","","","","","","0","0","0"
"144011","","","","","","","0","0","0","","","","","",""
"144020","","","","0","0","0","","","","","","","","",""
"144028","","","","","","","","","","0","0","0","","",""
"144032","","","","0","0","0","","","","","","","","",""
"144034","","","","0","0","0","","","","0","0","0","","",""
"144037","","","","","","","","","","0","0","0","","",""
"144048","","","","","","","0","0","0","","","","","",""
"144052","","","","","","","0","0","0","","","","","",""
"144058","","","","0","0","0","","","","","","","","",""
"144072","","","","","","","0","0","0","0","0","0","","",""
"144073","","","","","","","","","","0","0","0","","",""
"144074","0","0","0","","","","","","","","","","0","0","0"
"144075","0","0","0","","","","","","","","","","0","0","0"
"144077","","","","","","","0","0","0","","","","","",""
"144078","","","","0","0","0","","","","","","","","",""
"144080","0","0","0","0","0","0","","","","","","","0","0","0"
"144085","","","","","","","0","0","0","","","","","",""
"144090","","","","","","","0","0","0","","","","","",""
"144094","0","0","0","","","","0","0","0","","","","0","0","0"
"144096","","","","0","0","0","","","","","","","","",""
"144101","","","","","","","","","","0","0","0","","",""
"144104","","","","0","0","0","","","","","","","","",""
"144117","","","","","","","0","0","0","","","","","",""
"144121","0","0","0","","","","","","","","","","0","0","0"
"144130","","","","0","0","0","","","","","","","","",""
"144131","0","0","0","","","","","","","","","","0","0","0"
"144140","","","","","","","0","0","0","","","","","",""
"144143","0","0","0","","","","","","","","","","0","0","0"
"144147","0","0","0","","","","","","","","","","0","0","0"
"144149","","","","0","0","0","","","","","","","","",""
"144150","0","0","0","","","","","","","","","","0","0","0"
"144156","","","","","","","0","0","0","","","","","",""
"144161","","","","","","","0","0","0","","","","","",""
"144162","","","","","","","0","0","0","0","0","0","","",""
"144163","0","0","0","","","","","","","","","","0","0","0"
"144167","","","","","","","0","0","0","","","","","",""
"144168","0","0","0","","","","","","","","","","0","0","0"
"144173","","","","","","","0","0","0","","","","","",""
"144179","","","","","","","","","","0","0","0","","",""
"144183","0","0","0","","","","","","","","","","0","0","0"
"144185","","","","","","","0","0","0","","","","","",""
"144193","","","","","","","0","0","0","","","","","",""
"144195","","","","0","0","0","","","","","","","","",""
"144203","","","","","","","","","","0","0","0","","",""
"144211","","","","","","","0","0","0","","","","","",""
"144212","","","","0","0","0","","","","","","","","",""
"144215","","","","","","","0","0","0","","","","","",""
"144226","","","","0","0","0","","","","","","","","",""
"144227","","","","0","0","0","","","","","","","","",""
"144229","0","0","0","","","","","","","","","","0","0","0"
"144242","","","","","","","0","0","0","","","","","",""
"144243","","","","0","0","0","","","","","","","","",""
"144250","","","","","","","0","0","0","0","0","0","","",""
"144257","","","","","","","0","0","0","","","","","",""
"144262","","","","0","0","0","","","","","","","","",""
"144263","","","","","","","","","","0","0","0","","",""
"144267","","","","","","","0","0","0","","","","","",""
"144269","","","","","","","0","0","0","","","","","",""
"144270","","","","","","","0","0","0","","","","","",""
"144273","","","","","","","","","","0","0","0","","",""
"144278","","","","","","","","","","0","0","0","","",""
"144279","","","","0","0","0","","","","","","","","",""
"144282","","","","","","","0","0","0","","","","","",""
"144283","0","0","0","","","","","","","","","","0","0","0"
"144289","","","","","","","","","","0","0","0","","",""
"144291","","","","0","0","0","","","","","","","","",""
"144297","0","0","0","0","0","0","","","","0","0","0","0","0","0"
"144298","0","0","0","","","","","","","","","","0","0","0"
"144300","","","","","","","","","","0","0","0","","",""
"144302","","","","0","0","0","","","","","","","","",""
"144303","","","","","","","0","0","0","","","","","",""
"144305","","","","","","","0","0","0","0","0","0","","",""
"144306","","","","","","","0","0","0","","","","","",""
"144307","","","","0","0","0","","","","","","","","",""
"144312","0","0","0","","","","","","","","","","0","0","0"
"144313","","","","","","","0","0","0","","","","","",""
"144319","","","","","","","","","","0","0","0","","",""
"144322","","","","0","0","0","","","","","","","","",""
"144323","0","0","0","","","","","","","","","","0","0","0"
"144324","","","","0","0","0","","","","","","","","",""
"144325","0","0","0","","","","","","","","","","0","0","0"
"144329","0","0","0","","","","0","0","0","","","","0","0","0"
"144343","","","","","","","","","","0","0","0","","",""
"144345","","","","","","","0","0","0","0","0","0","","",""
"144346","0","0","0","","","","","","","","","","0","0","0"
"144354","0","0","0","","","","","","","","","","0","0","0"
"144364","0","0","0","","","","","","","","","","0","0","0"
"144369","","","","","","","","","","0","0","0","","",""
"144373","","","","0","0","0","0","0","0","0","0","0","","",""
"144375","0","0","0","0","0","0","","","","","","","0","0","0"
"144377","0","0","0","","","","","","","","","","0","0","0"
"144384","","","","","","","0","0","0","","","","","",""
"144389","","","","","","","0","0","0","","","","","",""
"144390","","","","","","","","","","0","0","0","","",""
"144395","","","","","","","","","","0","0","0","","",""
"144420","0","0","0","","","","","","","","","","0","0","0"
"144424","","","","","","","0","0","0","","","","","",""
"144427","","","","","","","0","0","0","0","0","0","","",""
"144430","","","","","","","","","","0","0","0","","",""
"144431","","","","0","0","0","","","","","","","","",""
"144433","","","","","","","0","0","0","","","","","",""
"144435","0","0","0","","","","","","","","","","0","0","0"
"144436","","","","0","0","0","","","","","","","","",""
"144437","0","0","0","","","","","","","","","","0","0","0"
"144444","","","","0","0","0","","","","","","","","",""
"144445","0","0","0","","","","","","","","","","0","0","0"
"144446","","","","","","","0","0","0","","","","","",""
"144449","0","0","0","","","","","","","","","","0","0","0"
"144452","","","","0","0","0","","","","","","","","",""
"144453","0","0","0","","","","","","","","","","0","0","0"
"144461","","","","","","","0","0","0","0","0","0","","",""
"144463","","","","0","0","0","","","","","","","","",""
"144464","","","","","","","","","","0","0","0","","",""
"144467","","","","","","","0","0","0","","","","","",""
"144471","0","0","0","0","0","0","","","","","","","0","0","0"
"144472","","","","","","","","","","0","0","0","","",""
"144473","","","","","","","","","","0","0","0","","",""
"144476","","","","0","0","0","","","","","","","","",""
"144480","","","","0","0","0","","","","","","","","",""
"144481","","","","0","0","0","","","","","","","","",""
"144482","0","0","0","","","","","","","","","","0","0","0"
"144485","","","","0","0","0","","","","","","","","",""
"144487","0","0","0","","","","","","","","","","0","0","0"
"144489","0","0","0","","","","","","","0","0","0","0","0","0"
"144493","","","","","","","","","","0","0","0","","",""
"144496","","","","","","","0","0","0","","","","","",""
"144499","","","","","","","0","0","0","0","0","0","","",""
"144500","0","0","0","","","","","","","","","","0","0","0"
"144501","","","","","","","0","0","0","","","","","",""
"144506","0","0","0","","","","","","","","","","0","0","0"
"144528","","","","","","","0","0","0","","","","","",""
"144530","","","","","","","0","0","0","","","","","",""
"144532","0","0","0","","","","","","","","","","0","0","0"
"144536","","","","0","0","0","","","","","","","","",""
"144537","","","","0","0","0","","","","","","","","",""
"144543","","","","0","0","0","","","","","","","","",""
"144544","","","","","","","0","0","0","","","","","",""
"144550","","","","","","","","","","0","0","0","","",""
"144552","0","0","0","","","","","","","","","","0","0","0"
"144556","","","","","","","0","0","0","","","","","",""
"144560","","","","0","0","0","","","","","","","","",""
"144561","","","","0","0","0","","","","","","","","",""
"144563","","","","","","","0","0","0","","","","","",""
"144567","","","","","","","","","","0","0","0","","",""
"144569","","","","","","","0","0","0","","","","","",""
"144575","","","","","","","0","0","0","","","","","",""
"144581","","","","0","0","0","","","","0","0","0","","",""
"144583","","","","","","","","","","0","0","0","","",""
"144584","","","","","","","0","0","0","0","0","0","","",""
"144590","","","","","","","","","","0","0","0","","",""
"144594","","","","","","","0","0","0","","","","","",""
"144599","","","","","","","0","0","0","","","","","",""
"144605","","","","","","","0","0","0","","","","","",""
"144611","0","0","0","","","","","","","","","","0","0","0"
"144623","","","","","","","","","","0","0","0","","",""
"144624","","","","0","0","0","","","","","","","","",""
"144625","0","0","0","","","","","","","","","","0","0","0"
"144628","0","0","0","","","","","","","","","","0","0","0"
"144630","","","","","","","","","","0","0","0","","",""
"144636","0","0","0","","","","","","","","","","0","0","0"
"144639","","","","","","","0","0","0","","","","","",""
"144640","","","","","","","","","","0","0","0","","",""
"144641","","","","","","","","","","0","0","0","","",""
"144649","","","","","","","0","0","0","","","","","",""
"144650","0","0","0","","","","","","","","","","0","0","0"
"144656","","","","","","","0","0","0","","","","","",""
"144658","","","","0","0","0","","","","","","","","",""
"144661","","","","0","0","0","","","","","","","","",""
"144662","","","","","","","0","0","0","","","","","",""
"144664","","","","","","","0","0","0","","","","","",""
"144668","","","","","","","","","","0","0","0","","",""
"144671","","","","0","0","0","","","","","","","","",""
"144672","","","","0","0","0","","","","","","","","",""
"144673","","","","","","","","","","0","0","0","","",""
"144681","","","","","","","","","","0","0","0","","",""
"144682","0","0","0","0","0","0","","","","","","","0","0","0"
"144690","0","0","0","","","","","","","","","","0","0","0"
"144691","","","","0","0","0","","","","","","","","",""
"144695","0","0","0","","","","","","","","","","0","0","0"
"144698","0","0","0","","","","0","0","0","","","","0","0","0"
"144705","","","","","","","","","","0","0","0","","",""
"144709","","","","0","0","0","","","","","","","","",""
"144712","","","","","","","0","0","0","","","","","",""
"144714","0","0","0","","","","","","","","","","0","0","0"
"144715","","","","","","","0","0","0","","","","","",""
"144719","","","","","","","","","","0","0","0","","",""
"144721","","","","0","0","0","","","","","","","","",""
"144733","","","","0","0","0","","","","","","","","",""
"144734","","","","0","0","0","","","","","","","","",""
"144737","","","","","","","","","","0","0","0","","",""
"144741","","","","","","","0","0","0","","","","","",""
"144742","0","0","0","","","","","","","","","","0","0","0"
"144743","0","0","0","","","","","","","","","","0","0","0"
"144744","","","","0","0","0","","","","","","","","",""
"144746","","","","","","","","","","0","0","0","","",""
"144751","","","","","","","","","","0","0","0","","",""
"144755","","","","","","","","","","0","0","0","","",""
"144756","","","","0","0","0","","","","","","","","",""
"144760","","","","","","","0","0","0","","","","","",""
"144761","0","0","0","","","","","","","","","","0","0","0"
"144769","","","","0","0","0","","","","","","","","",""
"144773","","","","0","0","0","","","","","","","","",""
"144774","","","","0","0","0","","","","","","","","",""
"144776","","","","","","","","","","0","0","0","","",""
"144777","0","0","0","","","","","","","","","","0","0","0"
"144791","","","","0","0","0","","","","","","","","",""
"144797","","","","0","0","0","","","","","","","","",""
"144800","","","","","","","","","","0","0","0","","",""
"144808","","","","","","","","","","0","0","0","","",""
"144809","","","","","","","0","0","0","","","","","",""
"144818","","","","","","","0","0","0","","","","","",""
"144819","","","","0","0","0","","","","","","","","",""
"144821","0","0","0","","","","","","","","","","0","0","0"
"144828","0","0","0","","","","0","0","0","","","","0","0","0"
"144833","0","0","0","","","","","","","0","0","0","0","0","0"
"144835","","","","","","","","","","0","0","0","","",""
"144844","","","","0","0","0","","","","","","","","",""
"144852","","","","0","0","0","","","","","","","","",""
"144854","0","0","0","","","","","","","","","","0","0","0"
"144856","","","","","","","0","0","0","","","","","",""
"144858","0","0","0","","","","","","","","","","0","0","0"
"144860","","","","","","","0","0","0","","","","","",""
"144861","","","","0","0","0","","","","0","0","0","","",""
"144883","","","","","","","0","0","0","","","","","",""
"144890","","","","","","","0","0","0","","","","","",""
"144899","0","0","0","","","","","","","","","","0","0","0"
"144906","0","0","0","","","","","","","","","","0","0","0"
"144907","","","","0","0","0","","","","","","","","",""
"144909","0","0","0","0","0","0","","","","","","","0","0","0"
"144911","0","0","0","","","","","","","","","","0","0","0"
"144913","0","0","0","","","","","","","0","0","0","0","0","0"
"144917","","","","0","0","0","","","","","","","","",""
"144924","","","","","","","0","0","0","","","","","",""
"144930","0","0","0","","","","","","","","","","0","0","0"
