j0 step j2 j3 reward j4 j5 cost1 z1 j6 cost2 z2 j7 epsilon
step= 74 -- reward= -645.2451284013572 -- cost1= 0.0 6331 --cost2= -8910.057142857162 8571 epsilon= 0.01
step= 75 -- reward= -645.7986564625802 -- cost1= 0.0 6324 --cost2= -8939.485714285745 8549 epsilon= 0.01
step= 76 -- reward= -645.8400221088391 -- cost1= 0.0 6317 --cost2= -8959.971428571456 8551 epsilon= 0.01
step= 77 -- reward= -646.2170036848051 -- cost1= 0.0 6373 --cost2= -8952.17142857145 8507 epsilon= 0.01
step= 78 -- reward= -646.1540119047585 -- cost1= 0.0 6337 --cost2= -8890.28571428574 8540 epsilon= 0.01
step= 79 -- reward= -645.7121261337824 -- cost1= 0.0 6297 --cost2= -8978.200000000033 8539 epsilon= 0.01
step= 80 -- reward= -646.3680365646211 -- cost1= 0.0 6238 --cost2= -8974.157142857173 8525 epsilon= 0.01
step= 81 -- reward= -644.8146839569147 -- cost1= 0.0 6352 --cost2= -8846.757142857175 8529 epsilon= 0.01
step= 82 -- reward= -645.7638866213118 -- cost1= 0.0 6368 --cost2= -8958.271428571452 8511 epsilon= 0.01
step= 83 -- reward= -643.426020124711 -- cost1= 0.0 6253 --cost2= -8868.314285714307 8522 epsilon= 0.01
step= 84 -- reward= -646.2205410997699 -- cost1= 0.0 6329 --cost2= -9039.014285714327 8557 epsilon= 0.01
step= 85 -- reward= -646.8483217120133 -- cost1= 0.0 6321 --cost2= -9034.428571428614 8540 epsilon= 0.01
step= 86 -- reward= -645.3583662131492 -- cost1= 0.0 6331 --cost2= -8988.44285714289 8601 epsilon= 0.01
step= 87 -- reward= -645.944545351471 -- cost1= 0.0 6292 --cost2= -8943.457142857163 8519 epsilon= 0.01
step= 88 -- reward= -645.7403370181365 -- cost1= 0.0 6343 --cost2= -8901.042857142886 8520 epsilon= 0.01
step= 89 -- reward= -646.745357142853 -- cost1= 0.0 6404 --cost2= -8953.14285714289 8527 epsilon= 0.01
step= 90 -- reward= -646.0798625283422 -- cost1= 0.0 6343 --cost2= -9074.000000000033 8577 epsilon= 0.01
step= 91 -- reward= -644.2763778344641 -- cost1= 0.0 6337 --cost2= -8882.014285714318 8595 epsilon= 0.01
step= 92 -- reward= -643.8622718253936 -- cost1= 0.0 6365 --cost2= -8869.071428571458 8540 epsilon= 0.01
step= 93 -- reward= -644.3084688208597 -- cost1= 0.0 6327 --cost2= -8864.700000000019 8530 epsilon= 0.01
step= 94 -- reward= -644.4463837868448 -- cost1= 0.0 6356 --cost2= -8812.971428571456 8531 epsilon= 0.01
step= 95 -- reward= -644.5453798185914 -- cost1= 0.0 6307 --cost2= -8825.185714285744 8522 epsilon= 0.01
step= 96 -- reward= -643.2321918934215 -- cost1= 0.0 6291 --cost2= -8812.757142857175 8535 epsilon= 0.01
step= 97 -- reward= -645.5878117913778 -- cost1= 0.0 6296 --cost2= -8982.642857142908 8541 epsilon= 0.01
step= 98 -- reward= -645.45461337868 -- cost1= 0.0 6335 --cost2= -8905.64285714289 8561 epsilon= 0.01
step= 99 -- reward= -646.1849569160973 -- cost1= 0.0 6301 --cost2= -8946.342857142905 8548 epsilon= 0.01
step= 100 -- reward= -645.5376763038508 -- cost1= 0.0 6283 --cost2= -8948.642857142879 8583 epsilon= 0.01
step= 101 -- reward= -646.1612599206328 -- cost1= 0.0 6340 --cost2= -8976.400000000029 8523 epsilon= 0.01
