j0 step j2 j3 reward j4 j5 cost1 z1 j6 cost2 z2 j7 epsilon
step= 64 -- reward= -93.19560506078848 -- cost1= -2654.0 6091 --cost2= 0.0 8006 epsilon= 0.01
step= 65 -- reward= -98.28474079025494 -- cost1= -2792.0 6013 --cost2= 0.0 8008 epsilon= 0.01
step= 66 -- reward= -95.98225621600574 -- cost1= -2724.0 6017 --cost2= 0.0 7987 epsilon= 0.01
step= 67 -- reward= -97.26865044677494 -- cost1= -2766.0 6048 --cost2= 0.0 8014 epsilon= 0.01
step= 68 -- reward= -99.17954311211616 -- cost1= -2831.0 5992 --cost2= 0.0 7942 epsilon= 0.01
step= 69 -- reward= -97.50534527971982 -- cost1= -2809.0 6044 --cost2= 0.0 8047 epsilon= 0.01
step= 70 -- reward= -96.92148418574845 -- cost1= -2751.0 6023 --cost2= 0.0 7916 epsilon= 0.01
step= 71 -- reward= -99.74680264180205 -- cost1= -2807.0 5962 --cost2= 0.0 7874 epsilon= 0.01
step= 72 -- reward= -99.6198300310796 -- cost1= -2846.0 6024 --cost2= 0.0 7928 epsilon= 0.01
step= 73 -- reward= -97.1690472027968 -- cost1= -2780.0 6045 --cost2= 0.0 8077 epsilon= 0.01
step= 74 -- reward= -97.73138654645977 -- cost1= -2775.0 6026 --cost2= 0.0 7974 epsilon= 0.01
step= 75 -- reward= -100.7690273297388 -- cost1= -2831.0 5966 --cost2= 0.0 7986 epsilon= 0.01
step= 76 -- reward= -94.79307789432752 -- cost1= -2715.0 6062 --cost2= 0.0 8015 epsilon= 0.01
step= 77 -- reward= -97.6244882650024 -- cost1= -2804.0 6040 --cost2= 0.0 8023 epsilon= 0.01
step= 78 -- reward= -95.90588201014627 -- cost1= -2752.0 6053 --cost2= 0.0 7906 epsilon= 0.01
step= 79 -- reward= -96.83603826728773 -- cost1= -2739.0 6023 --cost2= 0.0 8043 epsilon= 0.01
step= 80 -- reward= -94.59068036130498 -- cost1= -2640.0 6034 --cost2= 0.0 8013 epsilon= 0.01
step= 81 -- reward= -96.51936623017465 -- cost1= -2774.0 6064 --cost2= 0.0 7925 epsilon= 0.01
step= 82 -- reward= -98.13007041569489 -- cost1= -2796.0 6028 --cost2= 0.0 7950 epsilon= 0.01
step= 83 -- reward= -95.21373057498 -- cost1= -2689.0 6019 --cost2= 0.0 8030 epsilon= 0.01
step= 84 -- reward= -99.7583616138758 -- cost1= -2836.0 5963 --cost2= 0.0 8088 epsilon= 0.01
step= 85 -- reward= -100.15134418277749 -- cost1= -2807.0 5967 --cost2= 0.0 8077 epsilon= 0.01
step= 86 -- reward= -98.08203768453728 -- cost1= -2783.0 5996 --cost2= 0.0 8014 epsilon= 0.01
step= 87 -- reward= -95.61068910256375 -- cost1= -2723.0 6042 --cost2= 0.0 7972 epsilon= 0.01
step= 88 -- reward= -98.09361839549295 -- cost1= -2798.0 5991 --cost2= 0.0 7982 epsilon= 0.01
step= 89 -- reward= -100.87561771561717 -- cost1= -2869.0 6012 --cost2= 0.0 7992 epsilon= 0.01
step= 90 -- reward= -100.64531077174404 -- cost1= -2829.0 5983 --cost2= 0.0 8143 epsilon= 0.01
step= 91 -- reward= -99.99558809246258 -- cost1= -2855.0 5972 --cost2= 0.0 7929 epsilon= 0.01
step= 92 -- reward= -98.89946192696138 -- cost1= -2814.0 6028 --cost2= 0.0 7968 epsilon= 0.01
step= 93 -- reward= -96.4665243783989 -- cost1= -2736.0 6017 --cost2= 0.0 7899 epsilon= 0.01
step= 94 -- reward= -100.29850912975854 -- cost1= -2852.0 5987 --cost2= 0.0 7904 epsilon= 0.01
step= 95 -- reward= -95.84462218337161 -- cost1= -2719.0 6028 --cost2= 0.0 7938 epsilon= 0.01
step= 96 -- reward= -95.82604263791714 -- cost1= -2733.0 6037 --cost2= 0.0 7908 epsilon= 0.01
step= 97 -- reward= -97.37769473581932 -- cost1= -2740.0 5999 --cost2= 0.0 8043 epsilon= 0.01
step= 98 -- reward= -95.53862179487153 -- cost1= -2724.0 6059 --cost2= 0.0 7944 epsilon= 0.01
step= 99 -- reward= -97.47304681429618 -- cost1= -2744.0 6010 --cost2= 0.0 8041 epsilon= 0.01
step= 100 -- reward= -99.13882527194974 -- cost1= -2785.0 5957 --cost2= 0.0 7990 epsilon= 0.01
step= 101 -- reward= -98.27505124777149 -- cost1= -2784.0 6010 --cost2= 0.0 8034 epsilon= 0.01
step= 102 -- reward= -98.17546862859312 -- cost1= -2754.0 5983 --cost2= 0.0 8002 epsilon= 0.01
step= 103 -- reward= -97.39717863019273 -- cost1= -2766.0 6013 --cost2= 0.0 7935 epsilon= 0.01
step= 104 -- reward= -98.57466731797562 -- cost1= -2796.0 6036 --cost2= 0.0 7919 epsilon= 0.01
step= 105 -- reward= -100.24720325426163 -- cost1= -2814.0 5985 --cost2= 0.0 8050 epsilon= 0.01
step= 106 -- reward= -96.48439308240731 -- cost1= -2727.0 6041 --cost2= 0.0 8047 epsilon= 0.01
step= 107 -- reward= -99.3316668951958 -- cost1= -2831.0 5969 --cost2= 0.0 7881 epsilon= 0.01
