j0 step j2 j3 reward j4 j5 cost1 z1 j6 cost2 z2 j7 epsilon
step= 38 -- reward= -689.5673475690953 -- cost1= -1070.0 5931 --cost2= -9444.600000000033 9069 epsilon= 0.01
step= 39 -- reward= -691.6646199633677 -- cost1= -1104.0 5920 --cost2= -9527.114285714324 9080 epsilon= 0.01
step= 40 -- reward= -691.9477067872592 -- cost1= -1178.0 5899 --cost2= -9296.9142857143 9101 epsilon= 0.01
step= 41 -- reward= -692.1141871778998 -- cost1= -1174.0 5948 --cost2= -9386.61428571432 9052 epsilon= 0.01
step= 42 -- reward= -693.2423567821054 -- cost1= -1168.0 5927 --cost2= -9243.371428571463 9073 epsilon= 0.01
step= 43 -- reward= -688.4960968198455 -- cost1= -1054.0 5955 --cost2= -9333.28571428574 9045 epsilon= 0.01
step= 44 -- reward= -690.9652981185465 -- cost1= -1100.0 5942 --cost2= -9429.400000000043 9058 epsilon= 0.01
step= 45 -- reward= -693.2012611000106 -- cost1= -1147.0 5916 --cost2= -9458.771428571461 9084 epsilon= 0.01
step= 46 -- reward= -688.7018197635673 -- cost1= -1080.0 5940 --cost2= -9335.771428571446 9060 epsilon= 0.01
step= 47 -- reward= -685.0584609557076 -- cost1= -987.0 5972 --cost2= -9382.214285714314 9028 epsilon= 0.01
step= 48 -- reward= -690.7063109668098 -- cost1= -1085.0 5961 --cost2= -9482.771428571457 9039 epsilon= 0.01
step= 49 -- reward= -691.5391375846349 -- cost1= -1097.0 5981 --cost2= -9524.37142857148 9019 epsilon= 0.01
step= 50 -- reward= -687.3338801476289 -- cost1= -1105.0 5918 --cost2= -9183.742857142886 9082 epsilon= 0.01
step= 51 -- reward= -688.3450827228302 -- cost1= -1125.0 5921 --cost2= -9350.671428571457 9079 epsilon= 0.01
step= 52 -- reward= -685.8429334613777 -- cost1= -954.0 6029 --cost2= -9491.15714285718 8971 epsilon= 0.01
step= 53 -- reward= -694.4873671606147 -- cost1= -1160.0 5966 --cost2= -9531.371428571469 9034 epsilon= 0.01
step= 54 -- reward= -688.6461450216424 -- cost1= -1081.0 5960 --cost2= -9353.000000000031 9040 epsilon= 0.01
step= 55 -- reward= -686.123704658435 -- cost1= -967.0 5998 --cost2= -9398.428571428605 9002 epsilon= 0.01
step= 56 -- reward= -690.2467736291469 -- cost1= -1054.0 5958 --cost2= -9522.342857142898 9042 epsilon= 0.01
step= 57 -- reward= -689.5986780303011 -- cost1= -1091.0 5950 --cost2= -9433.514285714313 9050 epsilon= 0.01
step= 58 -- reward= -689.860565789367 -- cost1= -1169.0 5924 --cost2= -9223.128571428595 9076 epsilon= 0.01
step= 59 -- reward= -689.2861864663115 -- cost1= -1052.0 5948 --cost2= -9431.471428571474 9052 epsilon= 0.01
step= 60 -- reward= -692.0971180624923 -- cost1= -1183.0 5872 --cost2= -9333.714285714315 9128 epsilon= 0.01
step= 61 -- reward= -691.6122385531118 -- cost1= -1104.0 5941 --cost2= -9469.50000000003 9059 epsilon= 0.01
step= 62 -- reward= -689.4445984570976 -- cost1= -1062.0 6002 --cost2= -9449.00000000004 8998 epsilon= 0.01
step= 63 -- reward= -691.0611542207756 -- cost1= -1111.0 5932 --cost2= -9477.01428571431 9068 epsilon= 0.01
step= 64 -- reward= -686.1889045081871 -- cost1= -983.0 6000 --cost2= -9459.071428571466 9000 epsilon= 0.01
step= 65 -- reward= -692.2289552669542 -- cost1= -1130.0 5927 --cost2= -9454.271428571457 9073 epsilon= 0.01
step= 66 -- reward= -688.5288782467513 -- cost1= -1041.0 5954 --cost2= -9372.257142857177 9046 epsilon= 0.01
step= 67 -- reward= -693.0614734987215 -- cost1= -1159.0 5895 --cost2= -9476.38571428573 9105 epsilon= 0.01
step= 68 -- reward= -688.3892601366872 -- cost1= -1127.0 5929 --cost2= -9315.271428571454 9071 epsilon= 0.01
step= 69 -- reward= -692.6782205928971 -- cost1= -1147.0 5951 --cost2= -9492.81428571432 9049 epsilon= 0.01
step= 70 -- reward= -688.7661121517366 -- cost1= -1088.0 5932 --cost2= -9313.957142857173 9068 epsilon= 0.01
step= 71 -- reward= -689.9243428932152 -- cost1= -1113.0 5897 --cost2= -9282.485714285735 9103 epsilon= 0.01
step= 72 -- reward= -691.1702300199785 -- cost1= -1124.0 5987 --cost2= -9308.114285714324 9013 epsilon= 0.01
step= 73 -- reward= -693.3429653818376 -- cost1= -1125.0 5954 --cost2= -9511.200000000028 9046 epsilon= 0.01
step= 74 -- reward= -690.1110228144848 -- cost1= -1075.0 5963 --cost2= -9398.457142857173 9037 epsilon= 0.01
step= 75 -- reward= -691.7239285714264 -- cost1= -1100.0 5939 --cost2= -9426.500000000038 9061 epsilon= 0.01
step= 76 -- reward= -689.3876618381599 -- cost1= -1039.0 5983 --cost2= -9492.88571428575 9017 epsilon= 0.01
step= 77 -- reward= -692.0525137342794 -- cost1= -1124.0 5955 --cost2= -9457.371428571458 9045 epsilon= 0.01
step= 78 -- reward= -690.1149019888819 -- cost1= -1087.0 5956 --cost2= -9357.885714285734 9044 epsilon= 0.01
step= 79 -- reward= -689.0863158726157 -- cost1= -1058.0 5948 --cost2= -9490.214285714303 9052 epsilon= 0.01
step= 80 -- reward= -689.1126147186121 -- cost1= -1037.0 5903 --cost2= -9474.914285714309 9097 epsilon= 0.01
step= 81 -- reward= -689.7874401253481 -- cost1= -1105.0 5968 --cost2= -9341.97142857144 9032 epsilon= 0.01
step= 82 -- reward= -690.9032118992103 -- cost1= -1144.0 5908 --cost2= -9392.600000000031 9092 epsilon= 0.01
step= 83 -- reward= -686.1962873376599 -- cost1= -1025.0 5929 --cost2= -9365.771428571446 9071 epsilon= 0.01
step= 84 -- reward= -690.4937687173923 -- cost1= -1089.0 5947 --cost2= -9545.62857142861 9053 epsilon= 0.01
step= 85 -- reward= -692.531262626261 -- cost1= -1100.0 5924 --cost2= -9511.528571428607 9076 epsilon= 0.01
step= 86 -- reward= -689.245324675323 -- cost1= -1070.0 5959 --cost2= -9467.357142857176 9041 epsilon= 0.01
