"Step","active-0","sunny-durian-3 - active-0__MIN","sunny-durian-3 - active-0__MAX"
"10514206","9","9","9"
"10514736","10","10","10"
"10515371","13","13","13"
"10518384","14","14","14"
"10518611","11","11","11"
"10519402","13","13","13"
"10519556","10","10","10"
"10521366","14","14","14"
"10522373","11","11","11"
"10523995","9","9","9"
"10524911","14","14","14"
"10526325","12","12","12"
"10526836","12","12","12"
"10530327","13","13","13"
"10530686","13","13","13"
"10532072","10","10","10"
"10535591","9","9","9"
"10535709","11","11","11"
"10535824","12","12","12"
"10537828","9","9","9"
"10538703","9","9","9"
"10543753","14","14","14"
"10544013","12","12","12"
"10545188","13","13","13"
"10546456","12","12","12"
"10546631","9","9","9"
"10546821","11","11","11"
"10547173","9","9","9"
"10548034","14","14","14"
"10548215","13","13","13"
"10548535","12","12","12"
"10550493","11","11","11"
"10555541","13","13","13"
"10558601","12","12","12"
"10558871","15","15","15"
"10559562","13","13","13"
"10560055","7","7","7"
"10560335","12","12","12"
"10560518","14","14","14"
"10561041","5","5","5"
"10561190","10","10","10"
"10561540","12","12","12"
"10563346","14","14","14"
"10566067","10","10","10"
"10566641","15","15","15"
"10568279","14","14","14"
"10568713","17","17","17"
"10568836","12","12","12"
"10571521","15","15","15"
"10571738","13","13","13"
"10572044","11","11","11"
"10572536","13","13","13"
"10573831","8","8","8"
"10574765","14","14","14"
"10574795","11","11","11"
"10575816","10","10","10"
"10576324","10","10","10"
"10577070","14","14","14"
"10578542","13","13","13"
"10578991","10","10","10"
"10581952","12","12","12"
"10583596","11","11","11"
"10583704","7","7","7"
"10585888","13","13","13"
"10587901","10","10","10"
"10590054","13","13","13"
"10593498","9","9","9"
"10594241","10","10","10"
"10594580","10","10","10"
"10595599","13","13","13"
"10597850","13","13","13"
"10600353","5","5","5"
"10600800","9","9","9"
"10601093","7","7","7"
"10602303","6","6","6"
"10602425","5","5","5"
"10603201","2","2","2"
"10603769","7","7","7"
"10604342","10","10","10"
"10609067","10","10","10"
"10610011","4","4","4"
"10610065","3","3","3"
"10611275","6","6","6"
"10611555","3","3","3"
"10612113","2","2","2"
"10612341","7","7","7"
"10613291","5","5","5"
"10613384","8","8","8"
"10614517","3","3","3"
"10614997","6","6","6"
"10616694","8","8","8"
"10618586","7","7","7"
"10619154","9","9","9"
"10619894","9","9","9"
"10620162","9","9","9"
"10620633","9","9","9"
"10622393","10","10","10"
"10623392","7","7","7"
"10623410","8","8","8"
"10623672","6","6","6"
"10626506","4","4","4"
"10627990","10","10","10"
"10628053","4","4","4"
"10628277","14","14","14"
"10628847","9","9","9"
"10631369","6","6","6"
"10632627","8","8","8"
"10633638","8","8","8"
"10636179","6","6","6"
"10639205","4","4","4"
"10639486","4","4","4"
"10639815","6","6","6"
"10645302","3","3","3"
"10646469","5","5","5"
"10647431","4","4","4"
"10647487","8","8","8"
"10647743","5","5","5"
"10648662","9","9","9"
"10649204","9","9","9"
"10651184","4","4","4"
"10651235","8","8","8"
"10652318","5","5","5"
"10654200","7","7","7"
"10656852","3","3","3"
"10659012","5","5","5"
"10659046","9","9","9"
"10659064","5","5","5"
"10659754","5","5","5"
"10660941","3","3","3"
"10661098","6","6","6"
"10663741","9","9","9"
"10663881","10","10","10"
"10665352","5","5","5"
"10665520","7","7","7"
"10666261","7","7","7"
"10666903","7","7","7"
"10667534","6","6","6"
"10669224","6","6","6"
"10669425","7","7","7"
"10670620","12","12","12"
"10670970","9","9","9"
"10671166","5","5","5"
"10671698","6","6","6"
"10672515","6","6","6"
"10672748","4","4","4"
"10673313","7","7","7"
"10673407","6","6","6"
"10673557","5","5","5"
"10677270","6","6","6"
"10678321","8","8","8"
"10679561","5","5","5"
"10681887","9","9","9"
"10682105","7","7","7"
"10685084","9","9","9"
"10686570","6","6","6"
"10686923","8","8","8"
"10687194","7","7","7"
"10689021","5","5","5"
"10690226","8","8","8"
"10691929","5","5","5"
"10693092","7","7","7"
"10693485","6","6","6"
"10693974","6","6","6"
"10695409","10","10","10"
"10695465","6","6","6"
"10696026","11","11","11"
"10698755","6","6","6"
"10701557","6","6","6"
"10701997","6","6","6"
"10703595","6","6","6"
"10704490","5","5","5"
"10704869","10","10","10"
"10706081","8","8","8"
"10709074","6","6","6"
"10709718","7","7","7"
"10709834","8","8","8"
"10709841","9","9","9"
"10711338","3","3","3"
"10713335","9","9","9"
"10713400","7","7","7"
"10714206","5","5","5"
"10714653","9","9","9"
"10715995","6","6","6"
"10717615","10","10","10"
"10718883","10","10","10"
"10720556","8","8","8"
"10722431","9","9","9"
"10722689","10","10","10"
"10724788","6","6","6"
"10725696","6","6","6"
"10726417","12","12","12"
"10726724","8","8","8"
"10727054","7","7","7"
"10727073","7","7","7"
"10727621","8","8","8"
"10728125","8","8","8"
"10731099","9","9","9"
"10732717","7","7","7"
"10733085","7","7","7"
"10733207","10","10","10"
"10733251","9","9","9"
"10734276","5","5","5"
"10737702","5","5","5"
"10737910","10","10","10"
"10740255","7","7","7"
"10745291","3","3","3"
"10746745","5","5","5"
"10746819","7","7","7"
"10747270","6","6","6"
"10748424","6","6","6"
"10749266","3","3","3"
"10750928","8","8","8"
"10751007","7","7","7"
"10752028","5","5","5"
"10755543","9","9","9"
"10756161","7","7","7"
"10758140","6","6","6"
"10760175","9","9","9"
"10761057","7","7","7"
"10761363","9","9","9"
"10765791","5","5","5"
"10765863","8","8","8"
"10767810","6","6","6"
"10770258","4","4","4"
"10770627","6","6","6"
"10771185","7","7","7"
"10771433","11","11","11"
"10771463","7","7","7"
"10772071","5","5","5"
"10775195","8","8","8"
"10775276","7","7","7"
"10777819","8","8","8"
"10780210","6","6","6"
"10780262","4","4","4"
"10780650","7","7","7"
"10781035","3","3","3"
"10781518","7","7","7"
"10784116","2","2","2"
"10784397","4","4","4"
"10787850","13","13","13"
"10788210","10","10","10"
"10788396","8","8","8"
"10791073","6","6","6"
"10791101","8","8","8"
"10791912","7","7","7"
"10792842","9","9","9"
"10794208","6","6","6"
"10794955","7","7","7"
"10798813","7","7","7"
"10799188","8","8","8"
"10799522","10","10","10"
"10799533","7","7","7"
"10800331","10","10","10"
"10800839","10","10","10"
"10801271","11","11","11"
"10801982","10","10","10"
"10802371","8","8","8"
"10803102","8","8","8"
"10804938","9","9","9"
"10806425","12","12","12"
"10807227","11","11","11"
"10807404","10","10","10"
"10808672","9","9","9"
"10810399","8","8","8"
"10811442","12","12","12"
"10811974","9","9","9"
"10819050","13","13","13"
"10820296","11","11","11"
"10821845","7","7","7"
"10822265","7","7","7"
"10822728","10","10","10"
"10822810","12","12","12"
"10823327","4","4","4"
"10824249","13","13","13"
"10825926","14","14","14"
"10829142","11","11","11"
"10830962","7","7","7"
"10831603","8","8","8"
"10833541","5","5","5"
"10833985","9","9","9"
"10834251","11","11","11"
"10835044","11","11","11"
"10836083","11","11","11"
"10836274","9","9","9"
"10836778","6","6","6"
"10836781","8","8","8"
"10838201","7","7","7"
"10838534","9","9","9"
"10839447","11","11","11"
"10839504","9","9","9"
"10841636","9","9","9"
"10841861","12","12","12"
"10842941","8","8","8"
"10844119","7","7","7"
"10844803","7","7","7"
"10846141","10","10","10"
"10847218","8","8","8"
"10847284","7","7","7"
"10847303","11","11","11"
"10851180","7","7","7"
"10851830","8","8","8"
"10853550","11","11","11"
"10854599","10","10","10"
"10855153","8","8","8"
"10856026","12","12","12"
"10856793","6","6","6"
"10857024","8","8","8"
"10857166","9","9","9"
"10858635","10","10","10"
"10859306","12","12","12"
"10860044","9","9","9"
"10860811","9","9","9"
"10862377","8","8","8"
"10863245","8","8","8"
"10864065","12","12","12"
"10864598","9","9","9"
"10867445","8","8","8"
"10867576","10","10","10"
"10869396","11","11","11"
"10871632","8","8","8"
"10872480","11","11","11"
"10872833","12","12","12"
"10873330","7","7","7"
"10873787","10","10","10"
"10875888","11","11","11"
"10882606","9","9","9"
"10883189","13","13","13"
"10883419","9","9","9"
"10885273","8","8","8"
"10887798","11","11","11"
"10890930","8","8","8"
"10894089","9","9","9"
"10895855","8","8","8"
"10897900","9","9","9"
"10899861","11","11","11"
"10899996","8","8","8"
"10900303","6","6","6"
"10901083","7","7","7"
"10902084","4","4","4"
"10904965","3","3","3"
"10906891","7","7","7"
"10908868","5","5","5"
"10909404","7","7","7"
"10910146","7","7","7"
"10910398","6","6","6"
"10913464","3","3","3"
"10914955","5","5","5"
"10916080","3","3","3"
"10916148","7","7","7"
"10916640","5","5","5"
"10917255","7","7","7"
"10919224","4","4","4"
"10919755","2","2","2"
"10925334","5","5","5"
"10925817","3","3","3"
"10926103","5","5","5"
"10928283","3","3","3"
"10929146","7","7","7"
"10931770","3","3","3"
"10932428","3","3","3"
"10932582","3","3","3"
"10933207","2","2","2"
"10933962","2","2","2"
"10934178","3","3","3"
"10935803","5","5","5"
"10936896","2","2","2"
"10936986","8","8","8"
"10937238","4","4","4"
"10937267","6","6","6"
"10941715","3","3","3"
"10942258","4","4","4"
"10942559","6","6","6"
"10944188","7","7","7"
"10944537","7","7","7"
"10946268","4","4","4"
"10948484","5","5","5"
"10950868","7","7","7"
"10951239","9","9","9"
"10952021","6","6","6"
"10952106","4","4","4"
"10953029","6","6","6"
"10953030","7","7","7"
"10953986","4","4","4"
"10954580","5","5","5"
"10955382","3","3","3"
"10956838","3","3","3"
"10956902","6","6","6"
"10956984","6","6","6"
"10958375","3","3","3"
"10959523","6","6","6"
"10959951","3","3","3"
"10962260","5","5","5"
"10962687","5","5","5"
"10962980","4","4","4"
"10963463","6","6","6"
"10963476","2","2","2"
"10964495","4","4","4"
"10964812","4","4","4"
"10966323","7","7","7"
"10967026","3","3","3"
"10967223","7","7","7"
"10969725","4","4","4"
"10970818","7","7","7"
"10970863","3","3","3"
"10973558","6","6","6"
"10975485","3","3","3"
"10976438","7","7","7"
"10976993","6","6","6"
"10979046","6","6","6"
"10979962","4","4","4"
"10980878","2","2","2"
"10980927","3","3","3"
"10981218","4","4","4"
"10982882","3","3","3"
"10983168","5","5","5"
"10983865","6","6","6"
"10984754","8","8","8"
"10984977","3","3","3"
"10986588","4","4","4"
"10986933","2","2","2"
"10987088","6","6","6"
"10987150","9","9","9"
"10989009","5","5","5"
"10991272","7","7","7"
"10992231","4","4","4"
"10993515","6","6","6"
"10993797","8","8","8"
"10995702","8","8","8"
"10996992","5","5","5"
"10998018","3","3","3"
"10999511","5","5","5"
"11000992","7","7","7"
"11005704","5","5","5"
"11006141","6","6","6"
"11007446","6","6","6"
"11010161","6","6","6"
"11011038","7","7","7"
"11012251","6","6","6"
"11013446","4","4","4"
"11014443","6","6","6"
"11015525","7","7","7"
"11016217","9","9","9"
"11017026","4","4","4"
"11017239","8","8","8"
"11017326","9","9","9"
"11018280","8","8","8"
"11019735","6","6","6"
"11020454","6","6","6"
"11020734","5","5","5"
"11020929","7","7","7"
"11024137","6","6","6"
"11024631","7","7","7"
"11025229","5","5","5"
"11026531","5","5","5"
"11026699","8","8","8"
"11030384","6","6","6"
"11031505","7","7","7"
"11034069","5","5","5"
"11034833","7","7","7"
"11036290","6","6","6"
"11038030","7","7","7"
"11038050","5","5","5"
"11040197","8","8","8"
"11041874","5","5","5"
"11042130","7","7","7"
"11042325","8","8","8"
"11042353","9","9","9"
"11043680","7","7","7"
"11043865","4","4","4"
"11044026","4","4","4"
"11045285","5","5","5"
"11046007","8","8","8"
"11046858","7","7","7"
"11047300","7","7","7"
"11048243","4","4","4"
"11049127","8","8","8"
"11049810","5","5","5"
"11050336","5","5","5"
"11050391","8","8","8"
"11051787","8","8","8"
"11053105","6","6","6"
"11053175","7","7","7"
"11053294","8","8","8"
"11056210","6","6","6"
"11056827","4","4","4"
"11058791","6","6","6"
"11059159","5","5","5"
"11063247","8","8","8"
"11063396","7","7","7"
"11065869","4","4","4"
"11066013","5","5","5"
"11067578","7","7","7"
"11069349","5","5","5"
"11070336","8","8","8"
"11073911","9","9","9"
"11074705","7","7","7"
"11076276","6","6","6"
"11078055","6","6","6"
"11080091","6","6","6"
"11080350","5","5","5"
"11080602","8","8","8"
"11080980","7","7","7"
"11082264","8","8","8"
"11082705","5","5","5"
"11085644","7","7","7"
"11086183","8","8","8"
"11088060","5","5","5"
"11088122","4","4","4"
"11088809","6","6","6"
"11089098","8","8","8"
"11091285","6","6","6"
"11093663","9","9","9"
"11093820","7","7","7"
"11093850","5","5","5"
"11094798","7","7","7"
"11096346","6","6","6"
"11097289","6","6","6"
"11098077","6","6","6"
"11098326","7","7","7"
"11099258","8","8","8"
"11100446","6","6","6"
"11100694","8","8","8"
"11100973","5","5","5"
"11103339","4","4","4"
"11105598","4","4","4"
"11106174","1","1","1"
"11106571","2","2","2"
"11108514","7","7","7"
"11108780","5","5","5"
"11109157","4","4","4"
"11111613","3","3","3"
"11111872","6","6","6"
"11111893","5","5","5"
"11113291","5","5","5"
"11115134","4","4","4"
"11115797","8","8","8"
"11116579","6","6","6"
"11117415","5","5","5"
"11124400","5","5","5"
"11124426","8","8","8"
"11124482","7","7","7"
"11124713","4","4","4"
"11125867","6","6","6"
"11126821","4","4","4"
"11127868","5","5","5"
"11129373","6","6","6"
"11129399","8","8","8"
"11131114","5","5","5"
"11131580","5","5","5"
"11132092","6","6","6"
"11132523","3","3","3"
"11132696","6","6","6"
"11133486","6","6","6"
"11133861","5","5","5"
"11134853","7","7","7"
"11135353","4","4","4"
"11136274","5","5","5"
"11137345","6","6","6"
"11137985","6","6","6"
"11138581","4","4","4"
"11140644","8","8","8"
"11141635","7","7","7"
"11144057","4","4","4"
"11149767","6","6","6"
"11149890","5","5","5"
"11150606","4","4","4"
"11151262","4","4","4"
"11151481","3","3","3"
"11152671","6","6","6"
"11153384","5","5","5"
"11153961","3","3","3"
"11158025","4","4","4"
"11158356","8","8","8"
"11158414","5","5","5"
"11158639","3","3","3"
"11158777","5","5","5"
"11161739","6","6","6"
"11162740","4","4","4"
"11162931","7","7","7"
"11163009","3","3","3"
"11164274","8","8","8"
"11165003","9","9","9"
"11165615","7","7","7"
"11165949","6","6","6"
"11165956","7","7","7"
"11166579","8","8","8"
"11169724","8","8","8"
"11171940","2","2","2"
"11173772","4","4","4"
"11175510","8","8","8"
"11176348","6","6","6"
"11177057","5","5","5"
"11178146","3","3","3"
"11178747","6","6","6"
"11179330","8","8","8"
"11179577","4","4","4"
"11180360","5","5","5"
"11181907","4","4","4"
"11183470","5","5","5"
"11183621","5","5","5"
"11185639","3","3","3"
"11190181","6","6","6"
"11190395","5","5","5"
"11193318","7","7","7"
"11194867","9","9","9"
"11195158","5","5","5"
"11195203","9","9","9"
"11196067","8","8","8"
"11198207","8","8","8"
"11198742","5","5","5"
"11199111","4","4","4"
"11199890","4","4","4"
"11203477","3","3","3"
"11205173","3","3","3"
"11205182","2","2","2"
"11206092","2","2","2"
"11206162","2","2","2"
"11206890","3","3","3"
"11208377","0","0","0"
"11210561","2","2","2"
"11213692","3","3","3"
"11213693","3","3","3"
"11213879","3","3","3"
"11214918","3","3","3"
"11215682","2","2","2"
"11217639","3","3","3"
"11217719","3","3","3"
"11217832","2","2","2"
"11217885","3","3","3"
"11218237","2","2","2"
"11218563","3","3","3"
"11219202","1","1","1"
"11219638","2","2","2"
"11220519","1","1","1"
"11222768","3","3","3"
"11225116","3","3","3"
"11226712","2","2","2"
"11227280","1","1","1"
"11228345","0","0","0"
"11229793","2","2","2"
"11230022","3","3","3"
"11231019","2","2","2"
"11231553","3","3","3"
"11231812","2","2","2"
"11232261","3","3","3"
"11233977","3","3","3"
"11234059","1","1","1"
"11234121","2","2","2"
"11234443","3","3","3"
"11236549","3","3","3"
"11237310","0","0","0"
"11238776","3","3","3"
"11238804","3","3","3"
"11238846","3","3","3"
"11238979","2","2","2"
"11239631","2","2","2"
"11242188","3","3","3"
"11243201","1","1","1"
"11244294","3","3","3"
"11244436","2","2","2"
"11245101","2","2","2"
"11247760","3","3","3"
"11249138","3","3","3"
"11249268","2","2","2"
"11250047","3","3","3"
"11250612","3","3","3"
"11250940","2","2","2"
"11252251","3","3","3"
"11252881","3","3","3"
"11253319","3","3","3"
"11253861","3","3","3"
"11254320","2","2","2"
"11254409","3","3","3"
"11256266","2","2","2"
"11256388","2","2","2"
"11256560","3","3","3"
"11256562","1","1","1"
"11258018","1","1","1"
"11259210","3","3","3"
"11259465","2","2","2"
"11260322","2","2","2"
"11260520","2","2","2"
"11260971","1","1","1"
"11261028","3","3","3"
"11262290","2","2","2"
"11263598","3","3","3"
"11267133","2","2","2"
"11267546","2","2","2"
"11268734","1","1","1"
"11271044","3","3","3"
"11275058","1","1","1"
"11275804","3","3","3"
"11277600","3","3","3"
"11278629","2","2","2"
"11279681","1","1","1"
"11280681","2","2","2"
"11281097","2","2","2"
"11281766","2","2","2"
"11281953","3","3","3"
"11282154","3","3","3"
"11282220","2","2","2"
"11282678","2","2","2"
"11282837","2","2","2"
"11286578","2","2","2"
"11286582","2","2","2"
"11287263","2","2","2"
"11288343","3","3","3"
"11288358","3","3","3"
"11288989","3","3","3"
"11290385","2","2","2"
"11291151","3","3","3"
"11292094","3","3","3"
"11292107","2","2","2"
"11293646","3","3","3"
"11294046","2","2","2"
"11296144","1","1","1"
"11296576","3","3","3"
"11296758","2","2","2"
"11296979","3","3","3"
"11297586","3","3","3"
"11298037","2","2","2"
"11298440","2","2","2"
"11298511","3","3","3"
"11300265","8","8","8"
"11300905","6","6","6"
"11301525","2","2","2"
"11303865","8","8","8"
"11304810","3","3","3"
"11305073","12","12","12"
"11305938","5","5","5"
"11306627","8","8","8"
"11307542","5","5","5"
"11307608","7","7","7"
"11309792","7","7","7"
"11310002","7","7","7"
"11310758","11","11","11"
"11311221","9","9","9"
"11313639","14","14","14"
"11314593","5","5","5"
"11315219","11","11","11"
"11316385","7","7","7"
"11316986","5","5","5"
"11317270","6","6","6"
"11318298","7","7","7"
"11321683","10","10","10"
"11322006","5","5","5"
"11322786","8","8","8"
"11323459","8","8","8"
"11323767","7","7","7"
"11325544","9","9","9"
"11327108","7","7","7"
"11329492","4","4","4"
"11329844","8","8","8"
"11331216","8","8","8"
"11331231","9","9","9"
"11331718","4","4","4"
"11332566","9","9","9"
"11333802","6","6","6"
"11336252","10","10","10"
"11337892","3","3","3"
"11338321","4","4","4"
"11338642","11","11","11"
"11338919","6","6","6"
"11339215","5","5","5"
"11339715","10","10","10"
"11339780","7","7","7"
"11341398","9","9","9"
"11342492","6","6","6"
"11343754","8","8","8"
"11344815","8","8","8"
"11345214","8","8","8"
"11346429","7","7","7"
"11347208","10","10","10"
"11348024","10","10","10"
"11348206","9","9","9"
"11350958","7","7","7"
"11351039","8","8","8"
"11351715","8","8","8"
"11353702","6","6","6"
"11353928","4","4","4"
"11354319","7","7","7"
"11356749","5","5","5"
"11357090","6","6","6"
"11357970","8","8","8"
"11360125","8","8","8"
"11361551","8","8","8"
"11363814","9","9","9"
"11365430","7","7","7"
"11365675","8","8","8"
"11367283","7","7","7"
"11368328","10","10","10"
"11368845","6","6","6"
"11370511","10","10","10"
"11371281","6","6","6"
"11372058","6","6","6"
"11374231","8","8","8"
"11374547","3","3","3"
"11375137","10","10","10"
"11376407","8","8","8"
"11376866","7","7","7"
"11377565","4","4","4"
"11377596","8","8","8"
"11380406","3","3","3"
"11380820","12","12","12"
"11381586","7","7","7"
"11384048","8","8","8"
"11384566","7","7","7"
"11384735","7","7","7"
"11385054","3","3","3"
"11385860","11","11","11"
"11386578","4","4","4"
"11386623","4","4","4"
"11386937","12","12","12"
"11387561","4","4","4"
"11389688","5","5","5"
"11390095","5","5","5"
"11391041","4","4","4"
"11391340","7","7","7"
"11392339","7","7","7"
"11395488","4","4","4"
"11396004","7","7","7"
"11396336","9","9","9"
"11399461","5","5","5"
"11400994","9","9","9"
"11401074","11","11","11"
"11403094","10","10","10"
"11404083","11","11","11"
"11404943","8","8","8"
"11405287","7","7","7"
"11405810","10","10","10"
"11407983","10","10","10"
"11408476","8","8","8"
"11409670","8","8","8"
"11409888","9","9","9"
"11410214","10","10","10"
"11410455","11","11","11"
"11410937","11","11","11"
"11411890","7","7","7"
"11413470","8","8","8"
"11413972","7","7","7"
"11414244","9","9","9"
"11414442","11","11","11"
"11415938","10","10","10"
"11417391","9","9","9"
"11421622","9","9","9"
"11424294","11","11","11"
"11424967","7","7","7"
"11425085","10","10","10"
"11425316","10","10","10"
"11425839","8","8","8"
"11426588","10","10","10"
"11427933","9","9","9"
"11427992","12","12","12"
"11428598","10","10","10"
"11428744","10","10","10"
"11430531","8","8","8"
"11431701","11","11","11"
"11432318","11","11","11"
"11433901","10","10","10"
"11434635","8","8","8"
"11436443","10","10","10"
"11438327","9","9","9"
"11439072","10","10","10"
"11441134","10","10","10"
"11441140","8","8","8"
"11441186","12","12","12"
"11441658","7","7","7"
"11441757","11","11","11"
"11441981","9","9","9"
"11444906","11","11","11"
"11448319","11","11","11"
"11448976","10","10","10"
"11451587","8","8","8"
"11451898","9","9","9"
"11452844","9","9","9"
"11452969","10","10","10"
"11453040","10","10","10"
"11453825","12","12","12"
"11454283","8","8","8"
"11455626","12","12","12"
"11459900","8","8","8"
"11460095","7","7","7"
"11461400","10","10","10"
"11463264","11","11","11"
"11464835","6","6","6"
"11465828","10","10","10"
"11465930","9","9","9"
"11467566","10","10","10"
"11471022","8","8","8"
"11472234","10","10","10"
"11472596","9","9","9"
"11473370","11","11","11"
"11473728","10","10","10"
"11474200","9","9","9"
"11474515","11","11","11"
"11475135","7","7","7"
"11475367","9","9","9"
"11479130","8","8","8"
"11481259","12","12","12"
"11481621","9","9","9"
"11482609","9","9","9"
"11482819","11","11","11"
"11484214","10","10","10"
"11485542","8","8","8"
"11487645","9","9","9"
"11489009","11","11","11"
"11491377","12","12","12"
"11491459","9","9","9"
"11491533","10","10","10"
"11493311","11","11","11"
"11493323","11","11","11"
"11495366","10","10","10"
"11495589","12","12","12"
"11495879","7","7","7"
"11495969","11","11","11"
"11496804","9","9","9"
"11499573","9","9","9"
"11500574","10","10","10"
"11501038","7","7","7"
"11501539","11","11","11"
"11501889","7","7","7"
"11502714","10","10","10"
"11502734","11","11","11"
"11502977","9","9","9"
"11506819","9","9","9"
"11507151","8","8","8"
"11511632","8","8","8"
"11511828","9","9","9"
"11511846","8","8","8"
"11511938","7","7","7"
"11513250","12","12","12"
"11513876","9","9","9"
"11516140","10","10","10"
"11519244","8","8","8"
"11520887","12","12","12"
"11524256","5","5","5"
"11525546","9","9","9"
"11525614","10","10","10"
"11528042","8","8","8"
"11529282","9","9","9"
"11530414","7","7","7"
"11530550","7","7","7"
"11531057","8","8","8"
"11532228","8","8","8"
"11532508","8","8","8"
"11535974","5","5","5"
"11537371","10","10","10"
"11537972","7","7","7"
"11538683","7","7","7"
"11539749","11","11","11"
"11541826","7","7","7"
"11542414","11","11","11"
"11543431","6","6","6"
"11544291","6","6","6"
"11544431","10","10","10"
"11544572","6","6","6"
"11546372","10","10","10"
"11548094","9","9","9"
"11548422","11","11","11"
"11552298","12","12","12"
"11552672","7","7","7"
"11553219","8","8","8"
"11553506","7","7","7"
"11555722","9","9","9"
"11555917","7","7","7"
"11557234","10","10","10"
"11558369","8","8","8"
"11558792","8","8","8"
"11560433","8","8","8"
"11564347","9","9","9"
"11564737","7","7","7"
"11564867","9","9","9"
"11565307","9","9","9"
"11565949","7","7","7"
"11566532","8","8","8"
"11567339","7","7","7"
"11568547","8","8","8"
"11568877","9","9","9"
"11570974","8","8","8"
"11575016","9","9","9"
"11575768","8","8","8"
"11575845","9","9","9"
"11576152","8","8","8"
"11577154","9","9","9"
"11578463","11","11","11"
"11579943","3","3","3"
"11582553","7","7","7"
"11584959","8","8","8"
"11586444","9","9","9"
"11591517","5","5","5"
"11598664","9","9","9"
"11598853","9","9","9"
"11599293","10","10","10"
"11599294","5","5","5"
"11599540","7","7","7"
"11601580","13","13","13"
"11602391","10","10","10"
"11602862","10","10","10"
"11602934","10","10","10"
"11603130","13","13","13"
"11603480","11","11","11"
"11603787","13","13","13"
"11603853","14","14","14"
"11603876","11","11","11"
"11604486","10","10","10"
"11605212","15","15","15"
"11605510","13","13","13"
"11606050","13","13","13"
"11606779","15","15","15"
"11608979","14","14","14"
"11609256","9","9","9"
"11609310","6","6","6"
"11609526","11","11","11"
"11609651","11","11","11"
"11611010","10","10","10"
"11613169","9","9","9"
"11613344","11","11","11"
"11616109","13","13","13"
"11616775","10","10","10"
"11617475","14","14","14"
"11620069","8","8","8"
"11624700","13","13","13"
"11624782","9","9","9"
"11624812","11","11","11"
"11626236","14","14","14"
"11626762","14","14","14"
"11628694","12","12","12"
"11629501","12","12","12"
"11630669","15","15","15"
"11631025","16","16","16"
"11631084","12","12","12"
"11632469","8","8","8"
"11633611","14","14","14"
"11634126","14","14","14"
"11635811","10","10","10"
"11638967","13","13","13"
"11639434","13","13","13"
"11640144","10","10","10"
"11641317","10","10","10"
"11641865","13","13","13"
"11642174","11","11","11"
"11642467","14","14","14"
"11643032","9","9","9"
"11643140","14","14","14"
"11644455","10","10","10"
"11644876","12","12","12"
"11645606","10","10","10"
"11650458","14","14","14"
"11651134","12","12","12"
"11651738","12","12","12"
"11653515","9","9","9"
"11653665","12","12","12"
"11653668","10","10","10"
"11655364","11","11","11"
"11655666","9","9","9"
"11655947","16","16","16"
"11656429","13","13","13"
"11656731","9","9","9"
"11657263","8","8","8"
"11658562","12","12","12"
"11659164","12","12","12"
"11663514","8","8","8"
"11665008","16","16","16"
"11665122","11","11","11"
"11665419","11","11","11"
"11666871","9","9","9"
"11666968","14","14","14"
"11667822","16","16","16"
"11668640","10","10","10"
"11669847","12","12","12"
"11670245","12","12","12"
"11671749","11","11","11"
"11672629","12","12","12"
"11673961","13","13","13"
"11675036","15","15","15"
"11676401","15","15","15"
"11676453","12","12","12"
"11676598","13","13","13"
"11677675","12","12","12"
"11678312","12","12","12"
"11678563","11","11","11"
"11680258","13","13","13"
"11680767","15","15","15"
"11682920","9","9","9"
"11683679","14","14","14"
"11684820","11","11","11"
"11685800","9","9","9"
"11686121","11","11","11"
"11687251","14","14","14"
"11689627","14","14","14"
"11691111","12","12","12"
"11691203","8","8","8"
"11692505","13","13","13"
"11693536","13","13","13"
"11694151","13","13","13"
"11694270","12","12","12"
"11694619","11","11","11"
"11697022","16","16","16"
"11698014","13","13","13"
"11700985","2","2","2"
"11701490","2","2","2"
"11701499","1","1","1"
"11701685","1","1","1"
"11702368","0","0","0"
"11703753","1","1","1"
"11704730","2","2","2"
"11705222","2","2","2"
"11705248","1","1","1"
"11706031","2","2","2"
"11706532","1","1","1"
"11706939","0","0","0"
"11707496","1","1","1"
"11708265","2","2","2"
"11708389","0","0","0"
"11709779","0","0","0"
"11711307","1","1","1"
"11711710","1","1","1"
"11711760","0","0","0"
"11712079","1","1","1"
"11712502","1","1","1"
"11713864","3","3","3"
"11715303","0","0","0"
"11715692","0","0","0"
"11715696","2","2","2"
"11717733","0","0","0"
"11719144","1","1","1"
"11720967","0","0","0"
"11721303","1","1","1"
"11722098","0","0","0"
"11722723","1","1","1"
"11724690","0","0","0"
"11726393","1","1","1"
"11726705","0","0","0"
"11728113","0","0","0"
"11728705","4","4","4"
"11730316","0","0","0"
"11730842","2","2","2"
"11731600","1","1","1"
"11731769","3","3","3"
"11732095","2","2","2"
"11734222","1","1","1"
"11734369","2","2","2"
"11734642","2","2","2"
"11734653","0","0","0"
"11734723","2","2","2"
"11734936","1","1","1"
"11735893","1","1","1"
"11736540","0","0","0"
"11739022","2","2","2"
"11739724","2","2","2"
"11740219","0","0","0"
"11740718","1","1","1"
"11741999","2","2","2"
"11743851","1","1","1"
"11743992","0","0","0"
"11745699","1","1","1"
"11746532","0","0","0"
"11746853","0","0","0"
"11746988","0","0","0"
"11747302","0","0","0"
"11747993","1","1","1"
"11750481","2","2","2"
