"Step","active-1","sunny-durian-3 - active-1__MIN","sunny-durian-3 - active-1__MAX"
"6253351","0","0","0"
"6254877","0","0","0"
"6256801","1","1","1"
"6257088","0","0","0"
"6258564","1","1","1"
"6260004","0","0","0"
"6260671","0","0","0"
"6261174","1","1","1"
"6261252","1","1","1"
"6262089","0","0","0"
"6264705","0","0","0"
"6264933","1","1","1"
"6265992","1","1","1"
"6266269","1","1","1"
"6266936","0","0","0"
"6267573","0","0","0"
"6267722","1","1","1"
"6270382","1","1","1"
"6271235","1","1","1"
"6273196","0","0","0"
"6273391","0","0","0"
"6273620","1","1","1"
"6275319","0","0","0"
"6275432","1","1","1"
"6275462","0","0","0"
"6276123","0","0","0"
"6278831","1","1","1"
"6279399","1","1","1"
"6280916","0","0","0"
"6281084","1","1","1"
"6283514","1","1","1"
"6283959","0","0","0"
"6284838","0","0","0"
"6286443","1","1","1"
"6286856","1","1","1"
"6287263","0","0","0"
"6287777","1","1","1"
"6288627","1","1","1"
"6288913","1","1","1"
"6289955","0","0","0"
"6290366","1","1","1"
"6290630","0","0","0"
"6291610","1","1","1"
"6291655","1","1","1"
"6293138","1","1","1"
"6293411","1","1","1"
"6293780","0","0","0"
"6293953","1","1","1"
"6295149","1","1","1"
"6296023","0","0","0"
"6296733","1","1","1"
"6297004","1","1","1"
"6298725","1","1","1"
"6303353","7","7","7"
"6304143","12","12","12"
"6305601","13","13","13"
"6310428","13","13","13"
"6311014","12","12","12"
"6311993","10","10","10"
"6311995","9","9","9"
"6312498","17","17","17"
"6312974","17","17","17"
"6313876","12","12","12"
"6314813","11","11","11"
"6315470","10","10","10"
"6316051","9","9","9"
"6320357","6","6","6"
"6323121","12","12","12"
"6323489","3","3","3"
"6323514","9","9","9"
"6323743","14","14","14"
"6324827","16","16","16"
"6326074","13","13","13"
"6328382","10","10","10"
"6328779","19","19","19"
"6332126","14","14","14"
"6332157","8","8","8"
"6332276","12","12","12"
"6332363","14","14","14"
"6333478","12","12","12"
"6335919","8","8","8"
"6336045","17","17","17"
"6336206","8","8","8"
"6337519","17","17","17"
"6338552","10","10","10"
"6340126","12","12","12"
"6341634","15","15","15"
"6342315","13","13","13"
"6343348","15","15","15"
"6343759","6","6","6"
"6344572","13","13","13"
"6345866","11","11","11"
"6346308","17","17","17"
"6346689","13","13","13"
"6347719","17","17","17"
"6350655","10","10","10"
"6351492","3","3","3"
"6351867","11","11","11"
"6352498","19","19","19"
"6353593","16","16","16"
"6353851","13","13","13"
"6353894","14","14","14"
"6356639","16","16","16"
"6356802","5","5","5"
"6357084","9","9","9"
"6364190","10","10","10"
"6364923","19","19","19"
"6366511","17","17","17"
"6367703","10","10","10"
"6368967","11","11","11"
"6372215","15","15","15"
"6372616","8","8","8"
"6372868","13","13","13"
"6373935","12","12","12"
"6374351","11","11","11"
"6374459","11","11","11"
"6374563","11","11","11"
"6377815","7","7","7"
"6378290","11","11","11"
"6379068","14","14","14"
"6380112","9","9","9"
"6380188","15","15","15"
"6381133","12","12","12"
"6381439","18","18","18"
"6383397","10","10","10"
"6383525","15","15","15"
"6384464","18","18","18"
"6384862","5","5","5"
"6384907","8","8","8"
"6384943","14","14","14"
"6386218","12","12","12"
"6386443","12","12","12"
"6387104","9","9","9"
"6387747","13","13","13"
"6388149","12","12","12"
"6389490","12","12","12"
"6389809","12","12","12"
"6391034","10","10","10"
"6391233","13","13","13"
"6391253","14","14","14"
"6392125","6","6","6"
"6392974","16","16","16"
"6394241","9","9","9"
"6394674","14","14","14"
"6394950","15","15","15"
"6401550","15","15","15"
"6402177","10","10","10"
"6402734","10","10","10"
"6403096","10","10","10"
"6403603","15","15","15"
"6405407","12","12","12"
"6406508","11","11","11"
"6406773","14","14","14"
"6408324","9","9","9"
"6408829","14","14","14"
"6409086","13","13","13"
"6410437","10","10","10"
"6411657","10","10","10"
"6411828","15","15","15"
"6414148","13","13","13"
"6414654","12","12","12"
"6416920","13","13","13"
"6417172","15","15","15"
"6417808","11","11","11"
"6418441","9","9","9"
"6420045","7","7","7"
"6421620","11","11","11"
"6422872","14","14","14"
"6423462","12","12","12"
"6423830","10","10","10"
"6426047","13","13","13"
"6427871","20","20","20"
"6427900","7","7","7"
"6428024","10","10","10"
"6428510","9","9","9"
"6429019","11","11","11"
"6430809","13","13","13"
"6431058","9","9","9"
"6433108","15","15","15"
"6433255","19","19","19"
"6434641","14","14","14"
"6435633","12","12","12"
"6437145","15","15","15"
"6437424","11","11","11"
"6437661","8","8","8"
"6439223","13","13","13"
"6439650","10","10","10"
"6439965","18","18","18"
"6440121","13","13","13"
"6440165","12","12","12"
"6442222","12","12","12"
"6442787","13","13","13"
"6442895","11","11","11"
"6443931","12","12","12"
"6444081","16","16","16"
"6445436","10","10","10"
"6446612","12","12","12"
"6447291","9","9","9"
"6447855","11","11","11"
"6450253","14","14","14"
"6451363","11","11","11"
"6453640","16","16","16"
"6456751","8","8","8"
"6456928","11","11","11"
"6457543","14","14","14"
"6462387","13","13","13"
"6467272","10","10","10"
"6469715","12","12","12"
"6469777","12","12","12"
"6469811","12","12","12"
"6470832","15","15","15"
"6471191","7","7","7"
"6471470","14","14","14"
"6473040","15","15","15"
"6475331","14","14","14"
"6475390","16","16","16"
"6475579","7","7","7"
"6475589","10","10","10"
"6475986","17","17","17"
"6479946","7","7","7"
"6480439","14","14","14"
"6480492","17","17","17"
"6481904","12","12","12"
"6482320","6","6","6"
"6485087","8","8","8"
"6485322","14","14","14"
"6485828","7","7","7"
"6487921","10","10","10"
"6490871","14","14","14"
"6493773","11","11","11"
"6495791","12","12","12"
"6496275","11","11","11"
"6498137","13","13","13"
"6498221","15","15","15"
"6504173","4","4","4"
"6505450","4","4","4"
"6506157","4","4","4"
"6507005","6","6","6"
"6508088","3","3","3"
"6510067","7","7","7"
"6512431","8","8","8"
"6513322","7","7","7"
"6516367","5","5","5"
"6516435","5","5","5"
"6517033","6","6","6"
"6517228","3","3","3"
"6518230","5","5","5"
"6518618","4","4","4"
"6520580","8","8","8"
"6522987","6","6","6"
"6525572","7","7","7"
"6525994","3","3","3"
"6526040","3","3","3"
"6526553","6","6","6"
"6527323","2","2","2"
"6527842","4","4","4"
"6530449","6","6","6"
"6531484","4","4","4"
"6531635","7","7","7"
"6532786","6","6","6"
"6535944","6","6","6"
"6536090","5","5","5"
"6537442","4","4","4"
"6539168","7","7","7"
"6539488","0","0","0"
"6540265","4","4","4"
"6540496","5","5","5"
"6540704","2","2","2"
"6542080","5","5","5"
"6542303","5","5","5"
"6542473","2","2","2"
"6542653","9","9","9"
"6545144","3","3","3"
"6546686","1","1","1"
"6547002","2","2","2"
"6547362","2","2","2"
"6547981","6","6","6"
"6548461","1","1","1"
"6548593","4","4","4"
"6550020","9","9","9"
"6551090","11","11","11"
"6551166","6","6","6"
"6551270","8","8","8"
"6552252","5","5","5"
"6552540","3","3","3"
"6553384","5","5","5"
"6553929","3","3","3"
"6554184","3","3","3"
"6555129","3","3","3"
"6556531","2","2","2"
"6557218","2","2","2"
"6557466","5","5","5"
"6560095","3","3","3"
"6564238","5","5","5"
"6564789","4","4","4"
"6565198","3","3","3"
"6565639","5","5","5"
"6566304","4","4","4"
"6572382","5","5","5"
"6572492","7","7","7"
"6572804","4","4","4"
"6573060","2","2","2"
"6573743","4","4","4"
"6574285","4","4","4"
"6575288","2","2","2"
"6577389","4","4","4"
"6579167","8","8","8"
"6582324","2","2","2"
"6582987","6","6","6"
"6583794","3","3","3"
"6585742","4","4","4"
"6586627","5","5","5"
"6587422","5","5","5"
"6587627","5","5","5"
"6588737","3","3","3"
"6589950","3","3","3"
"6590053","2","2","2"
"6590089","8","8","8"
"6590774","5","5","5"
"6591177","6","6","6"
"6591396","5","5","5"
"6592598","6","6","6"
"6594762","4","4","4"
"6595464","5","5","5"
"6596072","2","2","2"
"6596234","6","6","6"
"6598687","4","4","4"
"6599649","5","5","5"
"6600806","3","3","3"
"6601088","6","6","6"
"6602206","2","2","2"
"6603759","5","5","5"
"6603877","1","1","1"
"6603930","3","3","3"
"6605521","5","5","5"
"6605870","6","6","6"
"6606705","2","2","2"
"6606946","2","2","2"
"6607390","7","7","7"
"6607402","4","4","4"
"6607832","5","5","5"
"6613229","4","4","4"
"6613948","3","3","3"
"6614110","3","3","3"
"6614752","2","2","2"
"6614869","3","3","3"
"6618016","3","3","3"
"6618646","2","2","2"
"6619707","4","4","4"
"6620384","3","3","3"
"6621518","4","4","4"
"6621641","4","4","4"
"6622661","4","4","4"
"6622788","3","3","3"
"6623471","6","6","6"
"6624665","3","3","3"
"6625192","2","2","2"
"6625463","5","5","5"
"6626139","4","4","4"
"6627640","7","7","7"
"6627975","2","2","2"
"6628758","3","3","3"
"6628859","3","3","3"
"6629453","2","2","2"
"6629921","2","2","2"
"6630283","4","4","4"
"6632606","3","3","3"
"6633211","4","4","4"
"6634958","2","2","2"
"6635759","2","2","2"
"6638360","3","3","3"
"6641008","3","3","3"
"6642482","2","2","2"
"6643505","5","5","5"
"6644152","6","6","6"
"6644328","4","4","4"
"6644367","4","4","4"
"6644681","3","3","3"
"6646569","1","1","1"
"6648708","4","4","4"
"6651223","3","3","3"
"6651486","5","5","5"
"6651598","3","3","3"
"6652487","4","4","4"
"6653660","6","6","6"
"6656677","4","4","4"
"6656734","3","3","3"
"6657389","2","2","2"
"6659017","2","2","2"
"6664637","3","3","3"
"6665429","3","3","3"
"6666300","3","3","3"
"6666483","6","6","6"
"6666747","4","4","4"
"6667147","2","2","2"
"6667471","5","5","5"
"6667619","1","1","1"
"6669214","5","5","5"
"6669362","4","4","4"
"6669579","4","4","4"
"6669958","3","3","3"
"6670520","2","2","2"
"6672954","1","1","1"
"6673628","4","4","4"
"6675294","6","6","6"
"6675333","4","4","4"
"6675451","5","5","5"
"6676275","3","3","3"
"6678974","5","5","5"
"6679237","5","5","5"
"6680226","3","3","3"
"6681737","7","7","7"
"6681892","2","2","2"
"6682196","1","1","1"
"6683381","4","4","4"
"6683720","6","6","6"
"6683774","4","4","4"
"6684193","3","3","3"
"6684439","2","2","2"
"6685079","1","1","1"
"6685488","2","2","2"
"6685685","5","5","5"
"6686618","7","7","7"
"6687504","2","2","2"
"6688024","3","3","3"
"6689327","4","4","4"
"6691091","3","3","3"
"6691811","6","6","6"
"6691982","4","4","4"
"6692959","4","4","4"
"6696085","5","5","5"
"6696406","4","4","4"
"6696773","7","7","7"
"6696799","4","4","4"
"6697100","3","3","3"
"6701163","12","12","12"
"6702288","12","12","12"
"6703346","11","11","11"
"6703482","12","12","12"
"6704565","13","13","13"
"6704967","6","6","6"
"6706206","11","11","11"
"6708274","11","11","11"
"6708372","11","11","11"
"6710300","11","11","11"
"6711412","11","11","11"
"6714088","9","9","9"
"6715533","12","12","12"
"6716643","12","12","12"
"6717336","12","12","12"
"6717790","13","13","13"
"6718699","10","10","10"
"6718927","13","13","13"
"6719390","11","11","11"
"6720543","11","11","11"
"6722200","10","10","10"
"6722371","10","10","10"
"6723376","10","10","10"
"6723680","10","10","10"
"6723758","12","12","12"
"6724702","10","10","10"
"6725327","13","13","13"
"6726063","10","10","10"
"6726450","10","10","10"
"6727086","13","13","13"
"6728407","9","9","9"
"6728888","9","9","9"
"6729648","11","11","11"
"6730012","12","12","12"
"6730479","12","12","12"
"6732510","11","11","11"
"6733376","11","11","11"
"6733431","12","12","12"
"6733934","7","7","7"
"6735002","13","13","13"
"6735179","10","10","10"
"6736153","12","12","12"
"6736169","8","8","8"
"6736413","12","12","12"
"6738514","14","14","14"
"6739367","11","11","11"
"6740839","9","9","9"
"6741003","11","11","11"
"6741050","11","11","11"
"6741060","9","9","9"
"6741147","12","12","12"
"6741188","13","13","13"
"6741401","10","10","10"
"6743312","13","13","13"
"6745003","11","11","11"
"6745210","11","11","11"
"6745587","13","13","13"
"6746031","13","13","13"
"6746349","11","11","11"
"6746662","10","10","10"
"6747568","12","12","12"
"6747673","12","12","12"
"6748790","9","9","9"
"6749200","7","7","7"
"6751785","12","12","12"
"6753241","9","9","9"
"6753496","13","13","13"
"6754064","12","12","12"
"6755568","10","10","10"
"6756591","8","8","8"
"6756938","11","11","11"
"6758072","11","11","11"
"6760150","9","9","9"
"6760916","9","9","9"
"6761348","9","9","9"
"6762473","10","10","10"
"6762972","13","13","13"
"6763575","11","11","11"
"6764173","10","10","10"
"6765552","9","9","9"
"6768725","9","9","9"
"6770325","13","13","13"
"6770687","9","9","9"
"6773068","7","7","7"
"6773737","10","10","10"
"6777674","10","10","10"
"6779010","9","9","9"
"6779027","9","9","9"
"6779233","9","9","9"
"6779607","12","12","12"
"6780000","11","11","11"
"6781262","10","10","10"
"6782090","11","11","11"
"6784635","12","12","12"
"6785748","14","14","14"
"6787674","10","10","10"
"6787947","10","10","10"
"6790875","10","10","10"
"6797678","7","7","7"
"6797973","8","8","8"
"6798179","11","11","11"
"6800119","9","9","9"
"6803134","16","16","16"
"6803812","10","10","10"
"6804080","11","11","11"
"6804991","14","14","14"
"6805161","13","13","13"
"6805174","15","15","15"
"6807279","13","13","13"
"6807836","12","12","12"
"6808020","9","9","9"
"6809708","14","14","14"
"6809881","11","11","11"
"6811654","13","13","13"
"6812770","11","11","11"
"6813208","13","13","13"
"6814021","10","10","10"
"6815894","16","16","16"
"6817406","11","11","11"
"6818273","13","13","13"
"6818355","14","14","14"
"6818887","18","18","18"
"6819822","15","15","15"
"6820732","14","14","14"
"6821757","9","9","9"
"6823937","15","15","15"
"6824013","14","14","14"
"6824235","11","11","11"
"6824266","15","15","15"
"6824601","10","10","10"
"6825485","12","12","12"
"6825562","11","11","11"
"6825780","13","13","13"
"6830233","14","14","14"
"6830276","8","8","8"
"6832809","13","13","13"
"6833179","10","10","10"
"6833507","14","14","14"
"6833539","15","15","15"
"6834889","11","11","11"
"6835910","10","10","10"
"6836236","15","15","15"
"6836532","14","14","14"
"6841085","10","10","10"
"6843579","14","14","14"
"6844065","12","12","12"
"6844764","12","12","12"
"6845403","9","9","9"
"6847189","14","14","14"
"6848347","11","11","11"
"6848797","15","15","15"
"6849174","11","11","11"
"6849178","14","14","14"
"6849874","12","12","12"
"6850181","14","14","14"
"6850707","12","12","12"
"6851017","12","12","12"
"6852005","14","14","14"
"6853385","14","14","14"
"6854659","10","10","10"
"6854874","9","9","9"
"6857570","14","14","14"
"6858408","12","12","12"
"6858462","13","13","13"
"6861267","12","12","12"
"6861761","8","8","8"
"6862859","13","13","13"
"6863778","14","14","14"
"6865929","17","17","17"
"6866662","12","12","12"
"6866928","9","9","9"
"6867077","11","11","11"
"6867689","14","14","14"
"6867915","10","10","10"
"6868192","17","17","17"
"6868817","15","15","15"
"6870548","14","14","14"
"6870998","10","10","10"
"6873605","12","12","12"
"6873739","14","14","14"
"6875997","13","13","13"
"6876164","13","13","13"
"6879906","17","17","17"
"6884083","10","10","10"
"6884566","16","16","16"
"6884626","10","10","10"
"6884786","14","14","14"
"6885475","9","9","9"
"6886546","14","14","14"
"6887118","11","11","11"
"6887330","17","17","17"
"6889207","13","13","13"
"6890234","15","15","15"
"6892465","9","9","9"
"6894571","8","8","8"
"6895466","12","12","12"
"6895830","14","14","14"
"6897072","13","13","13"
"6898237","18","18","18"
"6898590","13","13","13"
"6898762","16","16","16"
"6898907","17","17","17"
"6899177","13","13","13"
"6905814","3","3","3"
"6909400","4","4","4"
"6909700","4","4","4"
"6910350","3","3","3"
"6913090","5","5","5"
"6913109","3","3","3"
"6914680","3","3","3"
"6915374","4","4","4"
"6916366","3","3","3"
"6917937","5","5","5"
"6919216","4","4","4"
"6919568","4","4","4"
"6922102","3","3","3"
"6924367","2","2","2"
"6924906","3","3","3"
"6926374","3","3","3"
"6927031","2","2","2"
"6930019","3","3","3"
"6930951","2","2","2"
"6933049","5","5","5"
"6934305","2","2","2"
"6935714","4","4","4"
"6935748","2","2","2"
"6936414","3","3","3"
"6936857","4","4","4"
"6937206","4","4","4"
"6938799","5","5","5"
"6938897","3","3","3"
"6939690","2","2","2"
"6944920","5","5","5"
"6945464","4","4","4"
"6945742","3","3","3"
"6947340","5","5","5"
"6947929","4","4","4"
"6949127","4","4","4"
"6949220","4","4","4"
"6949891","5","5","5"
"6950025","4","4","4"
"6952291","5","5","5"
"6954054","2","2","2"
"6955403","4","4","4"
"6955856","4","4","4"
"6955939","4","4","4"
"6957593","3","3","3"
"6958528","4","4","4"
"6958866","3","3","3"
"6959008","2","2","2"
"6959491","4","4","4"
"6960592","2","2","2"
"6961283","3","3","3"
"6961514","3","3","3"
"6964206","4","4","4"
"6964811","5","5","5"
"6967634","4","4","4"
"6969528","3","3","3"
"6970412","1","1","1"
"6970497","3","3","3"
"6970712","2","2","2"
"6971441","3","3","3"
"6974970","3","3","3"
"6976439","2","2","2"
"6976634","5","5","5"
"6978269","4","4","4"
"6978648","3","3","3"
"6980773","5","5","5"
"6980816","4","4","4"
"6981252","3","3","3"
"6982124","3","3","3"
"6984250","5","5","5"
"6985235","4","4","4"
"6985374","3","3","3"
"6986194","1","1","1"
"6988066","3","3","3"
"6990831","3","3","3"
"6991216","5","5","5"
"6994237","2","2","2"
"6994792","5","5","5"
"6996922","5","5","5"
"6998708","5","5","5"
"6998885","3","3","3"
"7000170","13","13","13"
"7000230","13","13","13"
"7001872","15","15","15"
"7001962","14","14","14"
"7005379","12","12","12"
"7007461","13","13","13"
"7007589","10","10","10"
"7008654","12","12","12"
"7009251","11","11","11"
"7009374","13","13","13"
"7010240","10","10","10"
"7010941","9","9","9"
"7010961","11","11","11"
"7011441","14","14","14"
"7013010","15","15","15"
"7015309","9","9","9"
"7015810","8","8","8"
"7018472","12","12","12"
"7023964","13","13","13"
"7024407","9","9","9"
"7024518","5","5","5"
"7026847","12","12","12"
"7027774","14","14","14"
"7028131","11","11","11"
"7028406","8","8","8"
"7030279","17","17","17"
"7031074","10","10","10"
"7031465","12","12","12"
"7032266","12","12","12"
"7032871","10","10","10"
"7034410","13","13","13"
"7036125","13","13","13"
"7037124","17","17","17"
"7037703","19","19","19"
"7038683","11","11","11"
"7040092","14","14","14"
"7042482","11","11","11"
"7042985","13","13","13"
"7044370","10","10","10"
"7044510","12","12","12"
"7045516","9","9","9"
"7046339","11","11","11"
"7046354","10","10","10"
"7047010","7","7","7"
"7048299","14","14","14"
"7048486","10","10","10"
"7049181","13","13","13"
"7050367","13","13","13"
"7050400","10","10","10"
"7050817","11","11","11"
"7051126","14","14","14"
"7051339","11","11","11"
"7054904","10","10","10"
"7055106","8","8","8"
"7057700","13","13","13"
"7058117","10","10","10"
"7058494","15","15","15"
"7063444","13","13","13"
"7064478","9","9","9"
"7064936","8","8","8"
"7067998","9","9","9"
"7069532","14","14","14"
"7071532","7","7","7"
"7071893","11","11","11"
"7074150","16","16","16"
"7075261","14","14","14"
"7076341","17","17","17"
"7076958","14","14","14"
"7079013","13","13","13"
"7082853","9","9","9"
"7083311","13","13","13"
"7084826","15","15","15"
"7085339","9","9","9"
"7085550","13","13","13"
"7086886","9","9","9"
"7089510","13","13","13"
"7090225","10","10","10"
"7090343","12","12","12"
"7090485","10","10","10"
"7091116","11","11","11"
"7091561","12","12","12"
"7093671","10","10","10"
"7093889","10","10","10"
"7094645","15","15","15"
"7095517","4","4","4"
"7095967","8","8","8"
"7096633","13","13","13"
"7097355","13","13","13"
"7097391","12","12","12"
"7097984","13","13","13"
"7099685","13","13","13"
"7100705","5","5","5"
"7102167","2","2","2"
"7102380","4","4","4"
"7103197","6","6","6"
"7103393","6","6","6"
"7103833","2","2","2"
"7104422","5","5","5"
"7107114","7","7","7"
"7109253","6","6","6"
"7109261","5","5","5"
"7110819","5","5","5"
"7114439","2","2","2"
"7115302","2","2","2"
"7115970","7","7","7"
"7117065","2","2","2"
"7117632","6","6","6"
"7118219","6","6","6"
"7120499","7","7","7"
"7120852","4","4","4"
"7123738","3","3","3"
"7123852","5","5","5"
"7124808","5","5","5"
"7126471","6","6","6"
"7129776","7","7","7"
"7130583","7","7","7"
"7130735","3","3","3"
"7132964","2","2","2"
"7133309","4","4","4"
"7133503","7","7","7"
"7135362","5","5","5"
"7136532","3","3","3"
"7138204","3","3","3"
"7139270","9","9","9"
"7139279","7","7","7"
"7139345","2","2","2"
"7140737","7","7","7"
"7142421","2","2","2"
"7142591","3","3","3"
"7143232","5","5","5"
"7145509","8","8","8"
"7146204","7","7","7"
"7146212","2","2","2"
"7147993","7","7","7"
"7148449","3","3","3"
"7150998","5","5","5"
"7151920","6","6","6"
"7152441","5","5","5"
"7153300","6","6","6"
"7153571","6","6","6"
"7153822","9","9","9"
"7153869","3","3","3"
"7153924","4","4","4"
"7154294","8","8","8"
"7154423","6","6","6"
"7155422","4","4","4"
"7155501","5","5","5"
"7155525","2","2","2"
"7155695","5","5","5"
"7156696","3","3","3"
"7157185","3","3","3"
"7159224","5","5","5"
"7159900","8","8","8"
"7160444","8","8","8"
"7162856","6","6","6"
"7162960","2","2","2"
"7163199","5","5","5"
"7164599","4","4","4"
"7167186","5","5","5"
"7168802","2","2","2"
"7169244","5","5","5"
"7169688","6","6","6"
"7170324","3","3","3"
"7170585","4","4","4"
"7170837","4","4","4"
"7170897","4","4","4"
"7171002","6","6","6"
"7174245","3","3","3"
"7175026","5","5","5"
"7176654","6","6","6"
"7178418","6","6","6"
"7181272","5","5","5"
"7181592","3","3","3"
"7181874","5","5","5"
"7182166","4","4","4"
"7182271","5","5","5"
"7182943","7","7","7"
"7183871","5","5","5"
"7186327","4","4","4"
"7186647","7","7","7"
"7186667","4","4","4"
"7187160","4","4","4"
"7190904","5","5","5"
"7191490","6","6","6"
"7191808","5","5","5"
"7192450","3","3","3"
"7193916","8","8","8"
"7196372","3","3","3"
"7196868","2","2","2"
"7197340","6","6","6"
"7198155","5","5","5"
"7198853","5","5","5"
"7199402","3","3","3"
"7199591","4","4","4"
"7200586","12","12","12"
"7201120","13","13","13"
"7201135","6","6","6"
"7201632","15","15","15"
"7201834","7","7","7"
"7201859","11","11","11"
"7202122","12","12","12"
"7202410","12","12","12"
"7202508","11","11","11"
"7204699","8","8","8"
"7204734","9","9","9"
"7205342","13","13","13"
"7206167","13","13","13"
"7207859","13","13","13"
"7208287","11","11","11"
"7209127","11","11","11"
"7209495","11","11","11"
"7210876","7","7","7"
"7210954","14","14","14"
"7211878","10","10","10"
"7211945","7","7","7"
"7212411","9","9","9"
"7212432","10","10","10"
"7213201","13","13","13"
"7213546","9","9","9"
"7213563","16","16","16"
"7216831","11","11","11"
"7217993","14","14","14"
"7219786","12","12","12"
"7220213","12","12","12"
"7221701","15","15","15"
"7222643","15","15","15"
"7224543","10","10","10"
"7224995","7","7","7"
"7226537","13","13","13"
"7229705","9","9","9"
"7232849","14","14","14"
"7233370","12","12","12"
"7233621","12","12","12"
"7233931","11","11","11"
"7235520","13","13","13"
"7237670","10","10","10"
"7239081","8","8","8"
"7239961","13","13","13"
"7240093","10","10","10"
"7240589","11","11","11"
"7241200","7","7","7"
"7244331","9","9","9"
"7244468","14","14","14"
"7244695","11","11","11"
"7244963","10","10","10"
"7247298","14","14","14"
"7247300","15","15","15"
"7247702","14","14","14"
"7248146","9","9","9"
"7248721","11","11","11"
"7249643","8","8","8"
"7249655","10","10","10"
"7249821","12","12","12"
"7251691","11","11","11"
"7251804","13","13","13"
"7253731","12","12","12"
"7256499","14","14","14"
"7257231","12","12","12"
"7258374","12","12","12"
"7259252","5","5","5"
"7263060","11","11","11"
"7264794","11","11","11"
"7265626","8","8","8"
"7265956","11","11","11"
"7266617","11","11","11"
"7267189","10","10","10"
"7267946","10","10","10"
"7268586","11","11","11"
"7270936","15","15","15"
"7271456","14","14","14"
"7272004","8","8","8"
"7275400","9","9","9"
"7275484","11","11","11"
"7276497","8","8","8"
"7279036","5","5","5"
"7279057","11","11","11"
"7280479","11","11","11"
"7280809","7","7","7"
"7282111","12","12","12"
"7282608","9","9","9"
"7282969","12","12","12"
"7283160","10","10","10"
"7285888","9","9","9"
"7287031","10","10","10"
"7288076","14","14","14"
"7289043","13","13","13"
"7289413","11","11","11"
"7293985","11","11","11"
"7294045","11","11","11"
"7294049","10","10","10"
"7295993","7","7","7"
"7296645","8","8","8"
"7296901","15","15","15"
"7297008","11","11","11"
"7297250","17","17","17"
"7297891","11","11","11"
"7299522","12","12","12"
"7303277","3","3","3"
"7303560","4","4","4"
"7304391","3","3","3"
"7308412","5","5","5"
"7309495","7","7","7"
"7311435","1","1","1"
"7315528","4","4","4"
"7315901","5","5","5"
"7320913","5","5","5"
"7321894","3","3","3"
"7322556","4","4","4"
"7324251","3","3","3"
"7324261","4","4","4"
"7326438","2","2","2"
"7326452","1","1","1"
"7328095","0","0","0"
"7328197","6","6","6"
"7328925","8","8","8"
"7329771","2","2","2"
"7330557","1","1","1"
"7333110","3","3","3"
"7334515","1","1","1"
"7335539","3","3","3"
"7336444","0","0","0"
"7336527","3","3","3"
"7337415","3","3","3"
"7338530","5","5","5"
"7338673","3","3","3"
"7338845","2","2","2"
"7340334","1","1","1"
"7341146","1","1","1"
"7341371","7","7","7"
"7341556","2","2","2"
"7342747","4","4","4"
"7343182","0","0","0"
"7344177","1","1","1"
"7347338","1","1","1"
"7347781","1","1","1"
"7348227","6","6","6"
"7348235","1","1","1"
"7349610","4","4","4"
"7349886","1","1","1"
"7351823","2","2","2"
"7355450","2","2","2"
"7357417","1","1","1"
"7357473","3","3","3"
"7357693","3","3","3"
"7358939","0","0","0"
"7359198","2","2","2"
"7359270","1","1","1"
"7359595","2","2","2"
"7360571","1","1","1"
"7360643","6","6","6"
"7360951","2","2","2"
"7363943","2","2","2"
"7364493","3","3","3"
"7364685","0","0","0"
"7365417","4","4","4"
"7366422","4","4","4"
"7366623","7","7","7"
"7368425","2","2","2"
"7373839","3","3","3"
"7374095","3","3","3"
"7375271","3","3","3"
"7376982","3","3","3"
"7379450","7","7","7"
"7381951","2","2","2"
"7382006","5","5","5"
"7383778","5","5","5"
"7384325","4","4","4"
"7387405","5","5","5"
"7387996","4","4","4"
"7389083","6","6","6"
"7390067","2","2","2"
"7396061","7","7","7"
"7397286","0","0","0"
"7397909","3","3","3"
"7398153","1","1","1"
"7399110","4","4","4"
"7399395","3","3","3"
"7400590","3","3","3"
"7401391","1","1","1"
"7401654","1","1","1"
"7403990","0","0","0"
"7404962","1","1","1"
"7405681","0","0","0"
"7406313","2","2","2"
"7406416","1","1","1"
"7406538","1","1","1"
"7407298","0","0","0"
"7408137","0","0","0"
"7409320","0","0","0"
"7409725","2","2","2"
"7410408","0","0","0"
"7411052","2","2","2"
"7411370","1","1","1"
"7411598","0","0","0"
"7412103","0","0","0"
"7413099","0","0","0"
"7414150","0","0","0"
"7415682","0","0","0"
"7416409","0","0","0"
"7418334","0","0","0"
"7418922","1","1","1"
"7421554","2","2","2"
"7422385","0","0","0"
"7423055","1","1","1"
"7423539","2","2","2"
"7423622","0","0","0"
"7424813","2","2","2"
"7426745","0","0","0"
"7427236","1","1","1"
"7429025","0","0","0"
"7430932","1","1","1"
"7433986","1","1","1"
"7436260","0","0","0"
"7439946","1","1","1"
"7440386","2","2","2"
"7441202","2","2","2"
"7441354","0","0","0"
"7441652","0","0","0"
"7443569","2","2","2"
"7445659","2","2","2"
"7446609","1","1","1"
"7447714","1","1","1"
"7447761","0","0","0"
"7449014","2","2","2"
"7450234","2","2","2"
"7451104","1","1","1"
"7451109","1","1","1"
"7451370","0","0","0"
"7451630","1","1","1"
"7451827","1","1","1"
"7454496","1","1","1"
"7455288","1","1","1"
"7455343","1","1","1"
"7455799","1","1","1"
"7456724","1","1","1"
"7456824","0","0","0"
"7457098","1","1","1"
"7457714","1","1","1"
"7457824","1","1","1"
"7457851","2","2","2"
"7459555","1","1","1"
"7461329","0","0","0"
"7462218","1","1","1"
"7463412","0","0","0"
