"Step","12-static-1","12-static - reward__MIN","12-static - reward__MAX","12-dynamic","12-dynamic - reward__MIN","12-dynamic - reward__MAX","12-ofb","12-ofbt - reward__MIN","12-ofbt - reward__MAX","12-every-10","12-every-10 - reward__MIN","12-every-10 - reward__MAX","12-every-100","12-every-100 - reward__MIN","12-every-100 - reward__MAX"
"113000","0.83245873015873","0.83245873015873","0.83245873015873","0.9601174603174603","0.9601174603174603","0.9601174603174603","1","1","1","0.8310126984126985","0.8310126984126985","0.8310126984126985","0.8980944444444444","0.8980944444444444","0.8980944444444444"
"114000","0.8299095238095235","0.8299095238095235","0.8299095238095235","0.9576841269841271","0.9576841269841271","0.9576841269841271","1","1","1","0.8314722222222221","0.8314722222222221","0.8314722222222221","0.8493325396825397","0.8493325396825397","0.8493325396825397"
"115000","0.834965873015873","0.834965873015873","0.834965873015873","0.9669753968253968","0.9669753968253968","0.9669753968253968","1","1","1","0.8383095238095237","0.8383095238095237","0.8383095238095237","0.8934492063492062","0.8934492063492062","0.8934492063492062"
"116000","0.83679126984127","0.83679126984127","0.83679126984127","0.9577190476190475","0.9577190476190475","0.9577190476190475","1","1","1","0.8282642857142857","0.8282642857142857","0.8282642857142857","0.8416412698412696","0.8416412698412696","0.8416412698412696"
"117000","0.8314039682539682","0.8314039682539682","0.8314039682539682","0.9664539682539682","0.9664539682539682","0.9664539682539682","1","1","1","0.8290420634920637","0.8290420634920637","0.8290420634920637","0.8350571428571427","0.8350571428571427","0.8350571428571427"
"118000","0.8334079365079364","0.8334079365079364","0.8334079365079364","0.9555031746031747","0.9555031746031747","0.9555031746031747","1","1","1","0.8382063492063493","0.8382063492063493","0.8382063492063493","0.8730746031746033","0.8730746031746033","0.8730746031746033"
"119000","0.8282904761904759","0.8282904761904759","0.8282904761904759","0.9633119047619048","0.9633119047619048","0.9633119047619048","1","1","1","0.8340333333333334","0.8340333333333334","0.8340333333333334","0.8815087301587302","0.8815087301587302","0.8815087301587302"
"120000","0.8380769841269842","0.8380769841269842","0.8380769841269842","0.9527904761904762","0.9527904761904762","0.9527904761904762","1","1","1","0.8391666666666665","0.8391666666666665","0.8391666666666665","0.875120634920635","0.875120634920635","0.875120634920635"
"121000","0.8406436507936511","0.8406436507936511","0.8406436507936511","0.9619103174603174","0.9619103174603174","0.9619103174603174","1","1","1","0.834105555555555","0.834105555555555","0.834105555555555","0.9469619047619047","0.9469619047619047","0.9469619047619047"
"122000","0.8391341269841269","0.8391341269841269","0.8391341269841269","0.950695238095238","0.950695238095238","0.950695238095238","1","1","1","0.8360944444444444","0.8360944444444444","0.8360944444444444","0.9211349206349208","0.9211349206349208","0.9211349206349208"
"123000","0.8348071428571431","0.8348071428571431","0.8348071428571431","0.9579214285714286","0.9579214285714286","0.9579214285714286","1","1","1","0.8322579365079364","0.8322579365079364","0.8322579365079364","0.865615873015873","0.865615873015873","0.865615873015873"
"124000","0.8326912698412695","0.8326912698412695","0.8326912698412695","0.962874603174603","0.962874603174603","0.962874603174603","1","1","1","0.8320865079365078","0.8320865079365078","0.8320865079365078","0.960384126984127","0.960384126984127","0.960384126984127"
"125000","0.8350746031746031","0.8350746031746031","0.8350746031746031","0.9613444444444443","0.9613444444444443","0.9613444444444443","1","1","1","0.8366476190476194","0.8366476190476194","0.8366476190476194","1","1","1"
"126000","0.832742857142857","0.832742857142857","0.832742857142857","0.9661047619047618","0.9661047619047618","0.9661047619047618","1","1","1","0.8327166666666663","0.8327166666666663","0.8327166666666663","0.9595301587301589","0.9595301587301589","0.9595301587301589"
"127000","0.8345777777777778","0.8345777777777778","0.8345777777777778","0.9630119047619047","0.9630119047619047","0.9630119047619047","1","1","1","0.8341079365079366","0.8341079365079366","0.8341079365079366","0.8613984126984127","0.8613984126984127","0.8613984126984127"
"128000","0.8337857142857141","0.8337857142857141","0.8337857142857141","0.952247619047619","0.952247619047619","0.952247619047619","1","1","1","0.8383079365079366","0.8383079365079366","0.8383079365079366","0.8993190476190476","0.8993190476190476","0.8993190476190476"
"129000","0.8334055555555554","0.8334055555555554","0.8334055555555554","0.9546587301587302","0.9546587301587302","0.9546587301587302","1","1","1","0.835370634920635","0.835370634920635","0.835370634920635","0.8382833333333329","0.8382833333333329","0.8382833333333329"
"130000","0.8335825396825394","0.8335825396825394","0.8335825396825394","0.9504174603174603","0.9504174603174603","0.9504174603174603","1","1","1","0.8364738095238097","0.8364738095238097","0.8364738095238097","0.9179626984126984","0.9179626984126984","0.9179626984126984"
"131000","0.8305682539682538","0.8305682539682538","0.8305682539682538","0.9665238095238096","0.9665238095238096","0.9665238095238096","1","1","1","0.8389412698412696","0.8389412698412696","0.8389412698412696","0.9633277777777778","0.9633277777777778","0.9633277777777778"
"132000","0.8291738095238091","0.8291738095238091","0.8291738095238091","0.9676253968253968","0.9676253968253968","0.9676253968253968","1","1","1","0.8331984126984125","0.8331984126984125","0.8331984126984125","1","1","1"
"133000","0.8355873015873015","0.8355873015873015","0.8355873015873015","0.9563809523809523","0.9563809523809523","0.9563809523809523","1","1","1","0.8338722222222223","0.8338722222222223","0.8338722222222223","1","1","1"
"134000","0.836806349206349","0.836806349206349","0.836806349206349","0.9529603174603174","0.9529603174603174","0.9529603174603174","1","1","1","0.8413500000000002","0.8413500000000002","0.8413500000000002","1","1","1"
"135000","0.8306269841269841","0.8306269841269841","0.8306269841269841","0.9754119047619048","0.9754119047619048","0.9754119047619048","1","1","1","0.8349976190476189","0.8349976190476189","0.8349976190476189","0.8700746031746036","0.8700746031746036","0.8700746031746036"
"136000","0.8373626984126984","0.8373626984126984","0.8373626984126984","0.9534246031746032","0.9534246031746032","0.9534246031746032","1","1","1","0.8372674603174604","0.8372674603174604","0.8372674603174604","0.8499150793650794","0.8499150793650794","0.8499150793650794"
"137000","0.8338444444444445","0.8338444444444445","0.8338444444444445","0.9643396825396826","0.9643396825396826","0.9643396825396826","1","1","1","0.8343166666666667","0.8343166666666667","0.8343166666666667","0.8608428571428575","0.8608428571428575","0.8608428571428575"
"138000","0.8334031746031745","0.8334031746031745","0.8334031746031745","0.9556182539682541","0.9556182539682541","0.9556182539682541","1","1","1","0.8397277777777777","0.8397277777777777","0.8397277777777777","0.8985531746031747","0.8985531746031747","0.8985531746031747"
"139000","0.8314571428571429","0.8314571428571429","0.8314571428571429","0.9634579365079364","0.9634579365079364","0.9634579365079364","1","1","1","0.8324476190476191","0.8324476190476191","0.8324476190476191","0.9111674603174602","0.9111674603174602","0.9111674603174602"
"140000","0.8348555555555557","0.8348555555555557","0.8348555555555557","0.9596690476190476","0.9596690476190476","0.9596690476190476","1","1","1","0.8322698412698415","0.8322698412698415","0.8322698412698415","0.9320468253968254","0.9320468253968254","0.9320468253968254"
"141000","0.8359611111111113","0.8359611111111113","0.8359611111111113","0.9712380952380952","0.9712380952380952","0.9712380952380952","1","1","1","0.8334682539682542","0.8334682539682542","0.8334682539682542","1","1","1"
"142000","0.835957142857143","0.835957142857143","0.835957142857143","0.9375904761904762","0.9375904761904762","0.9375904761904762","1","1","1","0.8286968253968253","0.8286968253968253","0.8286968253968253","1","1","1"
"143000","0.8296309523809523","0.8296309523809523","0.8296309523809523","0.9693309523809523","0.9693309523809523","0.9693309523809523","1","1","1","0.8396476190476192","0.8396476190476192","0.8396476190476192","0.9038373015873015","0.9038373015873015","0.9038373015873015"
"144000","0.8274603174603172","0.8274603174603172","0.8274603174603172","0.9403126984126984","0.9403126984126984","0.9403126984126984","1","1","1","0.8433666666666666","0.8433666666666666","0.8433666666666666","0.8497333333333333","0.8497333333333333","0.8497333333333333"
"145000","0.8354095238095238","0.8354095238095238","0.8354095238095238","0.9715880952380953","0.9715880952380953","0.9715880952380953","1","1","1","0.8373428571428573","0.8373428571428573","0.8373428571428573","0.8793309523809525","0.8793309523809525","0.8793309523809525"
"146000","0.8359055555555555","0.8359055555555555","0.8359055555555555","0.9655039682539683","0.9655039682539683","0.9655039682539683","1","1","1","0.8353912698412697","0.8353912698412697","0.8353912698412697","0.86665","0.86665","0.86665"
"147000","0.839900793650794","0.839900793650794","0.839900793650794","0.9570626984126985","0.9570626984126985","0.9570626984126985","1","1","1","0.8300563492063491","0.8300563492063491","0.8300563492063491","0.9635039682539682","0.9635039682539682","0.9635039682539682"
"148000","0.8349626984126987","0.8349626984126987","0.8349626984126987","0.9439404761904763","0.9439404761904763","0.9439404761904763","1","1","1","0.8322841269841269","0.8322841269841269","0.8322841269841269","0.8682928571428571","0.8682928571428571","0.8682928571428571"
"149000","0.8410269841269841","0.8410269841269841","0.8410269841269841","0.9575777777777777","0.9575777777777777","0.9575777777777777","1","1","1","0.827576984126984","0.827576984126984","0.827576984126984","0.8842531746031747","0.8842531746031747","0.8842531746031747"
"150000","0.8366301587301591","0.8366301587301591","0.8366301587301591","0.9421666666666666","0.9421666666666666","0.9421666666666666","1","1","1","0.8319253968253971","0.8319253968253971","0.8319253968253971","0.9374698412698412","0.9374698412698412","0.9374698412698412"
"151000","0.8364015873015872","0.8364015873015872","0.8364015873015872","0.9668523809523809","0.9668523809523809","0.9668523809523809","1","1","1","0.8358269841269839","0.8358269841269839","0.8358269841269839","0.8815468253968254","0.8815468253968254","0.8815468253968254"
"152000","0.8370095238095236","0.8370095238095236","0.8370095238095236","0.9469468253968254","0.9469468253968254","0.9469468253968254","1","1","1","0.8277023809523808","0.8277023809523808","0.8277023809523808","0.8457603174603171","0.8457603174603171","0.8457603174603171"
"153000","0.8325222222222224","0.8325222222222224","0.8325222222222224","0.9533380952380952","0.9533380952380952","0.9533380952380952","1","1","1","0.8319642857142856","0.8319642857142856","0.8319642857142856","0.8553825396825393","0.8553825396825393","0.8553825396825393"
"154000","0.8320761904761905","0.8320761904761905","0.8320761904761905","0.9598626984126984","0.9598626984126984","0.9598626984126984","1","1","1","0.838038095238095","0.838038095238095","0.838038095238095","0.8383166666666664","0.8383166666666664","0.8383166666666664"
"155000","0.8344682539682541","0.8344682539682541","0.8344682539682541","0.9794928571428572","0.9794928571428572","0.9794928571428572","1","1","1","0.8372738095238095","0.8372738095238095","0.8372738095238095","0.949045238095238","0.949045238095238","0.949045238095238"
"156000","0.8338492063492063","0.8338492063492063","0.8338492063492063","0.9598563492063492","0.9598563492063492","0.9598563492063492","1","1","1","0.8364873015873014","0.8364873015873014","0.8364873015873014","0.8711690476190476","0.8711690476190476","0.8711690476190476"
"157000","0.8387452380952379","0.8387452380952379","0.8387452380952379","0.9540674603174603","0.9540674603174603","0.9540674603174603","1","1","1","0.8327071428571428","0.8327071428571428","0.8327071428571428","0.9075222222222222","0.9075222222222222","0.9075222222222222"
"158000","0.8362484126984129","0.8362484126984129","0.8362484126984129","0.9563444444444443","0.9563444444444443","0.9563444444444443","1","1","1","0.839370634920635","0.839370634920635","0.839370634920635","1","1","1"
"159000","0.8339658730158731","0.8339658730158731","0.8339658730158731","0.9621825396825395","0.9621825396825395","0.9621825396825395","1","1","1","0.8384190476190474","0.8384190476190474","0.8384190476190474","0.9982968253968253","0.9982968253968253","0.9982968253968253"
"160000","0.8319055555555555","0.8319055555555555","0.8319055555555555","0.9551920634920634","0.9551920634920634","0.9551920634920634","1","1","1","0.8350507936507935","0.8350507936507935","0.8350507936507935","0.9236658730158731","0.9236658730158731","0.9236658730158731"
"161000","0.8359674603174603","0.8359674603174603","0.8359674603174603","0.9501539682539683","0.9501539682539683","0.9501539682539683","1","1","1","0.82715","0.82715","0.82715","0.8816714285714283","0.8816714285714283","0.8816714285714283"
"162000","0.8377928571428573","0.8377928571428573","0.8377928571428573","0.9557174603174603","0.9557174603174603","0.9557174603174603","1","1","1","0.8288531746031745","0.8288531746031745","0.8288531746031745","0.9332904761904763","0.9332904761904763","0.9332904761904763"
"163000","0.8400142857142857","0.8400142857142857","0.8400142857142857","0.95505873015873","0.95505873015873","0.95505873015873","1","1","1","0.8311293650793652","0.8311293650793652","0.8311293650793652","0.9498126984126984","0.9498126984126984","0.9498126984126984"
"164000","0.8382936507936508","0.8382936507936508","0.8382936507936508","0.964220634920635","0.964220634920635","0.964220634920635","1","1","1","0.8393301587301589","0.8393301587301589","0.8393301587301589","0.8393912698412695","0.8393912698412695","0.8393912698412695"
"165000","0.837969047619048","0.837969047619048","0.837969047619048","0.9672515873015872","0.9672515873015872","0.9672515873015872","1","1","1","0.8325857142857143","0.8325857142857143","0.8325857142857143","0.8365404761904759","0.8365404761904759","0.8365404761904759"
"166000","0.8364142857142856","0.8364142857142856","0.8364142857142856","0.9447063492063491","0.9447063492063491","0.9447063492063491","1","1","1","0.8316507936507936","0.8316507936507936","0.8316507936507936","0.8429730158730159","0.8429730158730159","0.8429730158730159"
"167000","0.8305238095238097","0.8305238095238097","0.8305238095238097","0.9578126984126983","0.9578126984126983","0.9578126984126983","1","1","1","0.8420912698412699","0.8420912698412699","0.8420912698412699","0.8480698412698411","0.8480698412698411","0.8480698412698411"
"168000","0.8338523809523809","0.8338523809523809","0.8338523809523809","0.9504444444444444","0.9504444444444444","0.9504444444444444","1","1","1","0.8399857142857146","0.8399857142857146","0.8399857142857146","0.8498968253968254","0.8498968253968254","0.8498968253968254"
"169000","0.8333039682539682","0.8333039682539682","0.8333039682539682","0.9313825396825397","0.9313825396825397","0.9313825396825397","1","1","1","0.832003968253968","0.832003968253968","0.832003968253968","0.8788817460317458","0.8788817460317458","0.8788817460317458"
"170000","0.8407912698412698","0.8407912698412698","0.8407912698412698","0.963488888888889","0.963488888888889","0.963488888888889","1","1","1","0.8307484126984127","0.8307484126984127","0.8307484126984127","0.8389595238095237","0.8389595238095237","0.8389595238095237"
"171000","0.8351293650793653","0.8351293650793653","0.8351293650793653","0.9590936507936508","0.9590936507936508","0.9590936507936508","1","1","1","0.8363063492063489","0.8363063492063489","0.8363063492063489","0.8690603174603175","0.8690603174603175","0.8690603174603175"
"172000","0.8301388888888888","0.8301388888888888","0.8301388888888888","0.9576714285714286","0.9576714285714286","0.9576714285714286","1","1","1","0.826029365079365","0.826029365079365","0.826029365079365","0.8824031746031746","0.8824031746031746","0.8824031746031746"
"173000","0.8374190476190476","0.8374190476190476","0.8374190476190476","0.9501507936507936","0.9501507936507936","0.9501507936507936","1","1","1","0.8392896825396831","0.8392896825396831","0.8392896825396831","0.8696055555555557","0.8696055555555557","0.8696055555555557"
"174000","0.8357388888888886","0.8357388888888886","0.8357388888888886","0.9580436507936508","0.9580436507936508","0.9580436507936508","1","1","1","0.8328023809523811","0.8328023809523811","0.8328023809523811","0.8809436507936509","0.8809436507936509","0.8809436507936509"
"175000","0.8376904761904762","0.8376904761904762","0.8376904761904762","0.9551230158730157","0.9551230158730157","0.9551230158730157","1","1","1","0.8381753968253967","0.8381753968253967","0.8381753968253967","0.8629650793650796","0.8629650793650796","0.8629650793650796"
"176000","0.8310650793650793","0.8310650793650793","0.8310650793650793","0.9527206349206349","0.9527206349206349","0.9527206349206349","1","1","1","0.829690476190476","0.829690476190476","0.829690476190476","0.9249103174603174","0.9249103174603174","0.9249103174603174"
"177000","0.8374150793650793","0.8374150793650793","0.8374150793650793","0.9665865079365079","0.9665865079365079","0.9665865079365079","1","1","1","0.8374928571428571","0.8374928571428571","0.8374928571428571","0.8663230158730156","0.8663230158730156","0.8663230158730156"
"178000","0.8393555555555557","0.8393555555555557","0.8393555555555557","0.9653984126984126","0.9653984126984126","0.9653984126984126","1","1","1","0.8390412698412698","0.8390412698412698","0.8390412698412698","0.8853349206349206","0.8853349206349206","0.8853349206349206"
"179000","0.839788888888889","0.839788888888889","0.839788888888889","0.9492484126984128","0.9492484126984128","0.9492484126984128","1","1","1","0.8372849206349208","0.8372849206349208","0.8372849206349208","0.8887452380952383","0.8887452380952383","0.8887452380952383"
"180000","0.8365722222222222","0.8365722222222222","0.8365722222222222","0.9571357142857143","0.9571357142857143","0.9571357142857143","1","1","1","0.8334936507936507","0.8334936507936507","0.8334936507936507","0.8595817460317462","0.8595817460317462","0.8595817460317462"
"181000","0.8271285714285717","0.8271285714285717","0.8271285714285717","0.9525246031746031","0.9525246031746031","0.9525246031746031","1","1","1","0.8282039682539684","0.8282039682539684","0.8282039682539684","0.9980873015873015","0.9980873015873015","0.9980873015873015"
"182000","0.836753968253968","0.836753968253968","0.836753968253968","0.9707349206349206","0.9707349206349206","0.9707349206349206","1","1","1","0.8319753968253969","0.8319753968253969","0.8319753968253969","0.9793984126984127","0.9793984126984127","0.9793984126984127"
"183000","0.8353507936507933","0.8353507936507933","0.8353507936507933","0.9371420634920633","0.9371420634920633","0.9371420634920633","1","1","1","0.8405444444444444","0.8405444444444444","0.8405444444444444","0.8993190476190476","0.8993190476190476","0.8993190476190476"
"184000","0.8333515873015872","0.8333515873015872","0.8333515873015872","0.9580928571428571","0.9580928571428571","0.9580928571428571","1","1","1","0.829135714285714","0.829135714285714","0.829135714285714","0.9375761904761906","0.9375761904761906","0.9375761904761906"
"185000","0.8303468253968254","0.8303468253968254","0.8303468253968254","0.947584126984127","0.947584126984127","0.947584126984127","1","1","1","0.8327150793650795","0.8327150793650795","0.8327150793650795","0.8617658730158727","0.8617658730158727","0.8617658730158727"
"186000","0.8336269841269841","0.8336269841269841","0.8336269841269841","0.963315873015873","0.963315873015873","0.963315873015873","1","1","1","0.8308722222222221","0.8308722222222221","0.8308722222222221","0.8768420634920636","0.8768420634920636","0.8768420634920636"
"187000","0.8356785714285716","0.8356785714285716","0.8356785714285716","0.9631055555555555","0.9631055555555555","0.9631055555555555","1","1","1","0.8317","0.8317","0.8317","0.9823119047619048","0.9823119047619048","0.9823119047619048"
"188000","0.8315166666666668","0.8315166666666668","0.8315166666666668","0.9593888888888888","0.9593888888888888","0.9593888888888888","1","1","1","0.8339523809523809","0.8339523809523809","0.8339523809523809","1","1","1"
"189000","0.8352968253968253","0.8352968253968253","0.8352968253968253","0.9563039682539684","0.9563039682539684","0.9563039682539684","1","1","1","0.8389206349206347","0.8389206349206347","0.8389206349206347","0.9537626984126985","0.9537626984126985","0.9537626984126985"
"190000","0.8325714285714283","0.8325714285714283","0.8325714285714283","0.9668777777777777","0.9668777777777777","0.9668777777777777","1","1","1","0.8323111111111113","0.8323111111111113","0.8323111111111113","0.9540753968253967","0.9540753968253967","0.9540753968253967"
"191000","0.8346261904761904","0.8346261904761904","0.8346261904761904","0.9544515873015873","0.9544515873015873","0.9544515873015873","1","1","1","0.832465873015873","0.832465873015873","0.832465873015873","0.8910984126984128","0.8910984126984128","0.8910984126984128"
"192000","0.8301936507936506","0.8301936507936506","0.8301936507936506","0.9666801587301588","0.9666801587301588","0.9666801587301588","1","1","1","0.8305976190476192","0.8305976190476192","0.8305976190476192","0.8866285714285713","0.8866285714285713","0.8866285714285713"
"193000","0.8385761904761907","0.8385761904761907","0.8385761904761907","0.9514166666666667","0.9514166666666667","0.9514166666666667","1","1","1","0.8344238095238095","0.8344238095238095","0.8344238095238095","0.9293523809523808","0.9293523809523808","0.9293523809523808"
"194000","0.8355746031746031","0.8355746031746031","0.8355746031746031","0.9382849206349205","0.9382849206349205","0.9382849206349205","1","1","1","0.8278015873015873","0.8278015873015873","0.8278015873015873","1","1","1"
"195000","0.8311793650793647","0.8311793650793647","0.8311793650793647","0.9429142857142856","0.9429142857142856","0.9429142857142856","1","1","1","0.8372452380952381","0.8372452380952381","0.8372452380952381","1","1","1"
"196000","0.8220198412698413","0.8220198412698413","0.8220198412698413","0.9575309523809524","0.9575309523809524","0.9575309523809524","1","1","1","0.8329134920634919","0.8329134920634919","0.8329134920634919","0.9131603174603176","0.9131603174603176","0.9131603174603176"
"197000","0.8390769841269842","0.8390769841269842","0.8390769841269842","0.9579293650793651","0.9579293650793651","0.9579293650793651","1","1","1","0.834934126984127","0.834934126984127","0.834934126984127","0.8549722222222222","0.8549722222222222","0.8549722222222222"
"198000","0.8373555555555555","0.8373555555555555","0.8373555555555555","0.9610984126984126","0.9610984126984126","0.9610984126984126","1","1","1","0.8353642857142854","0.8353642857142854","0.8353642857142854","0.8581206349206348","0.8581206349206348","0.8581206349206348"
"199000","0.8309126984126984","0.8309126984126984","0.8309126984126984","0.95480873015873","0.95480873015873","0.95480873015873","1","1","1","0.8347626984126985","0.8347626984126985","0.8347626984126985","0.9647992063492064","0.9647992063492064","0.9647992063492064"
"200000","0.8329111111111113","0.8329111111111113","0.8329111111111113","0.9553095238095238","0.9553095238095238","0.9553095238095238","1","1","1","0.8398166666666668","0.8398166666666668","0.8398166666666668","0.9609666666666667","0.9609666666666667","0.9609666666666667"
