a b greedy - reward1 -- v nonGreedy - reward2
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-93.7058823529417)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-127.76470588235375)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-24.764705882352885)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-85.41911764705897)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-110.52941176470638)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-99.62132352941211)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-86.05882352941221)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-94.40441176470586)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-88.56985294117669)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-95.18382352941192)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-69.3933823529415)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-122.6286764705882)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-95.92279411764754)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-76.04779411764734)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-99.72058823529426)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-109.8125)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-131.3125)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-94.625)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-58.915441176470715)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-97.70220588235357)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.49632352941224)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-103.47058823529454)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-101.79411764705907)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-87.88235294117663)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.82720588235307)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-97.62500000000011)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-87.30514705882374)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-68.81617647058842)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-89.64338235294149)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-99.18382352941187)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-86.37867647058867)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-94.20588235294153)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-98.83823529411801)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-85.33455882353)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-95.48897058823589)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-78.2536764705885)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-91.92647058823583)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-96.34191176470617)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-91.42279411764748)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.86764705882393)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-87.2867647058828)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-93.82352941176526)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-89.46691176470625)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-93.44117647058853)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-90.4338235294121)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-98.56985294117685)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-96.03308823529449)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-105.58823529411808)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-93.22426470588269)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-93.39338235294149)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-87.9889705882356)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-95.41544117647086)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-98.46691176470625)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.35661764705912)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-84.52941176470638)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-95.12867647058884)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-84.25735294117685)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-93.22058823529451)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-82.45588235294143)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-96.92279411764754)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-98.79044117647099)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-91.09558823529433)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-83.36764705882379)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-98.56985294117672)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-96.22426470588272)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-91.31250000000044)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-90.52205882352966)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-99.39705882352953)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-120.75)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-112.8125)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-79.5625)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-66.60294117647086)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.25367647058883)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-88.62132352941215)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-136.52941176470682)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-54.82352941176484)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-80.05882352941212)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-65.65073529411778)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-93.64338235294169)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-98.40808823529457)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-109.76470588235333)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-83.47794117647095)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-98.29411764705947)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-100.3676470588236)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-87.12867647058829)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-109.71691176470661)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-60.15073529411771)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-99.30514705882366)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-102.19117647058843)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-82.73161764705928)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-100.49264705882351)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-74.08823529411765)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-102.01470588235291)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-90.23897058823589)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-112.65441176470586)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-78.77573529411764)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-90.606617647059)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-85.13235294117663)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-101.65073529411828)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-100.09191176470637)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-85.03308823529434)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-85.34191176470632)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-86.75000000000031)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-142.43750000000082)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-113.11764705882422)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-106.70588235294177)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-24.294117647058762)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-63.84558823529423)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-110.30882352941246)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-77.52205882352943)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-86.61397058823583)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-103.56985294117689)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-87.90441176470608)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-87.94852941176521)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-94.5625)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-86.3676470588241)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-95.53308823529474)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-103.18014705882388)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-113.0)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-75.17279411764743)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-87.34191176470603)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-91.88602941176512)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-97.7022058823532)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-94.01470588235327)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-82.08823529411771)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-90.19117647058853)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-94.68014705882389)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-91.16176470588272)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-82.65808823529444)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-88.81617647058853)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-86.87500000000021)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-94.9742647058826)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-90.61764705882382)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-96.56985294117679)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-94.34191176470621)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-94.23897058823562)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-93.05882352941211)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-90.03676470588262)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-93.40073529411798)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-95.64338235294156)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-91.40441176470621)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-85.05882352941204)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-96.0036764705886)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-95.02941176470623)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-87.88970588235321)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-88.40808823529436)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-91.57352941176495)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.16544117647082)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-85.63235294117669)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-88.32352941176498)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-94.21691176470625)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.07720588235328)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-100.7463235294122)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-89.0441176470592)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-98.72794117647103)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-90.70588235294149)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-89.64338235294154)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-93.73161764705925)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-84.65073529411798)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-89.47058823529458)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-86.33088235294179)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-91.0183823529417)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-84.60661764705924)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-87.96323529411819)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-91.80882352941228)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-104.12132352941228)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-84.51102941176497)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-86.15441176470613)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-94.13602941176502)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-104.40808823529461)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-84.41176470588267)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-88.48161764705904)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-95.73161764705901)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-89.97426470588239)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-96.97794117647062)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-94.35661764705887)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-94.77573529411801)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-86.95588235294166)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-89.04779411764765)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-90.8639705882357)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-88.34191176470644)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-101.71323529411805)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-97.97794117647105)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-87.67279411764741)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-99.61029411764768)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-100.77573529411815)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-77.41176470588285)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-102.90808823529467)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-66.7647058823533)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-74.55514705882368)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-132.2794117647068)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-88.5882352941181)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-66.92647058823552)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-73.47058823529443)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-83.01470588235287)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-98.73161764705941)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-65.33823529411774)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-77.29044117647089)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-127.82352941176545)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-103.94117647058896)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-74.76470588235335)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-68.22426470588263)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-98.8125)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-117.6875)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-68.28308823529412)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-138.16544117647058)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-74.97058823529417)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-112.5)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-111.5625)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-76.75)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-78.50735294117672)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-98.9926470588236)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-89.25367647058854)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-103.92647058823529)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-83.6764705882358)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-103.77941176470611)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-96.89705882352968)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-99.98897058823565)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-89.21323529411782)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-80.9852941176472)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.3676470588238)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-94.90073529411781)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-95.79779411764757)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-93.52573529411795)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-85.42279411764756)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-100.66544117647109)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-85.18014705882379)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-103.52941176470634)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-96.00367647058866)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-99.7536764705886)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-84.76470588235318)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-91.85661764705912)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-97.50000000000041)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-97.75367647058856)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-100.56985294117672)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-95.29779411764736)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-97.00735294117678)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-101.09558823529441)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-93.22426470588279)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-97.18014705882388)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-93.40808823529458)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-86.86397058823589)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-84.61764705882403)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-95.42279411764753)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-87.79411764705914)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-80.20588235294153)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-93.25000000000027)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-99.33455882352983)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.06985294117683)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-83.79044117647078)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-96.34558823529439)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-95.50735294117678)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-85.80514705882375)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-96.41911764705907)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-91.323529411765)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-84.33088235294142)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-84.81617647058854)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-85.7242647058827)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-94.05882352941212)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-87.0110294117651)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-99.84926470588279)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-93.95955882353003)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-96.94117647058873)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-97.00000000000045)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-83.1176470588239)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-76.23161764705921)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-88.15073529411806)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-75.06250000000028)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-96.94117647058877)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-112.1507352941177)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-81.5)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-84.52205882352939)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-138.02205882352936)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-186.3125)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-155.5)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-72.00735294117665)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-126.00000000000053)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-118.35294117647135)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-138.52941176470696)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-50.4117647058825)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-52.82352941176478)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-124.23529411764773)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-130.35294117647135)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-124.58823529411835)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-46.529411764706005)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-75.41176470588272)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-73.76470588235337)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-97.36764705882376)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-96.69117647058886)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-150.11764705882496)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-79.00000000000023)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-65.35294117647089)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-60.0625)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-65.13602941176497)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-88.42279411764721)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-98.30147058823547)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-118.76838235294163)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-79.3198529411764)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-74.24632352941207)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-87.05882352941227)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-105.44852941176518)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-117.88235294117725)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-48.00000000000016)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-89.9375)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-67.13235294117663)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-103.83088235294198)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-84.06617647058866)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-88.84558823529478)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-151.1470588235294)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-58.323529411764866)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.26102941176532)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-97.74264705882354)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-79.6139705882355)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-85.98161764705922)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-98.48529411764724)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.5)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-87.45220588235361)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-88.68382352941244)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-97.39705882352993)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-107.58455882352938)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-80.9375)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-84.82720588235337)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-102.20955882352952)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-87.63970588235344)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-99.27573529411764)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-100.27205882352939)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-73.68382352941221)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-90.7977941176472)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-82.14338235294143)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-88.84558823529431)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-88.34191176470631)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-97.21323529411802)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-78.51102941176492)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-91.8602941176473)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-98.95955882352985)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-83.04411764705901)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-102.33088235294143)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-91.7904411764709)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-86.54044117647088)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-88.42647058823552)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-99.790441176471)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.47058823529453)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-103.36029411764746)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-96.27941176470621)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-87.97426470588266)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-91.42279411764741)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-91.5698529411767)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-84.95955882352965)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-91.94485294117683)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-88.6323529411768)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-87.24632352941221)
