"Step","ofb-final-steps2M-Seed1 - learner:performance","ofb-final-steps2M-Seed1 - learner:performance__MIN","ofb-final-steps2M-Seed1 - learner:performance__MAX","dynamic-final-steps2M-Seed1 - learner:performance","dynamic-final-steps2M-Seed1 - learner:performance__MIN","dynamic-final-steps2M-Seed1 - learner:performance__MAX","static-final-steps2M-Seed1 - learner:performance","static-final-steps2M-Seed1 - learner:performance__MIN","static-final-steps2M-Seed1 - learner:performance__MAX"
"1458000","-2.6423220108695644","-2.6423220108695644","-2.6423220108695644","-0.13369565217391302","-0.13369565217391302","-0.13369565217391302","-373.8825066964288","-373.8825066964288","-373.8825066964288"
"1459000","-2.5993872282608685","-2.5993872282608685","-2.5993872282608685","-0.13369565217391302","-0.13369565217391302","-0.13369565217391302","-373.9044375000002","-373.9044375000002","-373.9044375000002"
"1460000","-2.5801480978260862","-2.5801480978260862","-2.5801480978260862","-0.13369565217391302","-0.13369565217391302","-0.13369565217391302","-373.9180714285717","-373.9180714285717","-373.9180714285717"
"1461000","-0.5813043478260866","-0.5813043478260866","-0.5813043478260866","-0.13369565217391302","-0.13369565217391302","-0.13369565217391302","-373.88508482142885","-373.88508482142885","-373.88508482142885"
"1462000","-0.5865217391304344","-0.5865217391304344","-0.5865217391304344","-0.13369565217391302","-0.13369565217391302","-0.13369565217391302","-373.8763125000002","-373.8763125000002","-373.8763125000002"
"1463000","-0.5617391304347823","-0.5617391304347823","-0.5617391304347823","-0.13369565217391302","-0.13369565217391302","-0.13369565217391302","-373.8927790178574","-373.8927790178574","-373.8927790178574"
"1464000","-0.4756521739130432","-0.4756521739130432","-0.4756521739130432","-0.13369565217391302","-0.13369565217391302","-0.13369565217391302","-374.09128125000024","-374.09128125000024","-374.09128125000024"
"1465000","-0.4668478260869562","-0.4668478260869562","-0.4668478260869562","-0.13369565217391302","-0.13369565217391302","-0.13369565217391302","-374.32425000000023","-374.32425000000023","-374.32425000000023"
"1466000","-0.4178260869565215","-0.4178260869565215","-0.4178260869565215","-0.13369565217391302","-0.13369565217391302","-0.13369565217391302","-374.6021718750002","-374.6021718750002","-374.6021718750002"
"1467000","-0.2966304347826087","-0.2966304347826087","-0.2966304347826087","-0.13369565217391302","-0.13369565217391302","-0.13369565217391302","-374.85336160714303","-374.85336160714303","-374.85336160714303"
"1468000","-0.22413043478260875","-0.22413043478260875","-0.22413043478260875","-0.13369565217391302","-0.13369565217391302","-0.13369565217391302","-375.1882500000001","-375.1882500000001","-375.1882500000001"
"1469000","-0.19521739130434784","-0.19521739130434784","-0.19521739130434784","-0.13369565217391302","-0.13369565217391302","-0.13369565217391302","-375.256158482143","-375.256158482143","-375.256158482143"
"1470000","-0.19260869565217398","-0.19260869565217398","-0.19260869565217398","-0.13369565217391302","-0.13369565217391302","-0.13369565217391302","-375.2759665178572","-375.2759665178572","-375.2759665178572"
"1471000","-0.1689130434782609","-0.1689130434782609","-0.1689130434782609","-0.13369565217391302","-0.13369565217391302","-0.13369565217391302","-375.2738571428573","-375.2738571428573","-375.2738571428573"
"1472000","-0.1355434782608696","-0.1355434782608696","-0.1355434782608696","-0.11641304347826086","-0.11641304347826086","-0.11641304347826086","-375.303080357143","-375.303080357143","-375.303080357143"
"1473000","-0.13586956521739132","-0.13586956521739132","-0.13586956521739132","-0.11641304347826086","-0.11641304347826086","-0.11641304347826086","-375.2981718750002","-375.2981718750002","-375.2981718750002"
"1474000","-0.13065217391304348","-0.13065217391304348","-0.13065217391304348","-0.11641304347826086","-0.11641304347826086","-0.11641304347826086","-375.2129263392859","-375.2129263392859","-375.2129263392859"
"1475000","-0.11217391304347828","-0.11217391304347828","-0.11217391304347828","-0.08902173913043476","-0.08902173913043476","-0.08902173913043476","-375.23780357142874","-375.23780357142874","-375.23780357142874"
"1476000","-0.10380434782608697","-0.10380434782608697","-0.10380434782608697","-0.08902173913043476","-0.08902173913043476","-0.08902173913043476","-375.25040625000014","-375.25040625000014","-375.25040625000014"
"1477000","-0.09108695652173912","-0.09108695652173912","-0.09108695652173912","-0.08902173913043476","-0.08902173913043476","-0.08902173913043476","-375.17199776785725","-375.17199776785725","-375.17199776785725"
"1478000","-0.08793478260869567","-0.08793478260869567","-0.08793478260869567","-0.08902173913043476","-0.08902173913043476","-0.08902173913043476","-375.18820312500014","-375.18820312500014","-375.18820312500014"
"1479000","-0.08369565217391305","-0.08369565217391305","-0.08369565217391305","-0.08902173913043476","-0.08902173913043476","-0.08902173913043476","-375.1612433035716","-375.1612433035716","-375.1612433035716"
"1480000","-0.08369565217391305","-0.08369565217391305","-0.08369565217391305","-0.08902173913043476","-0.08902173913043476","-0.08902173913043476","-375.14742857142875","-375.14742857142875","-375.14742857142875"
"1481000","-0.07282608695652174","-0.07282608695652174","-0.07282608695652174","-0.08902173913043476","-0.08902173913043476","-0.08902173913043476","-375.1469933035716","-375.1469933035716","-375.1469933035716"
"1482000","-0.07173913043478261","-0.07173913043478261","-0.07173913043478261","-0.08902173913043476","-0.08902173913043476","-0.08902173913043476","-375.11123437500015","-375.11123437500015","-375.11123437500015"
"1483000","-0.05967391304347825","-0.05967391304347825","-0.05967391304347825","-0.08902173913043476","-0.08902173913043476","-0.08902173913043476","-375.16099553571456","-375.16099553571456","-375.16099553571456"
"1484000","-0.054891304347826075","-0.054891304347826075","-0.054891304347826075","-0.08902173913043476","-0.08902173913043476","-0.08902173913043476","-375.1338816964287","-375.1338816964287","-375.1338816964287"
"1485000","-0.054891304347826075","-0.054891304347826075","-0.054891304347826075","-0.08902173913043476","-0.08902173913043476","-0.08902173913043476","-375.21659598214313","-375.21659598214313","-375.21659598214313"
"1486000","-0.06315217391304348","-0.06315217391304348","-0.06315217391304348","-0.08902173913043476","-0.08902173913043476","-0.08902173913043476","-375.1679598214287","-375.1679598214287","-375.1679598214287"
"1487000","-0.06543478260869565","-0.06543478260869565","-0.06543478260869565","-0.08902173913043476","-0.08902173913043476","-0.08902173913043476","-375.1556986607145","-375.1556986607145","-375.1556986607145"
"1488000","-0.06543478260869566","-0.06543478260869566","-0.06543478260869566","-0.08902173913043476","-0.08902173913043476","-0.08902173913043476","-375.1341227678573","-375.1341227678573","-375.1341227678573"
"1489000","-0.06543478260869565","-0.06543478260869565","-0.06543478260869565","-0.08902173913043476","-0.08902173913043476","-0.08902173913043476","-375.1294888392859","-375.1294888392859","-375.1294888392859"
"1490000","-0.06543478260869566","-0.06543478260869566","-0.06543478260869566","-0.08902173913043476","-0.08902173913043476","-0.08902173913043476","-375.19900446428596","-375.19900446428596","-375.19900446428596"
"1491000","-0.06543478260869565","-0.06543478260869565","-0.06543478260869565","-0.08902173913043476","-0.08902173913043476","-0.08902173913043476","-375.258395089286","-375.258395089286","-375.258395089286"
"1492000","-0.06543478260869565","-0.06543478260869565","-0.06543478260869565","-0.08902173913043476","-0.08902173913043476","-0.08902173913043476","-375.20317633928585","-375.20317633928585","-375.20317633928585"
"1493000","-0.06543478260869565","-0.06543478260869565","-0.06543478260869565","-0.08902173913043476","-0.08902173913043476","-0.08902173913043476","-375.2530379464287","-375.2530379464287","-375.2530379464287"
"1494000","-0.06543478260869565","-0.06543478260869565","-0.06543478260869565","-0.08902173913043476","-0.08902173913043476","-0.08902173913043476","-375.2799776785716","-375.2799776785716","-375.2799776785716"
"1495000","-0.06543478260869565","-0.06543478260869565","-0.06543478260869565","-0.08902173913043476","-0.08902173913043476","-0.08902173913043476","-375.26971205357165","-375.26971205357165","-375.26971205357165"
"1496000","-0.06869565217391303","-0.06869565217391303","-0.06869565217391303","-0.08902173913043476","-0.08902173913043476","-0.08902173913043476","-375.29977232142875","-375.29977232142875","-375.29977232142875"
"1497000","-0.07543478260869564","-0.07543478260869564","-0.07543478260869564","-0.08902173913043476","-0.08902173913043476","-0.08902173913043476","-375.3433995535715","-375.3433995535715","-375.3433995535715"
"1498000","-0.07543478260869564","-0.07543478260869564","-0.07543478260869564","-0.08902173913043476","-0.08902173913043476","-0.08902173913043476","-375.3039575892858","-375.3039575892858","-375.3039575892858"
"1499000","-0.08206521739130433","-0.08206521739130433","-0.08206521739130433","-0.08902173913043476","-0.08902173913043476","-0.08902173913043476","-375.39796205357146","-375.39796205357146","-375.39796205357146"
"1500000","-0.09228260869565216","-0.09228260869565216","-0.09228260869565216","-0.08902173913043476","-0.08902173913043476","-0.08902173913043476","-375.37311830357163","-375.37311830357163","-375.37311830357163"
"1501000","-0.13611594202898547","-0.13611594202898547","-0.13611594202898547","-0.5352151915113871","-0.5352151915113871","-0.5352151915113871","-374.65759419642876","-374.65759419642876","-374.65759419642876"
"1502000","-2.1729873706004166","-2.1729873706004166","-2.1729873706004166","-0.565215191511387","-0.565215191511387","-0.565215191511387","-374.02391517857154","-374.02391517857154","-374.02391517857154"
"1503000","-3.0635320134575603","-3.0635320134575603","-3.0635320134575603","-1.173513405797101","-1.173513405797101","-1.173513405797101","-374.0201919642859","-374.0201919642859","-374.0201919642859"
"1504000","-3.0635320134575603","-3.0635320134575603","-3.0635320134575603","-2.5352026915113868","-2.5352026915113868","-2.5352026915113868","-373.9337049107144","-373.9337049107144","-373.9337049107144"
"1505000","-3.313764156314703","-3.313764156314703","-3.313764156314703","-2.5352026915113868","-2.5352026915113868","-2.5352026915113868","-373.8670754464287","-373.8670754464287","-373.8670754464287"
"1506000","-3.313438069358181","-3.313438069358181","-3.313438069358181","-2.5352026915113868","-2.5352026915113868","-2.5352026915113868","-373.75550223214304","-373.75550223214304","-373.75550223214304"
"1507000","-3.313438069358181","-3.313438069358181","-3.313438069358181","-2.5352026915113863","-2.5352026915113863","-2.5352026915113863","-373.64288437500005","-373.64288437500005","-373.64288437500005"
"1508000","-3.312894591097312","-3.312894591097312","-3.312894591097312","-2.5352026915113868","-2.5352026915113868","-2.5352026915113868","-373.5182343750001","-373.5182343750001","-373.5182343750001"
"1509000","-3.3128945910973124","-3.3128945910973124","-3.3128945910973124","-2.5384169772256726","-2.5384169772256726","-2.5384169772256726","-373.3784276785715","-373.3784276785715","-373.3784276785715"
"1510000","-3.312894591097312","-3.312894591097312","-3.312894591097312","-2.9266309523809526","-2.9266309523809526","-2.9266309523809526","-372.8391937500001","-372.8391937500001","-372.8391937500001"
"1511000","-3.3126771997929643","-3.3126771997929643","-3.3126771997929643","-3.419188095238095","-3.419188095238095","-3.419188095238095","-371.2605683035715","-371.2605683035715","-371.2605683035715"
"1512000","-3.312677199792964","-3.312677199792964","-3.312677199792964","-3.8984541666666668","-3.8984541666666668","-3.8984541666666668","-369.0734437500001","-369.0734437500001","-369.0734437500001"
"1513000","-3.3126771997929643","-3.3126771997929643","-3.3126771997929643","-5.394736309523808","-5.394736309523808","-5.394736309523808","-366.73280223214294","-366.73280223214294","-366.73280223214294"
"1514000","-3.312677199792964","-3.312677199792964","-3.312677199792964","-8.575577380952383","-8.575577380952383","-8.575577380952383","-363.4788328869049","-363.4788328869049","-363.4788328869049"
"1515000","-3.3126771997929643","-3.3126771997929643","-3.3126771997929643","-10.749366666666665","-10.749366666666665","-10.749366666666665","-360.94510580357155","-360.94510580357155","-360.94510580357155"
"1516000","-3.312677199792964","-3.312677199792964","-3.312677199792964","-13.434548809523807","-13.434548809523807","-13.434548809523807","-357.8473299107144","-357.8473299107144","-357.8473299107144"
"1517000","-3.3126771997929643","-3.3126771997929643","-3.3126771997929643","-14.993723809523807","-14.993723809523807","-14.993723809523807","-354.4929629464287","-354.4929629464287","-354.4929629464287"
"1518000","-3.312677199792964","-3.312677199792964","-3.312677199792964","-15.543972023809522","-15.543972023809522","-15.543972023809522","-351.12320625","-351.12320625","-351.12320625"
"1519000","-3.31256850414079","-3.31256850414079","-3.31256850414079","-15.543972023809522","-15.543972023809522","-15.543972023809522","-348.0826754464287","-348.0826754464287","-348.0826754464287"
"1520000","-4.356237448240169","-4.356237448240169","-4.356237448240169","-15.543972023809522","-15.543972023809522","-15.543972023809522","-344.86115089285727","-344.86115089285727","-344.86115089285727"
"1521000","-7.671463146997928","-7.671463146997928","-7.671463146997928","-16.045266666666663","-16.045266666666663","-16.045266666666663","-341.6367267857144","-341.6367267857144","-341.6367267857144"
"1522000","-7.811434575569357","-7.811434575569357","-7.811434575569357","-17.510316666666665","-17.510316666666665","-17.510316666666665","-338.13151413690497","-338.13151413690497","-338.13151413690497"
"1523000","-7.811434575569357","-7.811434575569357","-7.811434575569357","-17.690338095238097","-17.690338095238097","-17.690338095238097","-335.0373952380954","-335.0373952380954","-335.0373952380954"
"1524000","-7.857775155279501","-7.857775155279501","-7.857775155279501","-17.76700476190476","-17.76700476190476","-17.76700476190476","-331.9585599702383","-331.9585599702383","-331.9585599702383"
"1525000","-7.857775155279501","-7.857775155279501","-7.857775155279501","-17.83400476190476","-17.83400476190476","-17.83400476190476","-329.07915684523823","-329.07915684523823","-329.07915684523823"
"1526000","-7.850709937888197","-7.850709937888197","-7.850709937888197","-17.873707142857143","-17.873707142857143","-17.873707142857143","-325.97239002976204","-325.97239002976204","-325.97239002976204"
"1527000","-7.914869358178053","-7.914869358178053","-7.914869358178053","-17.873707142857143","-17.873707142857143","-17.873707142857143","-322.65523973214295","-322.65523973214295","-322.65523973214295"
"1528000","-8.17993602484472","-8.17993602484472","-8.17993602484472","-17.89087380952381","-17.89087380952381","-17.89087380952381","-319.2247675595239","-319.2247675595239","-319.2247675595239"
"1529000","-8.180203881987575","-8.180203881987575","-8.180203881987575","-17.90087380952381","-17.90087380952381","-17.90087380952381","-315.70910163690485","-315.70910163690485","-315.70910163690485"
"1530000","-9.269144953416147","-9.269144953416147","-9.269144953416147","-17.93820714285714","-17.93820714285714","-17.93820714285714","-312.2834726190477","-312.2834726190477","-312.2834726190477"
"1531000","-9.88273602484472","-9.88273602484472","-9.88273602484472","-18.362755357142856","-18.362755357142856","-18.362755357142856","-308.56516681547623","-308.56516681547623","-308.56516681547623"
"1532000","-10.028736024844719","-10.028736024844719","-10.028736024844719","-18.49425535714286","-18.49425535714286","-18.49425535714286","-305.0394918154763","-305.0394918154763","-305.0394918154763"
"1533000","-10.249569358178054","-10.249569358178054","-10.249569358178054","-18.694255357142858","-18.694255357142858","-18.694255357142858","-301.5554672619048","-301.5554672619048","-301.5554672619048"
"1534000","-10.249569358178054","-10.249569358178054","-10.249569358178054","-18.869467857142855","-18.869467857142855","-18.869467857142855","-297.82627976190486","-297.82627976190486","-297.82627976190486"
"1535000","-10.249569358178054","-10.249569358178054","-10.249569358178054","-18.929134523809523","-18.929134523809523","-18.929134523809523","-294.007246279762","-294.007246279762","-294.007246279762"
"1536000","-10.2472867494824","-10.2472867494824","-10.2472867494824","-19.022634523809522","-19.022634523809522","-19.022634523809522","-290.3660913690477","-290.3660913690477","-290.3660913690477"
"1537000","-10.24174327122153","-10.24174327122153","-10.24174327122153","-19.151967857142857","-19.151967857142857","-19.151967857142857","-286.58909806547626","-286.58909806547626","-286.58909806547626"
"1538000","-10.241091097308487","-10.241091097308487","-10.241091097308487","-19.559931547619048","-19.559931547619048","-19.559931547619048","-282.8357766369048","-282.8357766369048","-282.8357766369048"
"1539000","-10.241091097308487","-10.241091097308487","-10.241091097308487","-19.628931547619047","-19.628931547619047","-19.628931547619047","-279.0301694940477","-279.0301694940477","-279.0301694940477"
"1540000","-10.241091097308487","-10.241091097308487","-10.241091097308487","-19.941931547619046","-19.941931547619046","-19.941931547619046","-275.2691404761906","-275.2691404761906","-275.2691404761906"
"1541000","-10.241091097308487","-10.241091097308487","-10.241091097308487","-20.06976488095238","-20.06976488095238","-20.06976488095238","-271.5738034226191","-271.5738034226191","-271.5738034226191"
"1542000","-10.241091097308487","-10.241091097308487","-10.241091097308487","-20.28926488095238","-20.28926488095238","-20.28926488095238","-267.81618288690487","-267.81618288690487","-267.81618288690487"
"1543000","-10.241091097308487","-10.241091097308487","-10.241091097308487","-20.49426488095238","-20.49426488095238","-20.49426488095238","-264.056399404762","-264.056399404762","-264.056399404762"
"1544000","-10.241091097308487","-10.241091097308487","-10.241091097308487","-20.81093154761905","-20.81093154761905","-20.81093154761905","-260.343149404762","-260.343149404762","-260.343149404762"
"1545000","-10.241091097308487","-10.241091097308487","-10.241091097308487","-21.21109821428572","-21.21109821428572","-21.21109821428572","-256.5691159226191","-256.5691159226191","-256.5691159226191"
"1546000","-10.241091097308487","-10.241091097308487","-10.241091097308487","-21.561598214285723","-21.561598214285723","-21.561598214285723","-252.790696279762","-252.790696279762","-252.790696279762"
"1547000","-10.241091097308487","-10.241091097308487","-10.241091097308487","-21.89559821428572","-21.89559821428572","-21.89559821428572","-248.96059360119057","-248.96059360119057","-248.96059360119057"
"1548000","-10.241091097308487","-10.241091097308487","-10.241091097308487","-22.198264880952387","-22.198264880952387","-22.198264880952387","-245.22541279761913","-245.22541279761913","-245.22541279761913"
"1549000","-10.241091097308487","-10.241091097308487","-10.241091097308487","-22.41059821428572","-22.41059821428572","-22.41059821428572","-241.4983145833334","-241.4983145833334","-241.4983145833334"
"1550000","-10.236308488612835","-10.236308488612835","-10.236308488612835","-22.692098214285725","-22.692098214285725","-22.692098214285725","-237.73372306547628","-237.73372306547628","-237.73372306547628"
"1551000","-10.233265010351966","-10.233265010351966","-10.233265010351966","-23.217431547619054","-23.217431547619054","-23.217431547619054","-233.97379226190486","-233.97379226190486","-233.97379226190486"
"1552000","-10.233265010351966","-10.233265010351966","-10.233265010351966","-23.669098214285718","-23.669098214285718","-23.669098214285718","-230.2329261904763","-230.2329261904763","-230.2329261904763"
"1553000","-10.233265010351966","-10.233265010351966","-10.233265010351966","-24.036098214285722","-24.036098214285722","-24.036098214285722","-226.46632574404768","-226.46632574404768","-226.46632574404768"
"1554000","-10.233265010351966","-10.233265010351966","-10.233265010351966","-24.30026488095239","-24.30026488095239","-24.30026488095239","-222.6920043154763","-222.6920043154763","-222.6920043154763"
"1555000","-10.233265010351966","-10.233265010351966","-10.233265010351966","-24.459431547619054","-24.459431547619054","-24.459431547619054","-218.97337038690483","-218.97337038690483","-218.97337038690483"
"1556000","-10.233265010351966","-10.233265010351966","-10.233265010351966","-24.828598214285726","-24.828598214285726","-24.828598214285726","-215.20397083333341","-215.20397083333341","-215.20397083333341"
"1557000","-10.233265010351966","-10.233265010351966","-10.233265010351966","-24.924931547619053","-24.924931547619053","-24.924931547619053","-211.40140386904767","-211.40140386904767","-211.40140386904767"
"1558000","-10.233265010351966","-10.233265010351966","-10.233265010351966","-24.924931547619053","-24.924931547619053","-24.924931547619053","-207.64103779761913","-207.64103779761913","-207.64103779761913"
"1559000","-10.233265010351966","-10.233265010351966","-10.233265010351966","-24.924931547619053","-24.924931547619053","-24.924931547619053","-203.89566502976194","-203.89566502976194","-203.89566502976194"
"1560000","-10.233265010351966","-10.233265010351966","-10.233265010351966","-24.924931547619057","-24.924931547619057","-24.924931547619057","-200.1522476190477","-200.1522476190477","-200.1522476190477"
"1561000","-10.233265010351966","-10.233265010351966","-10.233265010351966","-24.924931547619057","-24.924931547619057","-24.924931547619057","-196.44436815476197","-196.44436815476197","-196.44436815476197"
"1562000","-10.228047619047619","-10.228047619047619","-10.228047619047619","-24.924931547619057","-24.924931547619057","-24.924931547619057","-192.68585699404773","-192.68585699404773","-192.68585699404773"
"1563000","-10.227395445134576","-10.227395445134576","-10.227395445134576","-24.948431547619055","-24.948431547619055","-24.948431547619055","-188.95917395833342","-188.95917395833342","-188.95917395833342"
"1564000","-10.227395445134576","-10.227395445134576","-10.227395445134576","-24.948431547619055","-24.948431547619055","-24.948431547619055","-185.17956235119055","-185.17956235119055","-185.17956235119055"
"1565000","-10.227395445134574","-10.227395445134574","-10.227395445134574","-24.948431547619055","-24.948431547619055","-24.948431547619055","-181.3966226190477","-181.3966226190477","-181.3966226190477"
"1566000","-10.227395445134576","-10.227395445134576","-10.227395445134576","-24.948431547619055","-24.948431547619055","-24.948431547619055","-177.63993288690486","-177.63993288690486","-177.63993288690486"
"1567000","-10.227395445134576","-10.227395445134576","-10.227395445134576","-24.948431547619055","-24.948431547619055","-24.948431547619055","-173.8977877976191","-173.8977877976191","-173.8977877976191"
"1568000","-10.227395445134576","-10.227395445134576","-10.227395445134576","-24.948431547619055","-24.948431547619055","-24.948431547619055","-170.149368154762","-170.149368154762","-170.149368154762"
"1569000","-10.227395445134574","-10.227395445134574","-10.227395445134574","-24.948431547619055","-24.948431547619055","-24.948431547619055","-166.38993288690483","-166.38993288690483","-166.38993288690483"
"1570000","-10.227395445134576","-10.227395445134576","-10.227395445134576","-24.948431547619055","-24.948431547619055","-24.948431547619055","-162.58644181547623","-162.58644181547623","-162.58644181547623"
"1571000","-10.227395445134576","-10.227395445134576","-10.227395445134576","-24.948431547619055","-24.948431547619055","-24.948431547619055","-158.86592842261908","-158.86592842261908","-158.86592842261908"
"1572000","-10.227395445134576","-10.227395445134576","-10.227395445134576","-24.948431547619055","-24.948431547619055","-24.948431547619055","-155.202268452381","-155.202268452381","-155.202268452381"
"1573000","-10.221960662525879","-10.221960662525879","-10.221960662525879","-24.96226488095239","-24.96226488095239","-24.96226488095239","-151.48974613095243","-151.48974613095243","-151.48974613095243"
"1574000","-10.216308488612837","-10.216308488612837","-10.216308488612837","-24.96226488095239","-24.96226488095239","-24.96226488095239","-147.96196488095242","-147.96196488095242","-147.96196488095242"
"1575000","-10.211634575569358","-10.211634575569358","-10.211634575569358","-24.96226488095239","-24.96226488095239","-24.96226488095239","-144.35180937500002","-144.35180937500002","-144.35180937500002"
"1576000","-10.211634575569358","-10.211634575569358","-10.211634575569358","-24.96226488095239","-24.96226488095239","-24.96226488095239","-140.8104529761905","-140.8104529761905","-140.8104529761905"
"1577000","-10.211634575569358","-10.211634575569358","-10.211634575569358","-24.96226488095239","-24.96226488095239","-24.96226488095239","-137.18346413690477","-137.18346413690477","-137.18346413690477"
"1578000","-10.211634575569358","-10.211634575569358","-10.211634575569358","-24.96226488095239","-24.96226488095239","-24.96226488095239","-133.55943214285716","-133.55943214285716","-133.55943214285716"
"1579000","-10.211634575569358","-10.211634575569358","-10.211634575569358","-24.96226488095239","-24.96226488095239","-24.96226488095239","-129.8602580357143","-129.8602580357143","-129.8602580357143"
"1580000","-10.211634575569358","-10.211634575569358","-10.211634575569358","-24.96226488095239","-24.96226488095239","-24.96226488095239","-126.14027589285719","-126.14027589285719","-126.14027589285719"
"1581000","-10.211634575569358","-10.211634575569358","-10.211634575569358","-24.96226488095239","-24.96226488095239","-24.96226488095239","-122.41108392857149","-122.41108392857149","-122.41108392857149"
"1582000","-10.208156314699792","-10.208156314699792","-10.208156314699792","-24.96226488095239","-24.96226488095239","-24.96226488095239","-118.68398571428575","-118.68398571428575","-118.68398571428575"
"1583000","-10.207938923395446","-10.207938923395446","-10.207938923395446","-24.96226488095239","-24.96226488095239","-24.96226488095239","-114.91509508928577","-114.91509508928577","-114.91509508928577"
"1584000","-10.207938923395446","-10.207938923395446","-10.207938923395446","-24.96226488095239","-24.96226488095239","-24.96226488095239","-111.14996116071433","-111.14996116071433","-111.14996116071433"
"1585000","-10.207938923395444","-10.207938923395444","-10.207938923395444","-24.96226488095239","-24.96226488095239","-24.96226488095239","-107.30318437500004","-107.30318437500004","-107.30318437500004"
"1586000","-10.199678053830226","-10.199678053830226","-10.199678053830226","-24.96226488095239","-24.96226488095239","-24.96226488095239","-103.58415089285718","-103.58415089285718","-103.58415089285718"
"1587000","-10.197395445134575","-10.197395445134575","-10.197395445134575","-24.96226488095239","-24.96226488095239","-24.96226488095239","-99.85711443452385","-99.85711443452385","-99.85711443452385"
"1588000","-10.197395445134575","-10.197395445134575","-10.197395445134575","-24.96226488095239","-24.96226488095239","-24.96226488095239","-96.1224180059524","-96.1224180059524","-96.1224180059524"
"1589000","-10.197395445134575","-10.197395445134575","-10.197395445134575","-24.96226488095239","-24.96226488095239","-24.96226488095239","-92.43890461309527","-92.43890461309527","-92.43890461309527"
"1590000","-10.197395445134575","-10.197395445134575","-10.197395445134575","-24.96226488095239","-24.96226488095239","-24.96226488095239","-88.7245697916667","-88.7245697916667","-88.7245697916667"
"1591000","-10.197395445134575","-10.197395445134575","-10.197395445134575","-24.96226488095239","-24.96226488095239","-24.96226488095239","-85.00147604166668","-85.00147604166668","-85.00147604166668"
"1592000","-10.197395445134575","-10.197395445134575","-10.197395445134575","-24.96226488095239","-24.96226488095239","-24.96226488095239","-81.34249538690477","-81.34249538690477","-81.34249538690477"
"1593000","-10.197395445134575","-10.197395445134575","-10.197395445134575","-24.96226488095239","-24.96226488095239","-24.96226488095239","-77.64988377976192","-77.64988377976192","-77.64988377976192"
"1594000","-10.197395445134575","-10.197395445134575","-10.197395445134575","-24.96226488095239","-24.96226488095239","-24.96226488095239","-73.9842967261905","-73.9842967261905","-73.9842967261905"
"1595000","-10.197395445134575","-10.197395445134575","-10.197395445134575","-24.96226488095239","-24.96226488095239","-24.96226488095239","-70.32141205357144","-70.32141205357144","-70.32141205357144"
"1596000","-10.194134575569358","-10.194134575569358","-10.194134575569358","-24.96226488095239","-24.96226488095239","-24.96226488095239","-66.62923348214287","-66.62923348214287","-66.62923348214287"
"1597000","-10.187395445134575","-10.187395445134575","-10.187395445134575","-24.96226488095239","-24.96226488095239","-24.96226488095239","-62.927230505952394","-62.927230505952394","-62.927230505952394"
"1598000","-10.187395445134575","-10.187395445134575","-10.187395445134575","-24.96226488095239","-24.96226488095239","-24.96226488095239","-59.204810119047636","-59.204810119047636","-59.204810119047636"
"1599000","-10.180765010351966","-10.180765010351966","-10.180765010351966","-24.96226488095239","-24.96226488095239","-24.96226488095239","-55.43852217261906","-55.43852217261906","-55.43852217261906"
"1600000","-10.170547619047618","-10.170547619047618","-10.170547619047618","-24.96226488095239","-24.96226488095239","-24.96226488095239","-51.656292261904774","-51.656292261904774","-51.656292261904774"
"1601000","-10.126714285714284","-10.126714285714284","-10.126714285714284","-24.51607142857144","-24.51607142857144","-24.51607142857144","-48.60669583333334","-48.60669583333334","-48.60669583333334"
"1602000","-8.089842857142854","-8.089842857142854","-8.089842857142854","-24.48607142857144","-24.48607142857144","-24.48607142857144","-45.48135476190477","-45.48135476190477","-45.48135476190477"
"1603000","-7.19929821428571","-7.19929821428571","-7.19929821428571","-23.877773214285725","-23.877773214285725","-23.877773214285725","-41.76885476190477","-41.76885476190477","-41.76885476190477"
"1604000","-7.19929821428571","-7.19929821428571","-7.19929821428571","-22.516083928571437","-22.516083928571437","-22.516083928571437","-38.09534404761906","-38.09534404761906","-38.09534404761906"
"1605000","-6.949066071428567","-6.949066071428567","-6.949066071428567","-22.516083928571444","-22.516083928571444","-22.516083928571444","-34.415736904761914","-34.415736904761914","-34.415736904761914"
"1606000","-6.949066071428567","-6.949066071428567","-6.949066071428567","-22.516083928571437","-22.516083928571437","-22.516083928571437","-30.7464261904762","-30.7464261904762","-30.7464261904762"
"1607000","-6.949066071428567","-6.949066071428567","-6.949066071428567","-22.516083928571437","-22.516083928571437","-22.516083928571437","-27.069133333333344","-27.069133333333344","-27.069133333333344"
"1608000","-6.949066071428568","-6.949066071428568","-6.949066071428568","-22.516083928571437","-22.516083928571437","-22.516083928571437","-23.440461904761914","-23.440461904761914","-23.440461904761914"
"1609000","-6.949066071428567","-6.949066071428567","-6.949066071428567","-22.512869642857154","-22.512869642857154","-22.512869642857154","-19.782931547619057","-19.782931547619057","-19.782931547619057"
"1610000","-6.949066071428567","-6.949066071428567","-6.949066071428567","-22.035633928571443","-22.035633928571443","-22.035633928571443","-16.549799404761906","-16.549799404761906","-16.549799404761906"
"1611000","-6.949066071428567","-6.949066071428567","-6.949066071428567","-21.54307678571429","-21.54307678571429","-21.54307678571429","-14.396163690476191","-14.396163690476191","-14.396163690476191"
"1612000","-6.949066071428568","-6.949066071428568","-6.949066071428568","-21.063810714285722","-21.063810714285722","-21.063810714285722","-12.818254761904761","-12.818254761904761","-12.818254761904761"
