"Step","ofb-final-steps2M-Seed1 - slice1:latency_per_packet","ofb-final-steps2M-Seed1 - slice1:latency_per_packet__MIN","ofb-final-steps2M-Seed1 - slice1:latency_per_packet__MAX","dynamic-final-steps2M-Seed1 - slice1:latency_per_packet","dynamic-final-steps2M-Seed1 - slice1:latency_per_packet__MIN","dynamic-final-steps2M-Seed1 - slice1:latency_per_packet__MAX","static-final-steps2M-Seed1 - slice1:latency_per_packet","static-final-steps2M-Seed1 - slice1:latency_per_packet__MIN","static-final-steps2M-Seed1 - slice1:latency_per_packet__MAX"
"953400","35.42857142857143","35.42857142857143","35.42857142857143","","","","","",""
"953420","","","","0","0","0","","",""
"953450","","","","","","","0","0","0"
"953470","38.714285714285715","38.714285714285715","38.714285714285715","","","","","",""
"953530","","","","0","0","0","","",""
"953550","42.42857142857143","42.42857142857143","42.42857142857143","","","","","",""
"953660","","","","","","","0","0","0"
"953700","","","","0","0","0","","",""
"953730","42.285714285714285","42.285714285714285","42.285714285714285","","","","","",""
"953810","","","","","","","3.4285714285714284","3.4285714285714284","3.4285714285714284"
"953830","","","","0.125","0.125","0.125","","",""
"953860","","","","0.75","0.75","0.75","","",""
"953960","","","","","","","0.125","0.125","0.125"
"954030","","","","","","","0.625","0.625","0.625"
"954070","46.57142857142857","46.57142857142857","46.57142857142857","0","0","0","","",""
"954090","","","","","","","1","1","1"
"954190","48","48","48","","","","","",""
"954220","","","","0","0","0","","",""
"954230","","","","0","0","0","","",""
"954300","","","","","","","7","7","7"
"954360","","","","","","","10","10","10"
"954380","48","48","48","0","0","0","","",""
"954420","","","","0","0","0","","",""
"954600","45.42857142857143","45.42857142857143","45.42857142857143","0.375","0.375","0.375","","",""
"954620","45.875","45.875","45.875","0","0","0","","",""
"954630","46","46","46","","","","","",""
"954650","","","","","","","0","0","0"
"954660","","","","0","0","0","","",""
"954750","","","","0","0","0","","",""
"954790","","","","0","0","0","","",""
"954820","","","","1.1111111111111112","1.1111111111111112","1.1111111111111112","","",""
"954850","","","","0","0","0","","",""
"954870","","","","1.375","1.375","1.375","","",""
"954880","43.857142857142854","43.857142857142854","43.857142857142854","","","","","",""
"954910","","","","0","0","0","","",""
"954990","","","","0.125","0.125","0.125","","",""
"955010","37.285714285714285","37.285714285714285","37.285714285714285","","","","","",""
"955090","","","","0.3333333333333333","0.3333333333333333","0.3333333333333333","","",""
"955180","","","","0.125","0.125","0.125","","",""
"955220","","","","","","","0","0","0"
"955260","41.142857142857146","41.142857142857146","41.142857142857146","","","","","",""
"955310","","","","0","0","0","","",""
"955330","42","42","42","","","","","",""
"955340","","","","","","","0","0","0"
"955350","","","","","","","0","0","0"
"955400","","","","0","0","0","0","0","0"
"955500","38.714285714285715","38.714285714285715","38.714285714285715","","","","","",""
"955520","37.42857142857143","37.42857142857143","37.42857142857143","","","","","",""
"955540","35.57142857142857","35.57142857142857","35.57142857142857","","","","","",""
"955590","","","","","","","0","0","0"
"955630","","","","","","","0","0","0"
"955650","","","","","","","0","0","0"
"955660","38.285714285714285","38.285714285714285","38.285714285714285","","","","","",""
"955680","39.42857142857143","39.42857142857143","39.42857142857143","","","","","",""
"955730","41","41","41","","","","","",""
"955740","","","","0","0","0","","",""
"955760","44.42857142857143","44.42857142857143","44.42857142857143","","","","","",""
"955840","","","","","","","0","0","0"
"955930","44.857142857142854","44.857142857142854","44.857142857142854","","","","","",""
"955950","45.857142857142854","45.857142857142854","45.857142857142854","","","","","",""
"955960","","","","0","0","0","","",""
"955970","","","","0.375","0.375","0.375","","",""
"956000","45","45","45","","","","","",""
"956120","","","","0.125","0.125","0.125","","",""
"956130","","","","","","","0","0","0"
"956160","47.375","47.375","47.375","0","0","0","","",""
"956340","45.42857142857143","45.42857142857143","45.42857142857143","","","","","",""
"956360","","","","0","0","0","","",""
"956400","","","","0","0","0","","",""
"956490","","","","0.125","0.125","0.125","","",""
"956570","","","","0","0","0","","",""
"956590","44.42857142857143","44.42857142857143","44.42857142857143","","","","","",""
"956610","43.714285714285715","43.714285714285715","43.714285714285715","","","","","",""
"956660","46","46","46","","","","","",""
"957070","","","","0","0","0","","",""
"957090","","","","0","0","0","","",""
"957180","","","","0","0","0","","",""
"957190","18.625","18.625","18.625","","","","","",""
"957240","","","","0","0","0","","",""
"957420","","","","0.25","0.25","0.25","","",""
"957440","10.714285714285714","10.714285714285714","10.714285714285714","","","","","",""
"957520","0.25","0.25","0.25","","","","","",""
"957570","","","","","","","0","0","0"
"957620","","","","","","","0","0","0"
"957640","","","","","","","0","0","0"
"957680","0.25","0.25","0.25","","","","","",""
"957710","","","","0","0","0","","",""
"957730","0","0","0","","","","","",""
"957850","","","","0.875","0.875","0.875","","",""
"957890","","","","0.4444444444444444","0.4444444444444444","0.4444444444444444","0","0","0"
"957950","","","","0","0","0","","",""
"957980","1.2857142857142858","1.2857142857142858","1.2857142857142858","","","","","",""
"957990","","","","","","","0","0","0"
"958000","","","","0.2857142857142857","0.2857142857142857","0.2857142857142857","","",""
"958120","3.4285714285714284","3.4285714285714284","3.4285714285714284","","","","","",""
"958240","10","10","10","","","","0","0","0"
"958250","","","","","","","0","0","0"
"958260","","","","","","","0","0","0"
"958270","","","","","","","0","0","0"
"958300","","","","0","0","0","0","0","0"
"958330","","","","","","","0","0","0"
"958470","33.857142857142854","33.857142857142854","33.857142857142854","","","","","",""
"958490","","","","0.25","0.25","0.25","","",""
"958540","32","32","32","","","","","",""
"958560","","","","","","","0","0","0"
"958590","33.142857142857146","33.142857142857146","33.142857142857146","","","","","",""
"958810","","","","","","","0","0","0"
"958880","","","","","","","0","0","0"
"958920","","","","0","0","0","","",""
"958930","","","","0","0","0","","",""
"959000","","","","","","","0.25","0.25","0.25"
"959020","","","","","","","0.375","0.375","0.375"
"959040","","","","0","0","0","","",""
"959060","","","","0.125","0.125","0.125","","",""
"959090","49.5","49.5","49.5","","","","","",""
"959110","","","","","","","7.666666666666667","7.666666666666667","7.666666666666667"
"959120","","","","0","0","0","","",""
"959170","39.375","39.375","39.375","","","","","",""
"959210","","","","0","0","0","28.8","28.8","28.8"
"959290","","","","","","","54.166666666666664","54.166666666666664","54.166666666666664"
"959310","","","","0","0","0","","",""
"959340","","","","","","","28.454545454545453","28.454545454545453","28.454545454545453"
"959360","","","","","","","18.5","18.5","18.5"
"959390","","","","","","","3.5","3.5","3.5"
"959440","","","","0","0","0","","",""
"959480","","","","","","","0","0","0"
"959740","","","","0.125","0.125","0.125","0","0","0"
"959780","","","","0.2222222222222222","0.2222222222222222","0.2222222222222222","","",""
"959900","","","","","","","0","0","0"
"960170","","","","0","0","0","0","0","0"
"960230","","","","0","0","0","","",""
"960240","0.375","0.375","0.375","","","","","",""
"960270","","","","1","1","1","","",""
"960290","","","","0","0","0","","",""
"960300","","","","","","","0","0","0"
"960390","0","0","0","","","","","",""
"960400","","","","","","","0","0","0"
"960560","","","","0","0","0","","",""
"960590","","","","","","","0","0","0"
"960660","","","","0","0","0","","",""
"960750","","","","0.1111111111111111","0.1111111111111111","0.1111111111111111","","",""
"960910","0","0","0","","","","","",""
"960920","0","0","0","","","","","",""
"960940","0.7142857142857143","0.7142857142857143","0.7142857142857143","","","","","",""
"960950","2","2","2","","","","","",""
"961000","","","","","","","0","0","0"
"961210","","","","","","","0","0","0"
"961370","","","","0","0","0","","",""
"961400","","","","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.125","0.125","0.125"
"961480","0","0","0","","","","","",""
"961520","0","0","0","","","","","",""
"961600","0.375","0.375","0.375","","","","","",""
"961630","0.25","0.25","0.25","","","","","",""
"961660","","","","0","0","0","","",""
"961690","0","0","0","","","","","",""
"961700","0","0","0","","","","","",""
"961740","","","","0","0","0","","",""
"961760","","","","0","0","0","0","0","0"
"961790","","","","0","0","0","","",""
"961820","","","","0","0","0","","",""
"962030","","","","0.2222222222222222","0.2222222222222222","0.2222222222222222","","",""
"962050","","","","0","0","0","","",""
"962090","","","","","","","0","0","0"
"962100","","","","0","0","0","","",""
"962180","0","0","0","0","0","0","","",""
"962200","0.42857142857142855","0.42857142857142855","0.42857142857142855","","","","0","0","0"
"962270","","","","0.125","0.125","0.125","","",""
"962290","","","","0","0","0","","",""
"962380","0.42857142857142855","0.42857142857142855","0.42857142857142855","","","","","",""
"962400","","","","0","0","0","","",""
"962480","","","","","","","0.25","0.25","0.25"
"962490","","","","","","","0.25","0.25","0.25"
"962500","","","","0.7777777777777778","0.7777777777777778","0.7777777777777778","0.125","0.125","0.125"
"962510","0.42857142857142855","0.42857142857142855","0.42857142857142855","","","","","",""
"962620","19.6","19.6","19.6","","","","","",""
"962700","32.666666666666664","32.666666666666664","32.666666666666664","","","","","",""
"962730","","","","","","","26.166666666666668","26.166666666666668","26.166666666666668"
"962780","","","","0","0","0","","",""
"962790","47.5","47.5","47.5","","","","","",""
"962810","","","","","","","34","34","34"
"962870","58.285714285714285","58.285714285714285","58.285714285714285","0","0","0","","",""
"963030","","","","","","","49","49","49"
"963070","","","","1","1","1","47.083333333333336","47.083333333333336","47.083333333333336"
"963200","0","0","0","","","","","",""
"963230","0","0","0","","","","","",""
"963330","","","","","","","0","0","0"
"963360","","","","","","","0.7142857142857143","0.7142857142857143","0.7142857142857143"
"963430","","","","0.25","0.25","0.25","","",""
"963440","","","","0","0","0","","",""
"963500","2.142857142857143","2.142857142857143","2.142857142857143","","","","","",""
"963570","","","","0","0","0","","",""
"963630","","","","0.125","0.125","0.125","","",""
"963730","","","","","","","0","0","0"
"963770","","","","0","0","0","","",""
"963800","","","","0","0","0","","",""
"963810","0.2222222222222222","0.2222222222222222","0.2222222222222222","","","","","",""
"963850","0","0","0","","","","","",""
"964040","","","","0.25","0.25","0.25","","",""
"964110","","","","","","","2","2","2"
"964340","","","","","","","33","33","33"
"964350","0","0","0","","","","","",""
"964390","0","0","0","","","","","",""
"964410","","","","","","","41","41","41"
"964460","","","","","","","22.818181818181817","22.818181818181817","22.818181818181817"
"964480","0","0","0","","","","","",""
"964560","","","","0.2857142857142857","0.2857142857142857","0.2857142857142857","","",""
"964570","","","","","","","0","0","0"
"964640","","","","0","0","0","0","0","0"
"964740","","","","","","","0","0","0"
"964790","","","","","","","0","0","0"
"964810","","","","0","0","0","","",""
"964860","","","","","","","0","0","0"
"965000","1","1","1","","","","0","0","0"
"965070","0","0","0","","","","","",""
"965140","0","0","0","","","","","",""
"965230","0","0","0","","","","","",""
"965320","0","0","0","","","","0","0","0"
"965370","","","","0","0","0","","",""
"965470","0","0","0","","","","","",""
"965490","","","","0.125","0.125","0.125","","",""
"965530","","","","0","0","0","","",""
"965560","","","","","","","0","0","0"
"965580","","","","0","0","0","","",""
"965590","","","","0.14285714285714285","0.14285714285714285","0.14285714285714285","","",""
"965620","","","","0","0","0","","",""
"965790","","","","","","","0.1111111111111111","0.1111111111111111","0.1111111111111111"
"965870","","","","","","","0","0","0"
"965880","","","","0.125","0.125","0.125","","",""
"965920","","","","","","","0","0","0"
"965950","","","","0","0","0","","",""
"966050","","","","","","","0.375","0.375","0.375"
"966120","0","0","0","","","","","",""
"966160","0","0","0","","","","","",""
"966240","0","0","0","","","","","",""
"966300","","","","0.25","0.25","0.25","","",""
"966320","","","","0","0","0","","",""
"966350","","","","","","","0","0","0"
"966380","0","0","0","","","","","",""
"966390","","","","0.125","0.125","0.125","","",""
"966420","","","","1.2222222222222223","1.2222222222222223","1.2222222222222223","","",""
"966440","0","0","0","","","","","",""
"966470","0","0","0","","","","","",""
"966570","","","","","","","3.1666666666666665","3.1666666666666665","3.1666666666666665"
"966620","","","","0","0","0","","",""
"966630","","","","","","","12.166666666666666","12.166666666666666","12.166666666666666"
"966710","","","","","","","29","29","29"
"966720","","","","","","","31.166666666666668","31.166666666666668","31.166666666666668"
"966730","","","","0","0","0","32.166666666666664","32.166666666666664","32.166666666666664"
"966770","","","","","","","37","37","37"
"966850","","","","","","","12.4","12.4","12.4"
"966880","0","0","0","","","","","",""
"966900","","","","0.375","0.375","0.375","","",""
"966930","","","","","","","0","0","0"
"966950","","","","0","0","0","","",""
"966970","","","","0","0","0","","",""
"967040","0","0","0","","","","","",""
"967090","","","","","","","0","0","0"
"967130","0","0","0","0","0","0","","",""
"967160","0","0","0","","","","","",""
"967190","","","","0.5555555555555556","0.5555555555555556","0.5555555555555556","0.1","0.1","0.1"
"967200","","","","0","0","0","","",""
"967260","","","","","","","0","0","0"
"967270","","","","","","","0","0","0"
"967280","","","","0.3333333333333333","0.3333333333333333","0.3333333333333333","","",""
"967350","","","","","","","0","0","0"
"967370","","","","0","0","0","","",""
"967460","0","0","0","","","","","",""
"967470","0","0","0","","","","","",""
"967560","","","","0","0","0","","",""
"967620","0","0","0","","","","","",""
"967630","0","0","0","","","","","",""
"967650","0","0","0","","","","0.5714285714285714","0.5714285714285714","0.5714285714285714"
"967720","","","","","","","0","0","0"
"967730","","","","","","","0","0","0"
"967810","","","","0","0","0","","",""
"967850","","","","","","","0","0","0"
"967880","","","","0","0","0","","",""
"967900","0","0","0","","","","","",""
"967930","","","","0.5555555555555556","0.5555555555555556","0.5555555555555556","","",""
"967970","","","","","","","0","0","0"
"968050","","","","0","0","0","","",""
"968080","0.1","0.1","0.1","","","","","",""
"968140","0","0","0","","","","","",""
"968170","","","","0","0","0","","",""
"968200","","","","","","","0.25","0.25","0.25"
"968210","","","","0","0","0","","",""
"968310","","","","0","0","0","","",""
"968320","","","","","","","0","0","0"
"968340","0","0","0","","","","","",""
"968350","","","","","","","0","0","0"
"968390","0","0","0","","","","","",""
"968440","0","0","0","","","","","",""
"968610","0.2222222222222222","0.2222222222222222","0.2222222222222222","","","","","",""
"968620","0","0","0","","","","","",""
"968760","","","","0.3333333333333333","0.3333333333333333","0.3333333333333333","","",""
"968820","0.25","0.25","0.25","","","","","",""
"968900","0","0","0","","","","","",""
"968930","0","0","0","","","","","",""
"969050","","","","0","0","0","","",""
"969060","","","","0.16666666666666666","0.16666666666666666","0.16666666666666666","0","0","0"
"969070","","","","0","0","0","","",""
"969160","","","","0","0","0","","",""
"969170","0","0","0","","","","","",""
"969200","","","","0.14285714285714285","0.14285714285714285","0.14285714285714285","","",""
"969220","0","0","0","","","","","",""
"969270","","","","0","0","0","","",""
"969290","","","","0","0","0","","",""
"969300","0","0","0","","","","","",""
"969380","","","","0.2","0.2","0.2","","",""
"969480","","","","0","0","0","","",""
"969520","","","","","","","0","0","0"
"969610","0","0","0","0","0","0","","",""
"969650","0.2857142857142857","0.2857142857142857","0.2857142857142857","","","","0","0","0"
"969660","","","","","","","0.25","0.25","0.25"
"969730","0","0","0","","","","0","0","0"
"969760","","","","","","","0","0","0"
"969820","","","","","","","0","0","0"
"969830","0","0","0","","","","","",""
"969870","0","0","0","","","","","",""
"969920","","","","","","","0","0","0"
"969940","0","0","0","","","","1","1","1"
"969960","","","","0","0","0","","",""
"969980","","","","0","0","0","","",""
"970010","0","0","0","","","","","",""
"970030","0.42857142857142855","0.42857142857142855","0.42857142857142855","","","","","",""
"970050","","","","0","0","0","","",""
"970060","","","","","","","9","9","9"
"970080","","","","","","","11.833333333333334","11.833333333333334","11.833333333333334"
"970090","","","","0","0","0","","",""
"970160","","","","","","","9.571428571428571","9.571428571428571","9.571428571428571"
"970320","","","","","","","13","13","13"
"970350","","","","","","","13.857142857142858","13.857142857142858","13.857142857142858"
"970380","","","","0","0","0","","",""
"970390","","","","0","0","0","","",""
"970400","","","","1","1","1","","",""
"970460","","","","0.375","0.375","0.375","","",""
"970470","0","0","0","0","0","0","29","29","29"
"970520","","","","","","","38.5","38.5","38.5"
"970580","0","0","0","","","","","",""
"970610","","","","","","","41.27272727272727","41.27272727272727","41.27272727272727"
"970640","","","","0","0","0","","",""
"970730","","","","0","0","0","","",""
"970740","","","","0.14285714285714285","0.14285714285714285","0.14285714285714285","","",""
"970810","","","","0","0","0","","",""
"970850","","","","","","","0","0","0"
"970900","","","","0.125","0.125","0.125","","",""
"970910","","","","0","0","0","","",""
"970940","","","","0","0","0","","",""
"970970","","","","1","1","1","","",""
"970980","","","","0.25","0.25","0.25","","",""
"970990","","","","","","","0","0","0"
"971000","","","","0","0","0","","",""
"971030","0","0","0","","","","","",""
"971160","","","","0.125","0.125","0.125","","",""
"971200","0","0","0","","","","","",""
"971270","0.25","0.25","0.25","","","","","",""
"971290","","","","","","","0","0","0"
"971310","","","","","","","0","0","0"
"971400","","","","","","","0","0","0"
"971420","","","","0","0","0","","",""
"971550","","","","","","","0","0","0"
"971560","0","0","0","","","","","",""
"971570","0.125","0.125","0.125","","","","","",""
"971590","","","","0","0","0","","",""
"971660","0","0","0","","","","","",""
"971670","","","","0.75","0.75","0.75","","",""
"971740","","","","","","","0","0","0"
"971750","","","","0.14285714285714285","0.14285714285714285","0.14285714285714285","","",""
"971780","","","","0","0","0","","",""
"971990","","","","0.25","0.25","0.25","","",""
"972060","","","","0","0","0","","",""
"972080","","","","","","","0","0","0"
"972100","0","0","0","","","","","",""
"972220","","","","0","0","0","","",""
"972270","","","","0.2","0.2","0.2","","",""
"972300","","","","0","0","0","","",""
"972340","","","","","","","0","0","0"
"972390","","","","0","0","0","","",""
"972410","","","","","","","0","0","0"
"972420","","","","0","0","0","","",""
"972500","0","0","0","","","","","",""
"972520","","","","0.3333333333333333","0.3333333333333333","0.3333333333333333","","",""
"972560","","","","0","0","0","","",""
"972650","","","","","","","0","0","0"
"972690","0","0","0","","","","","",""
"972720","","","","0","0","0","","",""
"972750","0","0","0","","","","","",""
"972760","","","","","","","0","0","0"
"972780","0","0","0","","","","","",""
"972900","","","","0","0","0","","",""
"972910","0","0","0","","","","","",""
"973000","0","0","0","","","","","",""
"973010","","","","","","","0","0","0"
"973020","","","","","","","0","0","0"
"973040","","","","0","0","0","","",""
"973090","","","","0","0","0","","",""
"973120","","","","0","0","0","","",""
"973180","0","0","0","","","","","",""
"973220","","","","","","","0","0","0"
"973260","","","","","","","0","0","0"
"973370","","","","0","0","0","","",""
"973430","0","0","0","","","","","",""
"973500","","","","0","0","0","","",""
"973520","0","0","0","","","","","",""
"973680","","","","0.25","0.25","0.25","","",""
"973770","0","0","0","","","","","",""
"973840","","","","0.625","0.625","0.625","","",""
"973870","","","","","","","0","0","0"
"973940","0","0","0","","","","","",""
"974060","","","","0","0","0","","",""
"974090","","","","0","0","0","","",""
"974110","0.14285714285714285","0.14285714285714285","0.14285714285714285","","","","","",""
"974120","","","","0.14285714285714285","0.14285714285714285","0.14285714285714285","","",""
"974220","","","","0.2222222222222222","0.2222222222222222","0.2222222222222222","","",""
"974270","1.125","1.125","1.125","","","","","",""
"974410","","","","0.25","0.25","0.25","","",""
"974440","","","","0","0","0","","",""
"974510","","","","0.5555555555555556","0.5555555555555556","0.5555555555555556","","",""
"974540","0.14285714285714285","0.14285714285714285","0.14285714285714285","","","","","",""
"974610","","","","0.2857142857142857","0.2857142857142857","0.2857142857142857","","",""
"974630","0.375","0.375","0.375","","","","","",""
"974680","0.2857142857142857","0.2857142857142857","0.2857142857142857","","","","","",""
"974800","","","","0","0","0","","",""
"974890","1","1","1","","","","","",""
"974940","","","","","","","0","0","0"
"974950","","","","0","0","0","","",""
"974960","","","","","","","0","0","0"
"974990","","","","0.125","0.125","0.125","","",""
"975060","0.125","0.125","0.125","","","","","",""
"975130","0","0","0","","","","","",""
"975260","2.2857142857142856","2.2857142857142856","2.2857142857142856","","","","","",""
"975280","2.142857142857143","2.142857142857143","2.142857142857143","","","","","",""
"975290","","","","","","","0","0","0"
"975310","","","","","","","0","0","0"
"975320","2","2","2","","","","","",""
"975380","0.875","0.875","0.875","","","","","",""
"975410","2.3333333333333335","2.3333333333333335","2.3333333333333335","","","","","",""
"975450","","","","0","0","0","","",""
"975480","3.1666666666666665","3.1666666666666665","3.1666666666666665","","","","","",""
"975530","","","","0","0","0","0","0","0"
"975540","11.333333333333334","11.333333333333334","11.333333333333334","","","","","",""
"975590","","","","0","0","0","","",""
"975630","","","","","","","0","0","0"
"975650","","","","","","","0","0","0"
"975680","","","","","","","0","0","0"
"975700","29.125","29.125","29.125","","","","","",""
"975960","28.166666666666668","28.166666666666668","28.166666666666668","","","","0.125","0.125","0.125"
"975980","","","","","","","0","0","0"
"976110","33.166666666666664","33.166666666666664","33.166666666666664","","","","","",""
"976260","","","","0","0","0","","",""
"976310","","","","0","0","0","","",""
"976340","","","","0","0","0","0","0","0"
"976360","","","","0","0","0","","",""
"976370","50.166666666666664","50.166666666666664","50.166666666666664","","","","","",""
"976420","","","","","","","0","0","0"
"976430","","","","","","","0","0","0"
"976440","","","","0","0","0","","",""
"976490","","","","0.25","0.25","0.25","","",""
"976630","","","","0","0","0","","",""
"976700","","","","0.25","0.25","0.25","","",""
"976720","36.285714285714285","36.285714285714285","36.285714285714285","","","","","",""
"976740","","","","","","","0","0","0"
"976820","","","","0","0","0","","",""
"976840","37.375","37.375","37.375","","","","","",""
"976880","","","","0.2","0.2","0.2","","",""
"976890","","","","0.7142857142857143","0.7142857142857143","0.7142857142857143","","",""
"976900","30.375","30.375","30.375","","","","","",""
"976920","","","","0","0","0","","",""
"976990","","","","","","","0","0","0"
"977000","16.25","16.25","16.25","","","","","",""
"977030","","","","0","0","0","","",""
"977080","","","","0.125","0.125","0.125","","",""
"977090","5.555555555555555","5.555555555555555","5.555555555555555","","","","0","0","0"
"977160","0.42857142857142855","0.42857142857142855","0.42857142857142855","","","","","",""
"977170","0.25","0.25","0.25","","","","","",""
"977180","","","","","","","0","0","0"
"977200","","","","","","","0","0","0"
"977210","","","","","","","0","0","0"
"977250","","","","0","0","0","","",""
"977260","","","","0.25","0.25","0.25","0","0","0"
"977290","","","","0.7","0.7","0.7","","",""
"977430","0.75","0.75","0.75","","","","","",""
"977450","0.75","0.75","0.75","","","","","",""
"977460","0","0","0","","","","","",""
"977480","","","","0","0","0","","",""
"977570","","","","","","","0","0","0"
"977680","","","","0.5","0.5","0.5","","",""
"977700","","","","0.16666666666666666","0.16666666666666666","0.16666666666666666","","",""
"977880","","","","","","","3.7142857142857144","3.7142857142857144","3.7142857142857144"
"977920","","","","0","0","0","","",""
"977970","","","","","","","5","5","5"
"977990","","","","0","0","0","","",""
"978000","0.3333333333333333","0.3333333333333333","0.3333333333333333","","","","","",""
"978010","","","","","","","5.142857142857143","5.142857142857143","5.142857142857143"
"978080","","","","0.6666666666666666","0.6666666666666666","0.6666666666666666","","",""
"978100","0","0","0","","","","","",""
"978210","","","","0","0","0","","",""
"978300","0","0","0","","","","","",""
"978310","","","","","","","0.2857142857142857","0.2857142857142857","0.2857142857142857"
"978380","","","","","","","2.7142857142857144","2.7142857142857144","2.7142857142857144"
"978390","","","","0","0","0","","",""
"978430","0","0","0","","","","","",""
"978510","0","0","0","","","","","",""
"978560","","","","0","0","0","","",""
"978600","0","0","0","","","","","",""
"978610","","","","0","0","0","","",""
"978710","","","","","","","10.857142857142858","10.857142857142858","10.857142857142858"
"978740","","","","0","0","0","","",""
"978770","","","","0","0","0","","",""
"978780","","","","0","0","0","","",""
"978810","","","","","","","14","14","14"
"978830","","","","","","","18","18","18"
"978850","","","","0.375","0.375","0.375","","",""
"978940","0","0","0","","","","","",""
"978980","0","0","0","","","","","",""
"979030","0.25","0.25","0.25","","","","","",""
"979100","","","","","","","0","0","0"
"979130","0","0","0","","","","","",""
"979270","","","","","","","0","0","0"
"979400","","","","","","","0","0","0"
"979460","","","","0","0","0","","",""
"979470","","","","","","","0","0","0"
"979490","","","","0.14285714285714285","0.14285714285714285","0.14285714285714285","","",""
"979690","","","","0","0","0","","",""
"979750","","","","","","","1.5714285714285714","1.5714285714285714","1.5714285714285714"
"979780","","","","0","0","0","","",""
"979820","","","","","","","0","0","0"
"979880","4.428571428571429","4.428571428571429","4.428571428571429","","","","","",""
"979900","","","","0.125","0.125","0.125","","",""
"979920","","","","0","0","0","","",""
"979970","","","","","","","24.8","24.8","24.8"
"979980","7.714285714285714","7.714285714285714","7.714285714285714","0","0","0","","",""
"980140","","","","0.14285714285714285","0.14285714285714285","0.14285714285714285","","",""
"980210","","","","0","0","0","","",""
"980240","","","","","","","0","0","0"
"980300","0","0","0","","","","","",""
"980310","","","","","","","0","0","0"
"980410","0","0","0","","","","","",""
"980450","0.125","0.125","0.125","","","","","",""
"980510","","","","0.375","0.375","0.375","","",""
"980590","0.8571428571428571","0.8571428571428571","0.8571428571428571","","","","","",""
"980660","5.428571428571429","5.428571428571429","5.428571428571429","","","","","",""
"980780","","","","0.125","0.125","0.125","","",""
"980820","","","","","","","2","2","2"
"980870","","","","0.6666666666666666","0.6666666666666666","0.6666666666666666","","",""
"981010","","","","","","","0.42857142857142855","0.42857142857142855","0.42857142857142855"
"981290","1.2857142857142858","1.2857142857142858","1.2857142857142858","","","","","",""
"981300","","","","0","0","0","","",""
"981400","","","","","","","0","0","0"
"981420","0.125","0.125","0.125","","","","","",""
"981440","","","","0.2222222222222222","0.2222222222222222","0.2222222222222222","","",""
"981450","","","","","","","0","0","0"
"981470","","","","","","","0","0","0"
"981490","","","","","","","0","0","0"
"981510","","","","0","0","0","0","0","0"
"981540","","","","","","","0","0","0"
"981640","","","","","","","0","0","0"
"981910","","","","","","","19.833333333333332","19.833333333333332","19.833333333333332"
"981930","","","","0","0","0","","",""
"981940","","","","0.375","0.375","0.375","","",""
"981950","","","","","","","24.666666666666668","24.666666666666668","24.666666666666668"
"981960","","","","0","0","0","","",""
"981990","0.42857142857142855","0.42857142857142855","0.42857142857142855","","","","","",""
"982030","","","","0","0","0","","",""
"982080","","","","0.375","0.375","0.375","","",""
"982150","","","","0","0","0","","",""
"982160","","","","0","0","0","","",""
"982200","4","4","4","","","","","",""
"982260","1.2857142857142858","1.2857142857142858","1.2857142857142858","","","","","",""
"982310","","","","0.625","0.625","0.625","","",""
"982340","","","","0","0","0","","",""
"982360","1.8571428571428572","1.8571428571428572","1.8571428571428572","","","","","",""
"982370","","","","0","0","0","","",""
"982380","","","","0.125","0.125","0.125","","",""
"982400","","","","0","0","0","","",""
"982530","","","","","","","0.375","0.375","0.375"
"982540","8.5","8.5","8.5","0","0","0","","",""
"982640","0","0","0","","","","","",""
"982680","","","","","","","0","0","0"
"982740","0","0","0","","","","0","0","0"
"982800","0.25","0.25","0.25","","","","","",""
"982970","0","0","0","","","","","",""
"982990","0","0","0","","","","","",""
"983040","","","","0.5555555555555556","0.5555555555555556","0.5555555555555556","","",""
"983310","","","","","","","0","0","0"
"983330","","","","","","","0","0","0"
"983340","","","","","","","0","0","0"
"983610","","","","","","","0","0","0"
"983640","","","","","","","0","0","0"
"983810","","","","","","","0","0","0"
"983930","","","","0","0","0","","",""
"983970","","","","","","","0.25","0.25","0.25"
"984120","","","","0","0","0","","",""
"984150","0.25","0.25","0.25","","","","","",""
"984170","","","","0","0","0","","",""
"984220","0","0","0","","","","","",""
"984320","","","","1.1111111111111112","1.1111111111111112","1.1111111111111112","","",""
"984420","3.2857142857142856","3.2857142857142856","3.2857142857142856","","","","","",""
"984440","","","","0","0","0","","",""
"984480","","","","0","0","0","","",""
"984610","","","","","","","0","0","0"
"984650","","","","","","","0.2222222222222222","0.2222222222222222","0.2222222222222222"
"984670","0.375","0.375","0.375","","","","","",""
"984680","","","","","","","0.2222222222222222","0.2222222222222222","0.2222222222222222"
"984690","","","","0.125","0.125","0.125","","",""
"984750","0","0","0","","","","","",""
"984760","","","","","","","0.125","0.125","0.125"
"984770","","","","","","","0","0","0"
"984870","","","","","","","0","0","0"
"984880","2","2","2","","","","","",""
"985000","","","","0","0","0","","",""
"985090","1.4285714285714286","1.4285714285714286","1.4285714285714286","0","0","0","","",""
"985150","0.5714285714285714","0.5714285714285714","0.5714285714285714","","","","","",""
"985170","","","","0","0","0","","",""
"985180","","","","0.25","0.25","0.25","","",""
