"Step","00-dynamic","00-dynamic - reward__MIN","00-dynamic - reward__MAX","00-every-100","00-every-100 - reward__MIN","00-every-100 - reward__MAX","00-every-10","00-every-10 - reward__MIN","00-every-10 - reward__MAX","00-static-1","00-static-1 - reward__MIN","00-static-1 - reward__MAX","00-ofb","00-ofb - reward__MIN","00-ofb - reward__MAX"
"112000","0.9775","0.9775","0.9775","0.930357142857143","0.930357142857143","0.930357142857143","0.9334523809523809","0.9334523809523809","0.9334523809523809","0.9204761904761906","0.9204761904761906","0.9204761904761906","1","1","1"
"113000","0.9798214285714285","0.9798214285714285","0.9798214285714285","0.9372619047619049","0.9372619047619049","0.9372619047619049","0.9345833333333333","0.9345833333333333","0.9345833333333333","0.9124404761904763","0.9124404761904763","0.9124404761904763","1","1","1"
"114000","0.9763690476190476","0.9763690476190476","0.9763690476190476","0.9411904761904762","0.9411904761904762","0.9411904761904762","0.9311904761904763","0.9311904761904763","0.9311904761904763","0.9077380952380956","0.9077380952380956","0.9077380952380956","1","1","1"
"115000","0.9794642857142858","0.9794642857142858","0.9794642857142858","0.9298809523809526","0.9298809523809526","0.9298809523809526","0.9276785714285715","0.9276785714285715","0.9276785714285715","0.8914285714285715","0.8914285714285715","0.8914285714285715","1","1","1"
"116000","0.9731547619047618","0.9731547619047618","0.9731547619047618","0.9305357142857145","0.9305357142857145","0.9305357142857145","0.9289880952380953","0.9289880952380953","0.9289880952380953","0.8863095238095241","0.8863095238095241","0.8863095238095241","1","1","1"
"117000","0.9756547619047619","0.9756547619047619","0.9756547619047619","0.9368452380952381","0.9368452380952381","0.9368452380952381","0.9288690476190478","0.9288690476190478","0.9288690476190478","0.8736904761904764","0.8736904761904764","0.8736904761904764","1","1","1"
"118000","0.9820833333333333","0.9820833333333333","0.9820833333333333","0.9413690476190476","0.9413690476190476","0.9413690476190476","0.9335714285714287","0.9335714285714287","0.9335714285714287","0.8552976190476189","0.8552976190476189","0.8552976190476189","1","1","1"
"119000","0.9667857142857142","0.9667857142857142","0.9667857142857142","0.9333928571428572","0.9333928571428572","0.9333928571428572","0.9328571428571429","0.9328571428571429","0.9328571428571429","0.8685714285714285","0.8685714285714285","0.8685714285714285","1","1","1"
"120000","0.9760119047619048","0.9760119047619048","0.9760119047619048","0.9445238095238097","0.9445238095238097","0.9445238095238097","0.937857142857143","0.937857142857143","0.937857142857143","0.921011904761905","0.921011904761905","0.921011904761905","1","1","1"
"121000","0.974642857142857","0.974642857142857","0.974642857142857","0.9407738095238094","0.9407738095238094","0.9407738095238094","0.939642857142857","0.939642857142857","0.939642857142857","0.9311309523809526","0.9311309523809526","0.9311309523809526","1","1","1"
"122000","0.9709523809523809","0.9709523809523809","0.9709523809523809","0.9392261904761906","0.9392261904761906","0.9392261904761906","0.9304166666666667","0.9304166666666667","0.9304166666666667","0.9386309523809524","0.9386309523809524","0.9386309523809524","1","1","1"
"123000","0.9725595238095237","0.9725595238095237","0.9725595238095237","0.9522619047619049","0.9522619047619049","0.9522619047619049","0.9263095238095239","0.9263095238095239","0.9263095238095239","0.9376785714285715","0.9376785714285715","0.9376785714285715","1","1","1"
"124000","0.9826785714285715","0.9826785714285715","0.9826785714285715","0.9468452380952381","0.9468452380952381","0.9468452380952381","0.9294642857142857","0.9294642857142857","0.9294642857142857","0.9370833333333334","0.9370833333333334","0.9370833333333334","1","1","1"
"125000","0.9798214285714285","0.9798214285714285","0.9798214285714285","0.9468452380952379","0.9468452380952379","0.9468452380952379","0.9364880952380952","0.9364880952380952","0.9364880952380952","0.9369642857142857","0.9369642857142857","0.9369642857142857","1","1","1"
"126000","0.9839285714285715","0.9839285714285715","0.9839285714285715","0.9442857142857143","0.9442857142857143","0.9442857142857143","0.9326190476190478","0.9326190476190478","0.9326190476190478","0.9264285714285715","0.9264285714285715","0.9264285714285715","1","1","1"
"127000","0.964047619047619","0.964047619047619","0.964047619047619","0.9522619047619046","0.9522619047619046","0.9522619047619046","0.9308333333333333","0.9308333333333333","0.9308333333333333","0.9292857142857145","0.9292857142857145","0.9292857142857145","1","1","1"
"128000","0.9654166666666667","0.9654166666666667","0.9654166666666667","0.949047619047619","0.949047619047619","0.949047619047619","0.9370833333333334","0.9370833333333334","0.9370833333333334","0.9267857142857144","0.9267857142857144","0.9267857142857144","1","1","1"
"129000","0.9732142857142857","0.9732142857142857","0.9732142857142857","0.9448809523809524","0.9448809523809524","0.9448809523809524","0.9414880952380952","0.9414880952380952","0.9414880952380952","0.9263095238095239","0.9263095238095239","0.9263095238095239","1","1","1"
"130000","0.9772619047619048","0.9772619047619048","0.9772619047619048","0.9514880952380952","0.9514880952380952","0.9514880952380952","0.9342857142857143","0.9342857142857143","0.9342857142857143","0.9273809523809524","0.9273809523809524","0.9273809523809524","1","1","1"
"131000","0.9786904761904761","0.9786904761904761","0.9786904761904761","0.9508333333333333","0.9508333333333333","0.9508333333333333","0.9363095238095239","0.9363095238095239","0.9363095238095239","0.9436309523809524","0.9436309523809524","0.9436309523809524","1","1","1"
"132000","0.9736904761904761","0.9736904761904761","0.9736904761904761","0.9555952380952382","0.9555952380952382","0.9555952380952382","0.9382738095238097","0.9382738095238097","0.9382738095238097","0.935654761904762","0.935654761904762","0.935654761904762","1","1","1"
"133000","0.9691071428571427","0.9691071428571427","0.9691071428571427","0.9576785714285715","0.9576785714285715","0.9576785714285715","0.9329166666666666","0.9329166666666666","0.9329166666666666","0.9338690476190478","0.9338690476190478","0.9338690476190478","1","1","1"
"134000","0.9651190476190475","0.9651190476190475","0.9651190476190475","0.94125","0.94125","0.94125","0.9438095238095239","0.9438095238095239","0.9438095238095239","0.9392261904761906","0.9392261904761906","0.9392261904761906","1","1","1"
"135000","0.9859523809523809","0.9859523809523809","0.9859523809523809","0.9507142857142857","0.9507142857142857","0.9507142857142857","0.9445833333333333","0.9445833333333333","0.9445833333333333","0.9343452380952382","0.9343452380952382","0.9343452380952382","1","1","1"
"136000","0.974642857142857","0.974642857142857","0.974642857142857","0.9551190476190476","0.9551190476190476","0.9551190476190476","0.9380357142857143","0.9380357142857143","0.9380357142857143","0.9434523809523809","0.9434523809523809","0.9434523809523809","1","1","1"
"137000","0.9805357142857143","0.9805357142857143","0.9805357142857143","0.9527380952380952","0.9527380952380952","0.9527380952380952","0.9352380952380952","0.9352380952380952","0.9352380952380952","0.9323809523809524","0.9323809523809524","0.9323809523809524","1","1","1"
"138000","0.9776785714285715","0.9776785714285715","0.9776785714285715","0.9472619047619049","0.9472619047619049","0.9472619047619049","0.9476190476190476","0.9476190476190476","0.9476190476190476","0.9382738095238095","0.9382738095238095","0.9382738095238095","1","1","1"
"139000","0.9871428571428572","0.9871428571428572","0.9871428571428572","0.9523214285714285","0.9523214285714285","0.9523214285714285","0.9436309523809524","0.9436309523809524","0.9436309523809524","0.9422619047619049","0.9422619047619049","0.9422619047619049","1","1","1"
"140000","0.9749404761904761","0.9749404761904761","0.9749404761904761","0.96125","0.96125","0.96125","0.9352976190476191","0.9352976190476191","0.9352976190476191","0.9358928571428572","0.9358928571428572","0.9358928571428572","1","1","1"
"141000","0.9800595238095239","0.9800595238095239","0.9800595238095239","0.9463690476190476","0.9463690476190476","0.9463690476190476","0.9374404761904761","0.9374404761904761","0.9374404761904761","0.9435119047619048","0.9435119047619048","0.9435119047619048","1","1","1"
"142000","0.9692261904761904","0.9692261904761904","0.9692261904761904","0.9585119047619048","0.9585119047619048","0.9585119047619048","0.9473809523809524","0.9473809523809524","0.9473809523809524","0.9370833333333334","0.9370833333333334","0.9370833333333334","1","1","1"
"143000","0.9854166666666667","0.9854166666666667","0.9854166666666667","0.9586309523809524","0.9586309523809524","0.9586309523809524","0.9348214285714285","0.9348214285714285","0.9348214285714285","0.9382738095238097","0.9382738095238097","0.9382738095238097","1","1","1"
"144000","0.9794642857142858","0.9794642857142858","0.9794642857142858","0.9541071428571428","0.9541071428571428","0.9541071428571428","0.9330357142857143","0.9330357142857143","0.9330357142857143","0.9335714285714287","0.9335714285714287","0.9335714285714287","1","1","1"
"145000","0.9695238095238095","0.9695238095238095","0.9695238095238095","0.9732142857142857","0.9732142857142857","0.9732142857142857","0.945","0.945","0.945","0.9525595238095237","0.9525595238095237","0.9525595238095237","1","1","1"
"146000","0.9682738095238095","0.9682738095238095","0.9682738095238095","0.9619047619047618","0.9619047619047618","0.9619047619047618","0.9398809523809524","0.9398809523809524","0.9398809523809524","0.9541071428571428","0.9541071428571428","0.9541071428571428","1","1","1"
"147000","0.9792261904761905","0.9792261904761905","0.9792261904761905","0.9657738095238094","0.9657738095238094","0.9657738095238094","0.9400595238095238","0.9400595238095238","0.9400595238095238","0.9485119047619048","0.9485119047619048","0.9485119047619048","1","1","1"
"148000","0.9792261904761904","0.9792261904761904","0.9792261904761904","0.9625","0.9625","0.9625","0.9438095238095239","0.9438095238095239","0.9438095238095239","0.9721428571428572","0.9721428571428572","0.9721428571428572","1","1","1"
"149000","0.9823809523809524","0.9823809523809524","0.9823809523809524","0.9592857142857143","0.9592857142857143","0.9592857142857143","0.9470833333333334","0.9470833333333334","0.9470833333333334","0.967202380952381","0.967202380952381","0.967202380952381","1","1","1"
"150000","0.9752380952380952","0.9752380952380952","0.9752380952380952","0.9663095238095237","0.9663095238095237","0.9663095238095237","0.9450595238095237","0.9450595238095237","0.9450595238095237","0.9658333333333333","0.9658333333333333","0.9658333333333333","1","1","1"
"151000","0.9799404761904761","0.9799404761904761","0.9799404761904761","0.9710119047619048","0.9710119047619048","0.9710119047619048","0.940357142857143","0.940357142857143","0.940357142857143","0.9706547619047619","0.9706547619047619","0.9706547619047619","1","1","1"
"152000","0.9805952380952382","0.9805952380952382","0.9805952380952382","0.9670833333333333","0.9670833333333333","0.9670833333333333","0.9431547619047619","0.9431547619047619","0.9431547619047619","0.9719642857142857","0.9719642857142857","0.9719642857142857","1","1","1"
"153000","0.9695238095238095","0.9695238095238095","0.9695238095238095","0.9663095238095237","0.9663095238095237","0.9663095238095237","0.9399404761904763","0.9399404761904763","0.9399404761904763","0.978452380952381","0.978452380952381","0.978452380952381","1","1","1"
"154000","0.97875","0.97875","0.97875","0.9669642857142857","0.9669642857142857","0.9669642857142857","0.9571428571428571","0.9571428571428571","0.9571428571428571","0.9783928571428572","0.9783928571428572","0.9783928571428572","1","1","1"
"155000","0.9838095238095239","0.9838095238095239","0.9838095238095239","0.9682142857142857","0.9682142857142857","0.9682142857142857","0.9495238095238094","0.9495238095238094","0.9495238095238094","0.9825595238095239","0.9825595238095239","0.9825595238095239","1","1","1"
"156000","0.9818452380952382","0.9818452380952382","0.9818452380952382","0.9745833333333334","0.9745833333333334","0.9745833333333334","0.9476785714285715","0.9476785714285715","0.9476785714285715","0.9795238095238095","0.9795238095238095","0.9795238095238095","1","1","1"
"157000","0.9732738095238095","0.9732738095238095","0.9732738095238095","0.9630952380952381","0.9630952380952381","0.9630952380952381","0.949047619047619","0.949047619047619","0.949047619047619","0.9817857142857143","0.9817857142857143","0.9817857142857143","1","1","1"
"158000","0.9869047619047618","0.9869047619047618","0.9869047619047618","0.9639880952380951","0.9639880952380951","0.9639880952380951","0.9639285714285715","0.9639285714285715","0.9639285714285715","0.9898809523809524","0.9898809523809524","0.9898809523809524","1","1","1"
"159000","0.9721428571428571","0.9721428571428571","0.9721428571428571","0.9701190476190475","0.9701190476190475","0.9701190476190475","0.9536904761904763","0.9536904761904763","0.9536904761904763","0.9932142857142857","0.9932142857142857","0.9932142857142857","1","1","1"
"160000","0.9735714285714285","0.9735714285714285","0.9735714285714285","0.9810714285714285","0.9810714285714285","0.9810714285714285","0.942797619047619","0.942797619047619","0.942797619047619","0.9832738095238095","0.9832738095238095","0.9832738095238095","1","1","1"
"161000","0.97375","0.97375","0.97375","0.970297619047619","0.970297619047619","0.970297619047619","0.9485119047619048","0.9485119047619048","0.9485119047619048","0.9822619047619048","0.9822619047619048","0.9822619047619048","1","1","1"
"162000","0.9852380952380951","0.9852380952380951","0.9852380952380951","0.9783333333333334","0.9783333333333334","0.9783333333333334","0.9534523809523809","0.9534523809523809","0.9534523809523809","0.6935595238095238","0.6935595238095238","0.6935595238095238","1","1","1"
"163000","0.9820833333333333","0.9820833333333333","0.9820833333333333","0.9751785714285715","0.9751785714285715","0.9751785714285715","0.9478571428571427","0.9478571428571427","0.9478571428571427","0.263223809523812","0.263223809523812","0.263223809523812","1","1","1"
"164000","0.9742261904761904","0.9742261904761904","0.9742261904761904","0.9723214285714286","0.9723214285714286","0.9723214285714286","0.94625","0.94625","0.94625","0.709757142857143","0.709757142857143","0.709757142857143","1","1","1"
"165000","0.9741666666666666","0.9741666666666666","0.9741666666666666","0.9738690476190476","0.9738690476190476","0.9738690476190476","0.9376785714285715","0.9376785714285715","0.9376785714285715","0.9454761904761904","0.9454761904761904","0.9454761904761904","1","1","1"
"166000","0.9754761904761904","0.9754761904761904","0.9754761904761904","0.9823809523809524","0.9823809523809524","0.9823809523809524","0.9529761904761905","0.9529761904761905","0.9529761904761905","0.9491666666666667","0.9491666666666667","0.9491666666666667","1","1","1"
"167000","0.9855357142857143","0.9855357142857143","0.9855357142857143","0.9775595238095237","0.9775595238095237","0.9775595238095237","0.9499404761904761","0.9499404761904761","0.9499404761904761","0.9543452380952382","0.9543452380952382","0.9543452380952382","1","1","1"
"168000","0.9772023809523809","0.9772023809523809","0.9772023809523809","0.9733928571428571","0.9733928571428571","0.9733928571428571","0.9367857142857142","0.9367857142857142","0.9367857142857142","0.9529166666666666","0.9529166666666666","0.9529166666666666","1","1","1"
"169000","0.9719642857142857","0.9719642857142857","0.9719642857142857","0.9776190476190476","0.9776190476190476","0.9776190476190476","0.9557738095238094","0.9557738095238094","0.9557738095238094","0.950892857142857","0.950892857142857","0.950892857142857","1","1","1"
"170000","0.9792261904761905","0.9792261904761905","0.9792261904761905","0.9797023809523809","0.9797023809523809","0.9797023809523809","0.9519642857142857","0.9519642857142857","0.9519642857142857","0.9547619047619046","0.9547619047619046","0.9547619047619046","1","1","1"
"171000","0.9789880952380952","0.9789880952380952","0.9789880952380952","0.9863095238095239","0.9863095238095239","0.9863095238095239","0.9445833333333333","0.9445833333333333","0.9445833333333333","0.9520238095238095","0.9520238095238095","0.9520238095238095","1","1","1"
"172000","0.9810119047619048","0.9810119047619048","0.9810119047619048","0.9794047619047619","0.9794047619047619","0.9794047619047619","0.9427380952380952","0.9427380952380952","0.9427380952380952","0.9554761904761904","0.9554761904761904","0.9554761904761904","1","1","1"
"173000","0.9761904761904762","0.9761904761904762","0.9761904761904762","0.9813690476190476","0.9813690476190476","0.9813690476190476","0.9471428571428571","0.9471428571428571","0.9471428571428571","0.9547619047619048","0.9547619047619048","0.9547619047619048","1","1","1"
"174000","0.9836904761904761","0.9836904761904761","0.9836904761904761","0.9797619047619048","0.9797619047619048","0.9797619047619048","0.9450595238095237","0.9450595238095237","0.9450595238095237","0.9504761904761904","0.9504761904761904","0.9504761904761904","1","1","1"
"175000","0.9783928571428572","0.9783928571428572","0.9783928571428572","0.9726785714285715","0.9726785714285715","0.9726785714285715","0.9381547619047619","0.9381547619047619","0.9381547619047619","0.9632738095238095","0.9632738095238095","0.9632738095238095","1","1","1"
"176000","0.9853571428571428","0.9853571428571428","0.9853571428571428","0.9820238095238094","0.9820238095238094","0.9820238095238094","0.9580357142857142","0.9580357142857142","0.9580357142857142","0.9549404761904761","0.9549404761904761","0.9549404761904761","1","1","1"
"177000","0.9811309523809524","0.9811309523809524","0.9811309523809524","0.9713095238095238","0.9713095238095238","0.9713095238095238","0.947202380952381","0.947202380952381","0.947202380952381","0.9548809523809524","0.9548809523809524","0.9548809523809524","1","1","1"
"178000","0.9705952380952382","0.9705952380952382","0.9705952380952382","0.9776785714285715","0.9776785714285715","0.9776785714285715","0.9601785714285714","0.9601785714285714","0.9601785714285714","0.9505357142857143","0.9505357142857143","0.9505357142857143","1","1","1"
"179000","0.9726785714285715","0.9726785714285715","0.9726785714285715","0.9826785714285715","0.9826785714285715","0.9826785714285715","0.9642857142857143","0.9642857142857143","0.9642857142857143","0.9557738095238094","0.9557738095238094","0.9557738095238094","1","1","1"
"180000","0.9773809523809525","0.9773809523809525","0.9773809523809525","0.9813095238095239","0.9813095238095239","0.9813095238095239","0.9491071428571428","0.9491071428571428","0.9491071428571428","0.9521428571428571","0.9521428571428571","0.9521428571428571","1","1","1"
"181000","0.9663690476190476","0.9663690476190476","0.9663690476190476","0.9820833333333333","0.9820833333333333","0.9820833333333333","0.9509523809523809","0.9509523809523809","0.9509523809523809","0.9597023809523809","0.9597023809523809","0.9597023809523809","1","1","1"
"182000","0.9716666666666667","0.9716666666666667","0.9716666666666667","0.98125","0.98125","0.98125","0.9606547619047618","0.9606547619047618","0.9606547619047618","0.9577976190476188","0.9577976190476188","0.9577976190476188","1","1","1"
"183000","0.9719642857142857","0.9719642857142857","0.9719642857142857","0.9769047619047618","0.9769047619047618","0.9769047619047618","0.957202380952381","0.957202380952381","0.957202380952381","0.9517261904761903","0.9517261904761903","0.9517261904761903","1","1","1"
"184000","0.9727976190476191","0.9727976190476191","0.9727976190476191","0.9807738095238094","0.9807738095238094","0.9807738095238094","0.9568452380952381","0.9568452380952381","0.9568452380952381","0.9517261904761903","0.9517261904761903","0.9517261904761903","1","1","1"
"185000","0.9701785714285714","0.9701785714285714","0.9701785714285714","0.9892261904761905","0.9892261904761905","0.9892261904761905","0.9530357142857142","0.9530357142857142","0.9530357142857142","0.9510714285714286","0.9510714285714286","0.9510714285714286","1","1","1"
"186000","0.9714285714285715","0.9714285714285715","0.9714285714285715","0.9889880952380952","0.9889880952380952","0.9889880952380952","0.9571428571428571","0.9571428571428571","0.9571428571428571","0.9574404761904761","0.9574404761904761","0.9574404761904761","1","1","1"
"187000","0.9767261904761906","0.9767261904761906","0.9767261904761906","0.9722619047619048","0.9722619047619048","0.9722619047619048","0.9665476190476191","0.9665476190476191","0.9665476190476191","0.9480952380952381","0.9480952380952381","0.9480952380952381","1","1","1"
"188000","0.9738095238095237","0.9738095238095237","0.9738095238095237","0.9866666666666667","0.9866666666666667","0.9866666666666667","0.2797785714285683","0.2797785714285683","0.2797785714285683","0.9441666666666667","0.9441666666666667","0.9441666666666667","1","1","1"
"189000","0.9716071428571428","0.9716071428571428","0.9716071428571428","0.9833928571428572","0.9833928571428572","0.9833928571428572","0.09033095238095067","0.09033095238095067","0.09033095238095067","0.9341071428571429","0.9341071428571429","0.9341071428571429","1","1","1"
"190000","0.9843452380952381","0.9843452380952381","0.9843452380952381","0.9854166666666667","0.9854166666666667","0.9854166666666667","0.4329619047619056","0.4329619047619056","0.4329619047619056","0.921011904761905","0.921011904761905","0.921011904761905","1","1","1"
"191000","0.9873809523809524","0.9873809523809524","0.9873809523809524","0.9854166666666667","0.9854166666666667","0.9854166666666667","0.8519642857142858","0.8519642857142858","0.8519642857142858","0.918511904761905","0.918511904761905","0.918511904761905","1","1","1"
"192000","0.9792261904761904","0.9792261904761904","0.9792261904761904","0.9742857142857143","0.9742857142857143","0.9742857142857143","0.3263095238095224","0.3263095238095224","0.3263095238095224","0.906607142857143","0.906607142857143","0.906607142857143","1","1","1"
"193000","0.9775595238095239","0.9775595238095239","0.9775595238095239","0.9779761904761903","0.9779761904761903","0.9779761904761903","0.5525000000000004","0.5525000000000004","0.5525000000000004","0.8941666666666669","0.8941666666666669","0.8941666666666669","1","1","1"
"194000","0.9847023809523809","0.9847023809523809","0.9847023809523809","0.9783928571428571","0.9783928571428571","0.9783928571428571","0.9048809523809526","0.9048809523809526","0.9048809523809526","0.9181547619047622","0.9181547619047622","0.9181547619047622","1","1","1"
"195000","0.9705357142857143","0.9705357142857143","0.9705357142857143","0.9827976190476191","0.9827976190476191","0.9827976190476191","0.905059523809524","0.905059523809524","0.905059523809524","0.9698809523809524","0.9698809523809524","0.9698809523809524","1","1","1"
"196000","0.9745238095238095","0.9745238095238095","0.9745238095238095","0.9842261904761905","0.9842261904761905","0.9842261904761905","0.9060714285714287","0.9060714285714287","0.9060714285714287","0.97875","0.97875","0.97875","1","1","1"
"197000","0.9832738095238095","0.9832738095238095","0.9832738095238095","0.9866071428571428","0.9866071428571428","0.9866071428571428","0.8934523809523813","0.8934523809523813","0.8934523809523813","0.9744047619047619","0.9744047619047619","0.9744047619047619","1","1","1"
"198000","0.9727380952380952","0.9727380952380952","0.9727380952380952","0.9886309523809524","0.9886309523809524","0.9886309523809524","0.906607142857143","0.906607142857143","0.906607142857143","0.9735714285714285","0.9735714285714285","0.9735714285714285","1","1","1"
"199000","0.980297619047619","0.980297619047619","0.980297619047619","0.9857738095238094","0.9857738095238094","0.9857738095238094","0.8995833333333335","0.8995833333333335","0.8995833333333335","0.7352214285714286","0.7352214285714286","0.7352214285714286","1","1","1"
"200000","0.9736904761904761","0.9736904761904761","0.9736904761904761","0.9803571428571428","0.9803571428571428","0.9803571428571428","0.9045238095238096","0.9045238095238096","0.9045238095238096","0.1366666666666663","0.1366666666666663","0.1366666666666663","1","1","1"
