"Step","102-static-1","102-static-1 - dead-1__MIN","102-static-1 - dead-1__MAX","102-ofb","102-ofbt - dead-1__MIN","102-ofbt - dead-1__MAX","102-dynamic","102-dynamic - dead-1__MIN","102-dynamic - dead-1__MAX","102-every-10","102-every-10 - dead-1__MIN","102-every-10 - dead-1__MAX","102-every-100","102-every-100 - dead-1__MIN","102-every-100 - dead-1__MAX"
"174150","","","","","","","0","0","0","","","","","",""
"174153","","","","0","0","0","","","","","","","","",""
"174157","","","","","","","","","","","","","0","0","0"
"174171","","","","","","","","","","4","4","4","","",""
"174173","","","","","","","0","0","0","","","","","",""
"174176","","","","0","0","0","","","","","","","","",""
"174177","","","","","","","","","","","","","0","0","0"
"174181","","","","0","0","0","","","","","","","","",""
"174183","","","","","","","","","","4","4","4","","",""
"174184","","","","","","","0","0","0","","","","","",""
"174185","","","","","","","","","","","","","0","0","0"
"174186","","","","","","","0","0","0","","","","","",""
"174194","","","","","","","0","0","0","","","","","",""
"174195","","","","","","","0","0","0","6","6","6","","",""
"174197","","","","","","","0","0","0","","","","","",""
"174198","","","","","","","","","","0","0","0","","",""
"174202","","","","0","0","0","","","","","","","","",""
"174204","","","","0","0","0","","","","","","","","",""
"174205","","","","","","","","","","","","","0","0","0"
"174206","","","","","","","0","0","0","","","","","",""
"174209","","","","","","","","","","3","3","3","","",""
"174210","","","","","","","","","","","","","0","0","0"
"174213","","","","","","","","","","","","","0","0","0"
"174214","","","","0","0","0","","","","","","","","",""
"174218","","","","","","","0","0","0","","","","","",""
"174222","","","","0","0","0","","","","2","2","2","0","0","0"
"174237","","","","","","","","","","","","","0","0","0"
"174239","3","3","3","","","","","","","","","","","",""
"174241","","","","0","0","0","","","","","","","","",""
"174242","","","","0","0","0","","","","","","","","",""
"174246","4","4","4","","","","","","","","","","","",""
"174248","","","","","","","","","","","","","0","0","0"
"174249","","","","0","0","0","","","","","","","","",""
"174257","","","","","","","","","","5","5","5","","",""
"174259","4","4","4","","","","","","","","","","","",""
"174266","","","","","","","0","0","0","","","","","",""
"174270","","","","","","","","","","3","3","3","","",""
"174272","1","1","1","","","","0","0","0","","","","","",""
"174273","","","","","","","","","","","","","0","0","0"
"174274","","","","0","0","0","","","","","","","","",""
"174276","","","","0","0","0","","","","","","","","",""
"174287","","","","","","","","","","6","6","6","","",""
"174288","0","0","0","","","","","","","","","","","",""
"174292","","","","","","","0","0","0","","","","","",""
"174295","3","3","3","","","","","","","","","","","",""
"174303","0","0","0","","","","","","","","","","","",""
"174309","","","","","","","0","0","0","","","","","",""
"174310","","","","","","","","","","","","","0","0","0"
"174312","0","0","0","","","","","","","","","","","",""
"174318","3","3","3","","","","","","","","","","0","0","0"
"174323","","","","","","","0","0","0","","","","","",""
"174327","","","","0","0","0","","","","","","","","",""
"174328","","","","","","","","","","4","4","4","","",""
"174340","","","","","","","","","","","","","0","0","0"
"174341","4","4","4","","","","","","","","","","","",""
"174342","2","2","2","","","","","","","","","","","",""
"174344","","","","","","","","","","","","","0","0","0"
"174348","","","","","","","","","","2","2","2","","",""
"174354","6","6","6","","","","","","","","","","","",""
"174355","","","","0","0","0","","","","","","","","",""
"174358","","","","","","","0","0","0","","","","","",""
"174359","4","4","4","","","","","","","","","","","",""
"174360","","","","","","","0","0","0","","","","","",""
"174372","","","","0","0","0","","","","","","","","",""
"174377","","","","","","","","","","10","10","10","","",""
"174380","","","","","","","0","0","0","","","","","",""
"174381","","","","","","","0","0","0","","","","","",""
"174395","7","7","7","","","","","","","","","","","",""
"174400","12","12","12","0","0","0","","","","","","","","",""
"174401","","","","","","","","","","","","","0","0","0"
"174404","","","","0","0","0","","","","","","","","",""
"174406","5","5","5","","","","","","","","","","","",""
"174407","","","","","","","0","0","0","","","","","",""
"174417","","","","","","","0","0","0","","","","","",""
"174419","","","","0","0","0","","","","","","","","",""
"174421","","","","","","","0","0","0","4","4","4","","",""
"174422","","","","","","","0","0","0","","","","","",""
"174426","","","","0","0","0","","","","","","","","",""
"174427","0","0","0","","","","","","","","","","","",""
"174430","0","0","0","","","","","","","","","","","",""
"174432","","","","","","","","","","3","3","3","","",""
"174433","0","0","0","0","0","0","","","","","","","","",""
"174451","","","","","","","","","","3","3","3","","",""
"174452","","","","","","","","","","","","","0","0","0"
"174453","","","","","","","","","","0","0","0","","",""
"174454","","","","0","0","0","","","","","","","","",""
"174462","0","0","0","","","","","","","","","","","",""
"174465","","","","","","","0","0","0","2","2","2","","",""
"174466","","","","","","","","","","","","","0","0","0"
"174468","","","","","","","","","","1","1","1","","",""
"174469","4","4","4","","","","","","","","","","","",""
"174474","3","3","3","","","","","","","","","","","",""
"174479","","","","","","","","","","","","","0","0","0"
"174486","","","","","","","","","","0","0","0","0","0","0"
"174489","0","0","0","","","","","","","","","","","",""
"174492","","","","","","","","","","","","","0","0","0"
"174501","3","3","3","0","0","0","","","","","","","","",""
"174502","","","","0","0","0","","","","","","","","",""
"174504","","","","","","","","","","6","6","6","","",""
"174507","","","","0","0","0","","","","","","","","",""
"174511","","","","0","0","0","","","","","","","","",""
"174516","","","","","","","","","","","","","0","0","0"
"174529","0","0","0","","","","0","0","0","","","","0","0","0"
"174530","","","","","","","0","0","0","","","","0","0","0"
"174535","","","","0","0","0","","","","","","","","",""
"174537","9","9","9","","","","","","","","","","","",""
"174550","","","","0","0","0","","","","","","","","",""
"174553","3","3","3","","","","","","","","","","0","0","0"
"174555","","","","","","","","","","3","3","3","","",""
"174556","","","","","","","","","","4","4","4","","",""
"174558","3","3","3","","","","","","","","","","","",""
"174560","","","","","","","","","","","","","0","0","0"
"174564","0","0","0","","","","","","","","","","0","0","0"
"174572","","","","","","","0","0","0","","","","","",""
"174577","","","","","","","","","","2","2","2","","",""
"174584","","","","","","","0","0","0","","","","","",""
"174590","4","4","4","","","","0","0","0","","","","","",""
"174592","7","7","7","","","","","","","","","","","",""
"174593","","","","0","0","0","","","","","","","","",""
"174595","","","","","","","0","0","0","","","","0","0","0"
"174597","","","","","","","","","","0","0","0","","",""
"174605","","","","0","0","0","","","","","","","","",""
"174606","","","","","","","","","","1","1","1","","",""
"174611","","","","","","","0","0","0","","","","","",""
"174616","0","0","0","","","","","","","","","","0","0","0"
"174617","1","1","1","","","","","","","","","","","",""
"174621","","","","","","","","","","0","0","0","","",""
"174624","","","","","","","0","0","0","","","","0","0","0"
"174625","0","0","0","","","","","","","","","","","",""
"174626","","","","0","0","0","","","","","","","","",""
"174634","0","0","0","","","","","","","","","","","",""
"174654","","","","","","","","","","","","","0","0","0"
"174657","","","","","","","","","","","","","0","0","0"
"174658","1","1","1","","","","","","","","","","","",""
"174662","","","","","","","","","","","","","0","0","0"
"174663","","","","","","","","","","","","","0","0","0"
"174664","","","","","","","","","","3","3","3","","",""
"174665","1","1","1","","","","","","","","","","","",""
"174670","","","","","","","","","","5","5","5","","",""
"174672","","","","0","0","0","","","","","","","","",""
"174675","","","","0","0","0","","","","","","","","",""
"174677","","","","0","0","0","","","","","","","","",""
"174688","","","","0","0","0","","","","","","","","",""
"174691","","","","","","","","","","4","4","4","","",""
"174692","","","","","","","","","","","","","0","0","0"
"174693","","","","","","","0","0","0","","","","","",""
"174694","","","","","","","","","","3","3","3","","",""
"174698","","","","","","","0","0","0","","","","0","0","0"
"174701","","","","","","","0","0","0","0","0","0","","",""
"174707","3","3","3","","","","","","","","","","","",""
"174711","0","0","0","","","","","","","0","0","0","","",""
"174712","","","","","","","0","0","0","","","","","",""
"174713","","","","","","","0","0","0","","","","","",""
"174715","6","6","6","","","","0","0","0","","","","","",""
"174717","","","","0","0","0","","","","","","","","",""
"174728","","","","","","","0","0","0","","","","0","0","0"
"174733","1","1","1","","","","","","","","","","","",""
"174734","","","","","","","","","","","","","0","0","0"
"174737","","","","0","0","0","0","0","0","","","","","",""
"174738","","","","","","","","","","","","","0","0","0"
"174740","","","","","","","","","","","","","0","0","0"
"174741","","","","","","","0","0","0","","","","","",""
"174743","","","","","","","","","","3","3","3","","",""
"174744","","","","","","","","","","3","3","3","","",""
"174748","","","","","","","","","","","","","0","0","0"
"174750","3","3","3","","","","","","","","","","","",""
"174759","","","","0","0","0","","","","","","","","",""
"174764","","","","","","","0","0","0","","","","","",""
"174769","","","","","","","","","","","","","0","0","0"
"174772","","","","","","","0","0","0","","","","","",""
"174781","4","4","4","","","","","","","","","","","",""
"174792","","","","","","","0","0","0","6","6","6","","",""
"174794","5","5","5","","","","","","","","","","","",""
"174795","0","0","0","","","","","","","","","","","",""
"174796","","","","","","","","","","0","0","0","","",""
"174797","","","","","","","","","","0","0","0","","",""
"174801","","","","","","","0","0","0","6","6","6","","",""
"174808","","","","0","0","0","","","","0","0","0","","",""
"174812","","","","","","","","","","","","","0","0","0"
"174813","","","","0","0","0","","","","","","","","",""
"174814","","","","","","","","","","0","0","0","","",""
"174817","","","","","","","","","","","","","0","0","0"
"174825","","","","","","","","","","0","0","0","","",""
"174826","","","","","","","","","","","","","0","0","0"
"174832","5","5","5","","","","0","0","0","","","","","",""
"174833","","","","","","","","","","8","8","8","","",""
"174834","0","0","0","","","","","","","","","","","",""
"174847","","","","","","","","","","","","","0","0","0"
"174849","0","0","0","","","","","","","","","","","",""
"174851","","","","0","0","0","0","0","0","","","","","",""
"174853","0","0","0","","","","","","","","","","","",""
"174854","","","","","","","","","","0","0","0","","",""
"174858","","","","0","0","0","","","","","","","0","0","0"
"174864","9","9","9","","","","","","","","","","","",""
"174868","","","","0","0","0","","","","","","","","",""
"174872","","","","","","","","","","9","9","9","","",""
"174875","","","","","","","","","","","","","0","0","0"
"174876","6","6","6","","","","","","","","","","","",""
"174877","","","","","","","0","0","0","","","","","",""
"174880","","","","","","","","","","5","5","5","","",""
"174885","9","9","9","","","","","","","","","","","",""
"174887","","","","","","","","","","","","","0","0","0"
"174891","","","","","","","0","0","0","","","","","",""
"174892","","","","","","","","","","","","","0","0","0"
"174905","","","","","","","","","","4","4","4","","",""
"174910","","","","","","","0","0","0","","","","","",""
"174912","","","","","","","","","","","","","0","0","0"
"174913","","","","","","","","","","","","","0","0","0"
"174916","","","","","","","","","","0","0","0","","",""
"174918","","","","0","0","0","","","","","","","","",""
"174923","","","","","","","","","","1","1","1","","",""
"174925","","","","","","","","","","","","","0","0","0"
"174934","","","","","","","0","0","0","","","","","",""
"174935","","","","0","0","0","","","","1","1","1","","",""
"174936","","","","","","","","","","4","4","4","","",""
"174941","","","","","","","","","","","","","0","0","0"
"174944","","","","","","","","","","10","10","10","","",""
"174949","","","","","","","0","0","0","","","","","",""
"174954","","","","","","","","","","1","1","1","0","0","0"
"174960","0","0","0","","","","","","","","","","","",""
"174962","0","0","0","","","","","","","","","","","",""
"174969","","","","0","0","0","","","","","","","","",""
"174972","","","","0","0","0","","","","","","","0","0","0"
"174978","","","","0","0","0","","","","","","","0","0","0"
"174988","","","","","","","","","","5","5","5","","",""
"174992","","","","0","0","0","0","0","0","","","","","",""
"174993","","","","0","0","0","","","","","","","","",""
"174998","","","","","","","0","0","0","","","","","",""
"175002","","","","0","0","0","","","","","","","","",""
"175004","","","","0","0","0","","","","","","","","",""
"175006","","","","","","","","","","6","6","6","","",""
"175007","1","1","1","","","","","","","","","","0","0","0"
"175011","","","","0","0","0","0","0","0","","","","","",""
"175012","0","0","0","","","","","","","","","","","",""
"175016","","","","","","","","","","","","","0","0","0"
"175019","","","","","","","","","","","","","0","0","0"
"175021","","","","","","","","","","4","4","4","","",""
"175023","","","","","","","","","","5","5","5","","",""
"175029","","","","","","","","","","6","6","6","","",""
"175031","","","","","","","","","","4","4","4","","",""
"175032","","","","","","","0","0","0","","","","","",""
"175033","","","","","","","0","0","0","","","","","",""
"175039","","","","0","0","0","","","","","","","","",""
"175044","","","","","","","","","","5","5","5","","",""
"175047","","","","","","","","","","","","","0","0","0"
"175051","","","","0","0","0","","","","","","","","",""
"175055","","","","0","0","0","","","","","","","","",""
"175056","","","","","","","","","","","","","0","0","0"
"175062","3","3","3","","","","","","","","","","","",""
"175065","0","0","0","","","","","","","","","","","",""
"175071","","","","","","","","","","6","6","6","","",""
"175072","","","","","","","","","","3","3","3","","",""
"175076","4","4","4","","","","","","","","","","","",""
"175077","3","3","3","","","","","","","","","","","",""
"175079","","","","","","","","","","","","","0","0","0"
"175081","","","","0","0","0","","","","","","","","",""
"175085","3","3","3","","","","","","","","","","","",""
"175086","","","","","","","","","","","","","0","0","0"
"175091","1","1","1","","","","","","","","","","","",""
"175093","","","","0","0","0","","","","","","","","",""
"175099","","","","","","","","","","","","","0","0","0"
"175103","","","","","","","","","","","","","0","0","0"
"175111","1","1","1","","","","","","","","","","","",""
"175113","9","9","9","","","","","","","","","","","",""
"175116","","","","","","","0","0","0","","","","","",""
"175124","","","","","","","","","","3","3","3","","",""
"175125","0","0","0","","","","","","","","","","","",""
"175127","","","","","","","","","","","","","0","0","0"
"175131","","","","","","","","","","","","","0","0","0"
"175133","0","0","0","","","","","","","","","","","",""
"175134","","","","0","0","0","0","0","0","","","","","",""
"175135","0","0","0","","","","","","","","","","0","0","0"
"175147","","","","","","","0","0","0","","","","","",""
"175157","","","","0","0","0","","","","","","","","",""
"175166","","","","","","","","","","2","2","2","","",""
"175167","12","12","12","","","","","","","","","","","",""
"175171","4","4","4","","","","","","","","","","","",""
"175174","","","","","","","","","","","","","0","0","0"
"175175","6","6","6","","","","","","","","","","","",""
"175179","","","","0","0","0","","","","","","","","",""
"175182","","","","","","","","","","","","","0","0","0"
"175185","","","","","","","","","","4","4","4","","",""
"175187","","","","0","0","0","","","","","","","","",""
"175188","","","","","","","0","0","0","","","","","",""
"175195","","","","","","","","","","1","1","1","","",""
"175201","","","","","","","","","","","","","0","0","0"
"175210","","","","0","0","0","","","","","","","","",""
"175212","3","3","3","","","","","","","","","","","",""
"175215","","","","","","","0","0","0","","","","","",""
"175216","","","","","","","","","","","","","0","0","0"
"175219","","","","","","","","","","5","5","5","","",""
"175220","3","3","3","","","","","","","","","","0","0","0"
"175229","","","","","","","","","","9","9","9","","",""
"175232","","","","","","","0","0","0","","","","","",""
"175236","","","","","","","","","","","","","0","0","0"
"175242","","","","0","0","0","","","","","","","","",""
"175257","","","","","","","","","","","","","0","0","0"
"175259","1","1","1","","","","","","","","","","","",""
"175265","","","","","","","","","","","","","0","0","0"
"175269","","","","","","","0","0","0","","","","","",""
"175270","","","","","","","","","","","","","0","0","0"
"175271","","","","0","0","0","","","","","","","","",""
"175272","","","","0","0","0","","","","","","","","",""
"175276","","","","0","0","0","","","","","","","","",""
"175286","","","","","","","","","","5","5","5","","",""
"175292","0","0","0","","","","","","","","","","","",""
"175295","","","","","","","","","","1","1","1","0","0","0"
"175301","7","7","7","","","","","","","","","","","",""
"175302","","","","","","","0","0","0","","","","","",""
"175304","","","","","","","","","","0","0","0","","",""
"175310","","","","","","","0","0","0","","","","","",""
"175319","","","","","","","","","","","","","0","0","0"
"175329","","","","0","0","0","","","","","","","0","0","0"
"175331","0","0","0","","","","","","","","","","","",""
"175333","","","","0","0","0","","","","","","","","",""
"175338","","","","","","","","","","0","0","0","","",""
"175340","","","","","","","0","0","0","","","","","",""
"175344","","","","0","0","0","","","","","","","","",""
"175355","","","","","","","","","","8","8","8","","",""
"175358","","","","","","","0","0","0","","","","","",""
"175360","","","","","","","","","","","","","0","0","0"
"175363","","","","0","0","0","","","","","","","","",""
"175380","","","","0","0","0","","","","","","","","",""
"175381","2","2","2","","","","","","","","","","","",""
"175383","","","","","","","0","0","0","","","","","",""
"175388","0","0","0","","","","","","","","","","","",""
"175394","","","","","","","0","0","0","","","","","",""
"175397","","","","0","0","0","","","","","","","","",""
"175409","","","","","","","","","","","","","0","0","0"
"175412","","","","","","","0","0","0","","","","","",""
"175421","","","","","","","0","0","0","","","","","",""
"175423","4","4","4","","","","","","","","","","","",""
"175424","","","","0","0","0","0","0","0","","","","","",""
"175427","","","","","","","0","0","0","","","","","",""
"175428","","","","0","0","0","","","","","","","","",""
"175429","","","","","","","0","0","0","","","","","",""
"175430","","","","0","0","0","","","","","","","","",""
"175431","","","","","","","0","0","0","","","","","",""
"175434","1","1","1","","","","","","","","","","","",""
"175438","3","3","3","","","","","","","","","","","",""
"175439","","","","","","","","","","5","5","5","","",""
"175451","","","","","","","","","","3","3","3","","",""
"175452","","","","","","","","","","1","1","1","","",""
"175454","","","","","","","","","","","","","0","0","0"
"175457","","","","0","0","0","","","","","","","","",""
"175460","","","","0","0","0","0","0","0","","","","","",""
"175469","","","","0","0","0","","","","","","","","",""
"175470","","","","","","","","","","","","","0","0","0"
"175471","3","3","3","","","","","","","","","","","",""
"175475","","","","0","0","0","0","0","0","","","","","",""
"175478","","","","","","","","","","2","2","2","0","0","0"
"175484","","","","","","","0","0","0","","","","","",""
"175485","","","","","","","0","0","0","","","","","",""
"175487","","","","","","","","","","","","","0","0","0"
"175497","","","","","","","0","0","0","4","4","4","","",""
"175498","","","","0","0","0","","","","","","","","",""
"175504","","","","","","","","","","","","","0","0","0"
"175507","","","","","","","0","0","0","","","","","",""
"175510","","","","","","","0","0","0","","","","","",""
"175511","","","","0","0","0","","","","","","","","",""
"175527","","","","","","","","","","3","3","3","","",""
"175534","","","","","","","0","0","0","","","","","",""
"175535","","","","","","","","","","6","6","6","","",""
"175537","","","","0","0","0","","","","","","","","",""
"175540","","","","0","0","0","","","","","","","","",""
"175544","","","","","","","","","","11","11","11","","",""
"175550","","","","","","","","","","9","9","9","","",""
"175557","5","5","5","","","","","","","","","","","",""
"175559","6","6","6","","","","","","","","","","","",""
"175560","","","","","","","0","0","0","","","","0","0","0"
"175571","","","","","","","","","","6","6","6","","",""
"175576","1","1","1","","","","","","","","","","","",""
"175578","","","","","","","0","0","0","","","","","",""
"175581","2","2","2","","","","","","","","","","","",""
"175582","","","","","","","","","","3","3","3","","",""
"175586","","","","0","0","0","","","","","","","","",""
"175588","","","","0","0","0","","","","","","","0","0","0"
"175590","","","","","","","","","","0","0","0","","",""
"175596","5","5","5","","","","","","","","","","","",""
"175597","","","","","","","","","","","","","0","0","0"
"175600","","","","0","0","0","","","","","","","","",""
"175604","","","","0","0","0","0","0","0","","","","","",""
"175608","","","","","","","0","0","0","","","","","",""
"175610","0","0","0","","","","","","","5","5","5","","",""
"175612","","","","0","0","0","","","","","","","","",""
"175621","7","7","7","","","","","","","","","","","",""
"175625","","","","","","","","","","","","","0","0","0"
"175626","","","","0","0","0","","","","","","","","",""
"175633","","","","","","","0","0","0","","","","","",""
"175644","","","","","","","0","0","0","","","","","",""
"175646","","","","","","","0","0","0","0","0","0","","",""
"175656","","","","0","0","0","","","","","","","","",""
"175657","","","","0","0","0","","","","","","","","",""
"175658","","","","","","","","","","2","2","2","","",""
"175664","5","5","5","","","","","","","","","","","",""
"175666","","","","","","","","","","7","7","7","0","0","0"
"175667","","","","","","","","","","","","","0","0","0"
"175672","","","","","","","","","","","","","0","0","0"
"175675","","","","","","","","","","2","2","2","","",""
"175677","","","","","","","0","0","0","","","","","",""
"175681","","","","","","","","","","","","","0","0","0"
"175682","2","2","2","","","","","","","","","","","",""
"175688","","","","","","","0","0","0","","","","","",""
"175691","","","","","","","0","0","0","6","6","6","","",""
"175694","","","","","","","","","","","","","0","0","0"
"175708","","","","","","","","","","4","4","4","0","0","0"
"175710","","","","","","","","","","","","","0","0","0"
"175716","","","","","","","","","","6","6","6","","",""
"175728","","","","0","0","0","","","","","","","","",""
"175729","","","","","","","","","","","","","0","0","0"
"175731","","","","","","","","","","","","","0","0","0"
"175734","","","","0","0","0","","","","","","","","",""
"175738","0","0","0","","","","","","","","","","","",""
"175741","","","","","","","0","0","0","","","","","",""
"175758","","","","0","0","0","","","","","","","","",""
"175762","","","","","","","","","","","","","0","0","0"
"175766","","","","","","","0","0","0","","","","","",""
"175775","0","0","0","","","","","","","","","","","",""
"175777","","","","","","","","","","","","","0","0","0"
"175779","","","","0","0","0","","","","","","","","",""
"175785","0","0","0","","","","","","","","","","","",""
"175791","","","","","","","","","","","","","0","0","0"
"175796","","","","0","0","0","","","","","","","","",""
"175797","2","2","2","","","","","","","4","4","4","0","0","0"
"175800","5","5","5","","","","0","0","0","7","7","7","","",""
"175803","","","","0","0","0","","","","","","","","",""
"175806","","","","0","0","0","","","","","","","","",""
"175811","","","","0","0","0","","","","","","","","",""
"175812","","","","","","","0","0","0","","","","","",""
"175815","2","2","2","","","","","","","","","","0","0","0"
"175816","0","0","0","","","","","","","","","","","",""
"175817","","","","","","","0","0","0","","","","","",""
"175818","","","","","","","0","0","0","","","","","",""
"175820","","","","","","","","","","","","","0","0","0"
"175824","","","","","","","","","","0","0","0","","",""
"175826","0","0","0","","","","","","","","","","","",""
"175827","1","1","1","","","","","","","","","","","",""
"175829","","","","","","","","","","","","","0","0","0"
"175830","","","","","","","0","0","0","","","","","",""
"175833","","","","","","","0","0","0","","","","","",""
"175837","","","","","","","0","0","0","","","","","",""
"175840","","","","0","0","0","","","","","","","","",""
"175843","","","","0","0","0","","","","","","","","",""
"175847","","","","","","","0","0","0","","","","","",""
"175850","","","","","","","","","","7","7","7","","",""
"175852","0","0","0","","","","","","","","","","","",""
"175853","","","","","","","","","","","","","0","0","0"
"175859","","","","0","0","0","","","","","","","","",""
"175864","","","","0","0","0","","","","","","","","",""
"175865","","","","","","","","","","3","3","3","","",""
"175866","","","","","","","","","","","","","0","0","0"
"175867","","","","","","","","","","1","1","1","","",""
"175869","","","","","","","","","","2","2","2","","",""
"175870","4","4","4","","","","","","","","","","","",""
"175871","","","","","","","","","","","","","0","0","0"
"175872","","","","0","0","0","","","","","","","","",""
"175873","","","","","","","","","","","","","0","0","0"
"175875","4","4","4","","","","","","","","","","","",""
"175876","","","","0","0","0","","","","","","","","",""
"175877","","","","","","","","","","4","4","4","","",""
"175883","","","","0","0","0","","","","","","","","",""
"175887","","","","","","","","","","","","","0","0","0"
"175888","","","","","","","0","0","0","","","","","",""
"175894","","","","","","","0","0","0","","","","","",""
"175897","","","","0","0","0","0","0","0","","","","","",""
"175900","","","","","","","0","0","0","","","","","",""
"175918","","","","","","","","","","","","","0","0","0"
"175922","","","","0","0","0","","","","","","","","",""
"175924","","","","0","0","0","","","","","","","","",""
"175928","","","","0","0","0","","","","","","","","",""
"175933","","","","0","0","0","0","0","0","","","","","",""
"175937","3","3","3","","","","","","","","","","","",""
"175939","","","","0","0","0","","","","","","","","",""
"175945","","","","","","","","","","","","","0","0","0"
"175946","3","3","3","","","","","","","","","","","",""
"175954","","","","","","","","","","3","3","3","","",""
"175955","","","","0","0","0","","","","2","2","2","","",""
"175956","","","","0","0","0","","","","","","","","",""
"175960","5","5","5","","","","","","","","","","","",""
"175966","","","","","","","0","0","0","","","","","",""
"175976","","","","","","","","","","","","","0","0","0"
"175978","","","","0","0","0","","","","","","","","",""
"175979","","","","","","","","","","","","","0","0","0"
"175985","","","","","","","0","0","0","","","","","",""
"175986","","","","0","0","0","","","","","","","","",""
"175987","","","","","","","","","","0","0","0","","",""
"175989","","","","","","","","","","","","","0","0","0"
"175993","","","","0","0","0","","","","","","","","",""
"175999","","","","","","","","","","","","","0","0","0"
"176001","","","","","","","","","","4","4","4","0","0","0"
"176005","","","","","","","","","","","","","0","0","0"
"176008","","","","","","","","","","","","","0","0","0"
"176010","","","","","","","0","0","0","","","","","",""
"176015","","","","","","","0","0","0","","","","","",""
"176017","","","","0","0","0","","","","","","","","",""
"176025","","","","","","","","","","","","","0","0","0"
"176030","0","0","0","","","","","","","","","","","",""
"176031","0","0","0","0","0","0","","","","","","","","",""
"176037","0","0","0","","","","","","","","","","","",""
"176038","0","0","0","","","","","","","","","","","",""
"176040","","","","","","","0","0","0","","","","","",""
"176042","0","0","0","0","0","0","","","","","","","","",""
"176045","0","0","0","","","","","","","","","","","",""
"176047","","","","0","0","0","","","","","","","","",""
"176049","0","0","0","","","","","","","","","","","",""
"176051","","","","","","","","","","0","0","0","","",""
"176052","","","","0","0","0","","","","","","","","",""
"176053","","","","0","0","0","","","","","","","","",""
"176054","","","","","","","","","","","","","0","0","0"
"176060","","","","","","","0","0","0","","","","","",""
"176061","0","0","0","","","","","","","","","","","",""
"176063","0","0","0","","","","","","","","","","","",""
"176067","0","0","0","","","","","","","","","","","",""
"176069","0","0","0","","","","","","","","","","","",""
"176072","","","","0","0","0","","","","","","","","",""
"176073","","","","","","","","","","","","","0","0","0"
"176074","","","","0","0","0","","","","","","","","",""
"176075","2","2","2","","","","","","","","","","","",""
"176079","0","0","0","","","","0","0","0","","","","","",""
"176081","","","","","","","","","","","","","0","0","0"
"176084","","","","","","","","","","","","","0","0","0"
"176088","0","0","0","","","","","","","","","","","",""
"176090","2","2","2","","","","","","","","","","","",""
"176091","1","1","1","","","","","","","","","","","",""
"176092","","","","","","","0","0","0","7","7","7","","",""
"176100","","","","0","0","0","","","","","","","","",""
"176102","","","","0","0","0","","","","","","","","",""
"176103","4","4","4","0","0","0","","","","","","","","",""
"176104","0","0","0","","","","","","","","","","","",""
"176106","","","","","","","","","","0","0","0","","",""
"176113","2","2","2","","","","","","","","","","","",""
"176116","","","","","","","","","","4","4","4","","",""
"176120","","","","","","","","","","","","","1","1","1"
"176121","3","3","3","","","","","","","","","","","",""
"176126","","","","0","0","0","","","","","","","","",""
"176129","","","","","","","","","","5","5","5","","",""
"176134","","","","0","0","0","","","","","","","","",""
"176137","","","","","","","","","","2","2","2","","",""
"176139","6","6","6","","","","","","","","","","","",""
"176140","","","","","","","","","","6","6","6","","",""
"176145","","","","","","","0","0","0","","","","","",""
"176161","","","","","","","","","","4","4","4","","",""
"176163","","","","","","","","","","","","","0","0","0"
"176164","0","0","0","","","","","","","","","","","",""
"176165","","","","0","0","0","","","","","","","","",""
"176177","","","","0","0","0","","","","","","","","",""
"176178","","","","0","0","0","","","","","","","","",""
"176179","","","","","","","","","","7","7","7","","",""
"176180","0","0","0","","","","","","","","","","","",""
"176186","","","","","","","","","","","","","0","0","0"
"176191","","","","","","","0","0","0","","","","","",""
"176192","","","","","","","","","","","","","2","2","2"
"176193","","","","","","","","","","2","2","2","","",""
"176195","","","","","","","","","","3","3","3","","",""
"176196","5","5","5","","","","","","","","","","","",""
"176197","","","","","","","","","","1","1","1","","",""
"176199","","","","","","","","","","","","","2","2","2"
"176201","","","","","","","0","0","0","","","","","",""
"176205","","","","","","","","","","7","7","7","","",""
"176207","","","","","","","","","","5","5","5","","",""
"176209","0","0","0","","","","","","","","","","","",""
"176214","","","","","","","","","","1","1","1","","",""
"176215","","","","","","","","","","2","2","2","","",""
"176216","","","","","","","","","","","","","3","3","3"
"176227","","","","","","","0","0","0","","","","","",""
"176230","","","","","","","","","","","","","0","0","0"
"176231","","","","","","","0","0","0","2","2","2","","",""
"176239","","","","","","","0","0","0","","","","","",""
"176246","3","3","3","","","","","","","","","","","",""
"176249","","","","","","","","","","","","","0","0","0"
"176252","","","","","","","","","","","","","0","0","0"
"176255","","","","","","","","","","","","","0","0","0"
"176259","","","","","","","","","","8","8","8","","",""
"176263","","","","","","","","","","","","","0","0","0"
"176264","","","","","","","","","","4","4","4","","",""
"176270","4","4","4","","","","","","","5","5","5","0","0","0"
"176272","2","2","2","","","","","","","","","","","",""
"176277","","","","","","","","","","5","5","5","","",""
"176282","","","","0","0","0","","","","","","","","",""
"176283","","","","0","0","0","","","","","","","0","0","0"
"176288","","","","","","","","","","","","","1","1","1"
"176294","","","","0","0","0","","","","","","","","",""
"176296","","","","","","","0","0","0","6","6","6","","",""
"176299","2","2","2","","","","","","","","","","","",""
"176300","","","","","","","0","0","0","","","","","",""
"176308","","","","","","","","","","6","6","6","","",""
"176313","","","","","","","","","","","","","0","0","0"
"176316","","","","","","","","","","4","4","4","","",""
"176327","","","","","","","","","","1","1","1","1","1","1"
"176331","","","","0","0","0","","","","","","","","",""
