a b greedy - reward1 -- v nonGreedy - reward2
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-29.625)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-29.3125)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-38.25)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-32.1875)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-23.9375)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-31.216911764705877)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-32.39338235294114)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-38.36397058823525)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-26.613970588235254)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-32.06617647058822)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-35.018382352941174)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-26.91911764705876)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-33.705882352941096)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-33.47058823529407)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-34.47058823529406)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-29.99999999999993)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-36.117647058823486)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-22.882352941176418)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-52.05882352941189)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-1.7058823529411766)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-28.176470588235233)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-44.70588235294119)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-9.411764705882344)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-105.47058823529436)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-4.1764705882352935)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (0.0)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-36.70588235294115)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-109.94117647058853)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-37.64705882352939)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (0.0)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-20.176470588235254)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-24.470588235294073)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-23.705882352941128)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-21.941176470588186)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-26.823529411764643)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-41.882352941176485)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-17.823529411764678)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-30.176470588235226)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-25.17647058823524)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-24.529411764705834)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-23.882352941176418)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-27.647058823529346)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-25.216911764705845)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-32.42279411764705)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-39.65073529411764)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-42.0)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-20.702205882352914)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-42.6985294117647)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-21.5625)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-29.6875)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-25.044117647058822)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-21.74632352941176)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-29.85294117647058)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-27.632352941176443)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-37.547794117647044)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-33.8125)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-30.5)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-24.6875)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-18.0625)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-23.49999999999998)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-33.330882352941174)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-42.75735294117646)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-30.341911764705873)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-33.4375)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-34.44852941176469)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-31.91911764705876)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-29.136029411764646)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-32.606617647058755)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-29.99999999999993)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-38.39338235294119)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-38.76470588235294)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-26.823529411764646)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-26.294117647058766)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-29.11764705882346)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-23.941176470588193)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-32.17647058823522)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-30.294117647058744)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-18.117647058823497)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-27.411764705882288)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-30.99999999999993)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-27.470588235294056)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-36.19852941176467)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-34.805147058823465)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-30.17647058823522)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-28.643382352941128)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-30.39338235294112)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-39.37867647058825)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-25.999999999999964)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-38.45220588235292)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-45.35294117647067)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-16.128676470588225)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-42.65073529411765)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-31.007352941176396)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-45.95220588235303)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-28.128676470588186)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-24.238970588235293)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-34.0625)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-34.5955882352941)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-37.1691176470588)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-51.25)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-39.75)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-31.6875)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-30.25)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-24.213235294117634)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-23.393382352941153)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-35.863970588235325)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-27.621323529411715)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-23.797794117647015)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-25.908088235294066)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-28.45588235294114)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-31.36397058823522)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-33.88235294117641)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-28.117647058823465)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-22.882352941176432)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-25.70588235294112)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-36.647058823529356)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-22.117647058823483)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-42.647058823529434)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-22.18382352941173)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-37.94117647058818)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-33.76102941176472)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-29.323529411764667)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-47.85661764705892)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-41.352941176470615)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-64.95220588235314)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-24.235294117647012)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-40.941176470588225)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-15.705882352941156)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-11.930147058823513)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-26.33455882352936)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-27.41176470588231)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-36.297794117647015)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-35.53308823529406)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-48.705882352941266)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-6.988970588235294)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-30.419117647058762)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-23.911764705882323)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-30.0625)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-41.66544117647059)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-31.3125)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-29.25)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-34.69485294117647)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-32.0)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-28.875)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-19.0625)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-28.98529411764704)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-52.83823529411764)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-31.6875)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-16.8125)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-28.625)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-27.6875)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-42.275735294117645)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-42.9375)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-12.003676470588225)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-56.3125)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-21.466911764705866)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-33.39705882352935)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-24.121323529411722)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-29.113970588235237)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-41.84191176470586)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-25.58823529411764)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-42.37499999999998)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-18.952205882352914)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-43.069852941176435)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-20.794117647058798)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-27.73529411764703)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-26.90441176470586)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-30.117647058823465)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-23.808823529411722)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-24.275735294117595)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-46.588235294117744)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-16.253676470588225)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-35.76470588235289)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-42.764705882353)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-26.882352941176414)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-18.569852941176453)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-28.084558823529342)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-28.705882352941106)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-22.731617647058776)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-24.018382352941124)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-38.42279411764709)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-44.948529411764795)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-22.290441176470548)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-18.132352941176443)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-34.78308823529412)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-45.19485294117655)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-29.227941176470548)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-46.319852941176414)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-26.194852941176414)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-22.1875)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-26.084558823529402)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-25.235294117646998)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-28.610294117647005)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-31.36029411764702)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-40.305147058823536)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-16.816176470588232)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-39.75)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-45.4375)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-18.3125)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-30.125)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-39.8125)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-27.9375)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-48.731617647058826)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-40.25)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-33.0)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-40.75)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-32.0)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-31.8125)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-36.0625)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-31.375)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-23.5)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-39.3125)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-29.625)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-35.6875)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-40.5625)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-43.75)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-44.60661764705895)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-29.014705882352892)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-40.5625)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-36.52205882352939)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-47.875)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-65.94117647058843)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-17.937499999999982)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-24.580882352941174)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-24.294117647058773)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-19.882352941176443)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-37.66176470588236)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-11.448529411764694)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-40.37132352941185)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-86.93750000000048)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-19.70588235294114)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-63.470588235294315)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-17.125)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-54.53308823529421)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-16.011029411764703)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-34.683823529411704)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-67.29044117647076)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-23.985294117647022)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-75.47058823529443)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-16.176470588235283)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-10.470588235294105)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-17.529411764705863)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-28.294117647058766)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-23.35294117647054)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-22.94117647058819)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-18.194852941176443)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-45.15073529411775)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-20.772058823529406)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-20.544117647058794)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-30.007352941176407)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-36.96323529411765)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-23.35294117647054)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-38.96691176470588)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-33.21323529411759)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-57.58823529411783)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (0.0)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-31.81617647058819)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-31.15808823529409)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-55.94852941176492)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-22.588235294117634)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-30.102941176470512)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-32.91176470588228)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-22.606617647058812)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-125.5)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-181.1875)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-273.8125)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-148.75)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-24.1875)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-33.823529411764646)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-37.647058823529385)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-28.76470588235287)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-21.882352941176425)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-26.411764705882295)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-31.294117647058748)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-32.941176470588175)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-37.70588235294116)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-21.764705882352896)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-21.334558823529385)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-45.9375)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-32.8125)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-23.25)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-33.45588235294119)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-21.70588235294113)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-34.639705882352885)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-31.294117647058744)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-40.588235294117645)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-31.7058823529411)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-37.99999999999997)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-29.47058823529405)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-35.76470588235291)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-25.94117647058818)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-24.705882352941117)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-40.411764705882355)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-25.705882352941114)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-27.35294117647052)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-39.117647058823515)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-36.82352941176465)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-25.52941176470582)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-32.92647058823523)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-32.0772058823529)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-28.709558823529356)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-40.735294117647115)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-39.823529411764696)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-33.452205882352885)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-33.05882352941177)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-39.45588235294117)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-29.647058823529335)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-35.797794117647044)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-31.562499999999932)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-30.327205882352928)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-29.996323529411764)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-37.22794117647059)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-32.10294117647058)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-31.30147058823529)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-21.966911764705845)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-35.28676470588234)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-33.54044117647058)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-27.69117647058823)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-35.45588235294116)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-37.617647058823536)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-20.02941176470586)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-40.44852941176479)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-30.21323529411757)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-28.941176470588164)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-35.11029411764704)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-34.95220588235291)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-16.058823529411736)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-31.044117647058748)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-29.819852941176407)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-32.2573529411764)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-37.85661764705882)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-26.305147058823486)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-32.76470588235287)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-25.72794117647053)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-31.117647058823447)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-25.411764705882295)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-27.720588235294063)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-34.316176470588175)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-30.694852941176396)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-36.363970588235276)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-34.459558823529385)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-38.41176470588234)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-34.63602941176465)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-25.724264705882334)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-31.007352941176467)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-39.268382352941174)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-25.62499999999997)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-37.588235294117645)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-39.125)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-18.625)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-28.3125)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-15.018382352941174)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-39.4705882352941)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-28.488970588235286)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-30.753676470588204)
